update,iteration_index,adaptive_learning_rate_start,adaptive_learning_rate_end,adaptive_learning_rate_min,adaptive_learning_rate_max,optimizer_param_group_lrs,optimizer_lr_matches_scalar,kl_mean,kl_max,minibatch_count,kl_observed_count,current_log_prob_mean,old_log_prob_mean,log_ratio_mean,log_ratio_abs_max,ratio_clip_fraction,advantage_mean,advantage_std,surrogate_loss,value_loss,entropy_loss,total_loss,gradient_norm,transitions,terminated_ratio,primary_fall_ratio,timeout_ratio,normalizers,reward_step_mean,velocity_tracking_error_mean,velocity_tracking_mean,completed_episode_count,completed_episode_length_mean,completed_episode_return_mean,completed_primary_fall_count,completed_timeout_count,completed_episode_reward_mean,update_stats,loss_components,post_update_policy_std_mean,raw_action_mean,raw_action_std,raw_action_abs_mean,raw_action_abs_p50,raw_action_abs_p90,raw_action_abs_p95,raw_action_abs_p99,raw_action_abs_max,raw_action_max,policy_mean_mean,policy_mean_std,policy_mean_abs_mean,policy_mean_abs_p50,policy_mean_abs_p90,policy_mean_abs_p95,policy_mean_abs_p99,policy_mean_abs_max,policy_mean_max,policy_std_mean,policy_std_std,policy_std_abs_mean,policy_std_abs_p50,policy_std_abs_p90,policy_std_abs_p95,policy_std_abs_p99,policy_std_abs_max,policy_std_max,command_x_mean,command_x_std,command_x_abs_mean,command_x_abs_p50,command_x_abs_p90,command_x_abs_p95,command_x_abs_p99,command_x_abs_max,command_x_max,command_y_mean,command_y_std,command_y_abs_mean,command_y_abs_p50,command_y_abs_p90,command_y_abs_p95,command_y_abs_p99,command_y_abs_max,command_y_max,command_z_mean,command_z_std,command_z_abs_mean,command_z_abs_p50,command_z_abs_p90,command_z_abs_p95,command_z_abs_p99,command_z_abs_max,command_z_max,target_limit_violation_elements,target_limit_violation_steps,target_limit_max_excess_rad,target_limit_steps_by_joint,actual_limit_violation_elements,actual_limit_violation_steps,actual_limit_max_excess_rad,actual_limit_steps_by_joint,joint_torque_mean,joint_torque_std,joint_torque_abs_mean,joint_torque_abs_p50,joint_torque_abs_p90,joint_torque_abs_p95,joint_torque_abs_p99,joint_torque_abs_max,joint_torque_max,contact_sensor_force_max_N,contact_sensor_contact_elements,contact_sensor_contact_steps,robot_ground_contact_steps_proxy,analytic_kl_mean,analytic_kl_max,kl_timing,optimizer_step_count,fixed_learning_rate,actual_forward_velocity_mean
1,0,0.0001,0.0001,0.0001,0.0001,[0.0001],True,0.023411396890878677,0.12943190336227417,20,20,5.45654821395874,5.484173774719238,-0.027625156566500664,1.2908859252929688,0.4218750298023224,5.960464477539063e-08,0.999674379825592,-0.08143924921751022,0.009945726953446865,5.501326084136963,-0.027482906356453896,3.2446186542510986,1536,0.0,0.0,0.0,"{""policy"":{""count"":1536,""mean_abs_mean"":0.07343583554029465,""std_mean"":0.4821840226650238,""std_min"":0.0,""std_max"":1.5523492097854614,""training"":true},""critic"":{""count"":1536,""mean_abs_mean"":0.07054708153009415,""std_mean"":0.36513805389404297,""std_min"":0.0,""std_max"":1.3141874074935913,""training"":true}}","{""termination_penalty"":0.0,""track_lin_vel_xy_exp"":0.2944450280905973,""track_ang_vel_z_exp"":0.4551141527911165,""feet_air_time"":0.0004134113939168553,""feet_slide"":-0.008491966410711408,""flat_orientation_l2"":-0.024203468170079345,""stand_still"":0.0,""dof_pos_limits"":-0.002235151204028322,""joint_deviation_hip"":-0.01909960483802327,""joint_deviation_arms"":-0.05039896445911533,""joint_deviation_torso"":-0.020244231416503073,""joint_deviation_knee"":-0.015275747859732292,""lin_vel_z_l2"":-0.003902792621322145,""action_rate_l2"":-0.12696731545050474,""dof_acc_l2"":-0.002504833420506003,""dof_torques_l2"":-0.0035050668554106323}",0.6463233828544617,0.2944450378417969,0,,,0,0,{},"{""grad_norm"":3.2446186542510986}","{""surrogate_loss"":-0.08143924921751022,""value_loss"":0.009945726953446865,""entropy"":5.501326084136963,""total_loss"":-0.027482906356453896}",0.20034092664718628,-0.01953761838376522,0.22092583775520325,0.1769350916147232,0.14926066994667053,0.36642783880233765,0.4342716932296753,0.563651442527771,0.921816349029541,0.921816349029541,-0.019902996718883514,0.09301909059286118,0.07597559690475464,0.06470485776662827,0.15666449069976807,0.18586474657058716,0.2430819571018219,0.36395853757858276,0.35286572575569153,0.20000001788139343,0.0,0.20000001788139343,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.08909794688224792,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":12,""right_ankle_roll_joint"":6}",21,20,0.003116786479949951,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":16,""right_ankle_pitch_joint"":3,""left_ankle_roll_joint"":0,""right_ankle_roll_joint"":2}",-1.0981308221817017,5.863332748413086,3.120004177093506,1.241269588470459,7.904000759124756,13.272279739379883,26.463424682617188,51.13948059082031,30.467172622680664,955.6351318359375,3050,1,3050,0.023411396890878677,0.12943190336227417,before_current_optimizer_step,20,0.0001,0.06446944177150726
2,1,0.0001,0.0001,0.0001,0.0001,[0.0001],True,0.014497049152851105,0.09191828966140747,20,20,5.645109176635742,5.655605792999268,-0.01049691904336214,1.1574987173080444,0.27135416865348816,3.973643103449831e-08,0.9996744394302368,-0.06603574752807617,2.6740224361419678,5.454577922821045,2.6516239643096924,4.982629299163818,3072,0.022786458333333332,0.022786458333333332,0.0,"{""policy"":{""count"":3072,""mean_abs_mean"":0.059499096125364304,""std_mean"":0.5009067058563232,""std_min"":0.0,""std_max"":1.5506517887115479,""training"":true},""critic"":{""count"":3072,""mean_abs_mean"":0.058553546667099,""std_mean"":0.3915564715862274,""std_min"":0.0,""std_max"":1.2913774251937866,""training"":true}}","{""termination_penalty"":-4.557291666666667,""track_lin_vel_xy_exp"":0.11007505767512367,""track_ang_vel_z_exp"":0.4002405842283141,""feet_air_time"":0.0026627579233415113,""feet_slide"":-0.025650958252029454,""flat_orientation_l2"":-0.21947193106228058,""stand_still"":0.0,""dof_pos_limits"":-0.02291106421272578,""joint_deviation_hip"":-0.037271259617644624,""joint_deviation_arms"":-0.053913523540056,""joint_deviation_torso"":-0.031149393525386888,""joint_deviation_knee"":-0.014170111248934822,""lin_vel_z_l2"":-0.014758121372481824,""action_rate_l2"":-0.12787907813860025,""dof_acc_l2"":-0.0022129108747392934,""dof_torques_l2"":-0.0038544324489819815}",1.0775293111801147,0.11007505655288696,35,42.82857142857143,-3.8733717405242585,35,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.1547285324171314,""track_ang_vel_z_exp"":0.3621496572229015,""feet_air_time"":0.0019057125779134887,""feet_slide"":-0.01788422339304816,""flat_orientation_l2"":-0.1260336439531457,""stand_still"":0.0,""dof_pos_limits"":-0.015327642288923795,""joint_deviation_hip"":-0.027353142711799592,""joint_deviation_arms"":-0.045384145990546264,""joint_deviation_torso"":-0.022976255447503976,""joint_deviation_knee"":-0.012256387178702947,""lin_vel_z_l2"":-0.011453875166318229,""action_rate_l2"":-0.10867633401602507,""dof_acc_l2"":-0.001693872051771905,""dof_torques_l2"":-0.0031161150627553335}","{""grad_norm"":4.982629299163818}","{""surrogate_loss"":-0.06603574752807617,""value_loss"":2.6740224361419678,""entropy"":5.454577922821045,""total_loss"":2.6516239643096924}",0.20064988732337952,-0.017715904861688614,0.22297453880310059,0.1786714792251587,0.15052266418933868,0.3703005015850067,0.4402052164077759,0.5715988278388977,1.0036258697509766,1.0036258697509766,-0.018233105540275574,0.09929881989955902,0.08074286580085754,0.06823232024908066,0.16668076813220978,0.1977800875902176,0.2555832266807556,0.39350199699401855,0.3887457549571991,0.20034092664718628,0.0006138517055660486,0.20034092664718628,0.2003757357597351,0.2011713832616806,0.20135405659675598,0.2015443742275238,0.2015443742275238,0.2015443742275238,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,31,0.09631025791168213,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":16,""right_ankle_roll_joint"":15}",386,322,0.007375180721282959,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":31,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":144,""right_ankle_pitch_joint"":112,""left_ankle_roll_joint"":56,""right_ankle_roll_joint"":43}",-0.9859721064567566,6.383782863616943,3.420233964920044,1.1981548070907593,9.70431900024414,14.620556831359863,27.570955276489258,48.68843078613281,39.96590042114258,1080.09326171875,2988,1,2988,0.014497049152851105,0.09191828966140747,before_current_optimizer_step,20,0.0001,0.22043311595916748
3,2,0.0001,0.0001,0.0001,0.0001,[0.0001],True,0.011651727370917797,0.13213711977005005,20,20,5.4488043785095215,5.45084285736084,-0.0020384490489959717,1.3525004386901855,0.22747397422790527,-2.4835269396561444e-09,0.9996745586395264,-0.05110117420554161,0.8736249208450317,5.414526462554932,0.865839958190918,3.228034257888794,4608,0.016927083333333332,0.016927083333333332,0.0,"{""policy"":{""count"":4608,""mean_abs_mean"":0.060532014816999435,""std_mean"":0.4957980513572693,""std_min"":0.0,""std_max"":1.556414246559143,""training"":true},""critic"":{""count"":4608,""mean_abs_mean"":0.05978603661060333,""std_mean"":0.38549095392227173,""std_min"":0.0,""std_max"":1.2923985719680786,""training"":true}}","{""termination_penalty"":-3.3854166666666665,""track_lin_vel_xy_exp"":0.25051815365686575,""track_ang_vel_z_exp"":0.4488246121059367,""feet_air_time"":0.0022818995609365325,""feet_slide"":-0.01328179353819318,""flat_orientation_l2"":-0.09217909303231835,""stand_still"":0.0,""dof_pos_limits"":-0.006324190868667756,""joint_deviation_hip"":-0.024349516927562338,""joint_deviation_arms"":-0.05476799996480016,""joint_deviation_torso"":-0.022157952815708388,""joint_deviation_knee"":-0.015668423240072116,""lin_vel_z_l2"":-0.004548157308029081,""action_rate_l2"":-0.12976437374648717,""dof_acc_l2"":-0.0016600947817385265,""dof_torques_l2"":-0.003706247138142752}",0.7482999563217163,0.25051817297935486,26,54.53846153846154,-3.8613393102958806,26,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.19651022021083428,""track_ang_vel_z_exp"":0.4492344016058982,""feet_air_time"":0.0030576900185014196,""feet_slide"":-0.020629081675299234,""flat_orientation_l2"":-0.18280900295994168,""stand_still"":0.0,""dof_pos_limits"":-0.011456363873339094,""joint_deviation_hip"":-0.03181023337761872,""joint_deviation_arms"":-0.059345690100812,""joint_deviation_torso"":-0.030926378348063173,""joint_deviation_knee"":-0.017066686298998178,""lin_vel_z_l2"":-0.007647827516552277,""action_rate_l2"":-0.14253725967728179,""dof_acc_l2"":-0.0016783663839361486,""dof_torques_l2"":-0.004234694985078441}","{""grad_norm"":3.228034257888794}","{""surrogate_loss"":-0.05110117420554161,""value_loss"":0.8736249208450317,""entropy"":5.414526462554932,""total_loss"":0.865839958190918}",0.20089420676231384,-0.019037002697587013,0.22101657092571259,0.17691108584403992,0.1497422754764557,0.36453983187675476,0.4357338547706604,0.5742343664169312,0.8644418120384216,0.835418701171875,-0.018219750374555588,0.09263858199119568,0.0750269740819931,0.0626629889011383,0.1565696746110916,0.1861557513475418,0.24262337386608124,0.39216163754463196,0.3822042644023895,0.20064987242221832,0.0009207215625792742,0.20064987242221832,0.20078447461128235,0.20173580944538116,0.2017463892698288,0.2027738094329834,0.2027738094329834,0.2027738094329834,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21,0.0870121419429779,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":15,""right_ankle_roll_joint"":6}",89,82,0.004285335540771484,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":7,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":23,""right_ankle_pitch_joint"":41,""left_ankle_roll_joint"":8,""right_ankle_roll_joint"":10}",-1.14301598072052,6.028156280517578,3.222315549850464,1.2798221111297607,8.247977256774902,13.69601821899414,26.858196258544922,49.69068145751953,34.04334259033203,1209.3741455078125,3115,1,3115,0.011651727370917797,0.13213711977005005,before_current_optimizer_step,20,0.0001,0.13107925653457642
4,3,0.0001,0.0001,0.0001,0.0001,[0.0001],True,0.014326895587146282,0.08525113761425018,20,20,5.360762596130371,5.369153022766113,-0.008390077389776707,1.0895299911499023,0.2582031488418579,5.4637592228345966e-08,0.9996744990348816,-0.05922579765319824,1.6958144903182983,5.383631706237793,1.6796578168869019,4.7029709815979,6144,0.021484375,0.021484375,0.0,"{""policy"":{""count"":6144,""mean_abs_mean"":0.05756856128573418,""std_mean"":0.49861782789230347,""std_min"":0.0,""std_max"":1.55428946018219,""training"":true},""critic"":{""count"":6144,""mean_abs_mean"":0.05779450386762619,""std_mean"":0.3893008232116699,""std_min"":0.0,""std_max"":1.2892003059387207,""training"":true}}","{""termination_penalty"":-4.296875,""track_lin_vel_xy_exp"":0.2066411871208531,""track_ang_vel_z_exp"":0.4126820113515171,""feet_air_time"":0.0027311176369645787,""feet_slide"":-0.022759106540339264,""flat_orientation_l2"":-0.21119563960028032,""stand_still"":0.0,""dof_pos_limits"":-0.018892709553559445,""joint_deviation_hip"":-0.03320896354724331,""joint_deviation_arms"":-0.057957120129382624,""joint_deviation_torso"":-0.03146773940719072,""joint_deviation_knee"":-0.014729237053510738,""lin_vel_z_l2"":-0.011210537806127503,""action_rate_l2"":-0.13041484909626888,""dof_acc_l2"":-0.0016499452098675722,""dof_torques_l2"":-0.0037767259299125535}",0.9333575963973999,0.20664118230342865,33,46.57575757575758,-3.880335401712042,33,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.15652305947916226,""track_ang_vel_z_exp"":0.3877188031750321,""feet_air_time"":0.00255151322224375,""feet_slide"":-0.017285799253767244,""flat_orientation_l2"":-0.14629032299016084,""stand_still"":0.0,""dof_pos_limits"":-0.013756454209691257,""joint_deviation_hip"":-0.02747253954357637,""joint_deviation_arms"":-0.05158579860503475,""joint_deviation_torso"":-0.023379085666048485,""joint_deviation_knee"":-0.013368426908502554,""lin_vel_z_l2"":-0.008764303249883322,""action_rate_l2"":-0.12040814344630099,""dof_acc_l2"":-0.0014927638938123972,""dof_torques_l2"":-0.003325132967123257}","{""grad_norm"":4.7029709815979}","{""surrogate_loss"":-0.05922579765319824,""value_loss"":1.6958144903182983,""entropy"":5.383631706237793,""total_loss"":1.6796578168869019}",0.2010650932788849,-0.018231092020869255,0.22276680171489716,0.17858818173408508,0.15098583698272705,0.36728379130363464,0.4369884133338928,0.5740082263946533,0.9951152205467224,0.8675023317337036,-0.0191374309360981,0.09588959813117981,0.07804279774427414,0.06566442549228668,0.16122744977474213,0.19226960837841034,0.25134605169296265,0.4178733229637146,0.35689184069633484,0.20089419186115265,0.0012129106326028705,0.20089419186115265,0.20101940631866455,0.202451691031456,0.2025376856327057,0.20330224931240082,0.20330224931240082,0.20330224931240082,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21,0.07972943782806396,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":14,""right_ankle_roll_joint"":7}",333,302,0.004247188568115234,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":16,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":6,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":69,""right_ankle_pitch_joint"":166,""left_ankle_roll_joint"":13,""right_ankle_roll_joint"":63}",-1.1266415119171143,6.324413776397705,3.4500184059143066,1.2672251462936401,9.81328296661377,14.609895706176758,26.804534912109375,50.281341552734375,40.00670623779297,1108.81103515625,2967,1,2967,0.014326895587146282,0.08525113761425018,before_current_optimizer_step,20,0.0001,0.2588925361633301
5,4,0.0001,0.0001,0.0001,0.0001,[0.0001],True,0.012338058091700077,0.09172994643449783,20,20,5.264938831329346,5.2641167640686035,0.0008216232527047396,1.483391523361206,0.22695313394069672,1.862645149230957e-08,0.9996744990348816,-0.053350068628787994,0.6218061447143555,5.356247901916504,0.6113060712814331,3.6175220012664795,7680,0.014973958333333334,0.014973958333333334,0.0,"{""policy"":{""count"":7680,""mean_abs_mean"":0.05693226307630539,""std_mean"":0.49797019362449646,""std_min"":0.0,""std_max"":1.5634971857070923,""training"":true},""critic"":{""count"":7680,""mean_abs_mean"":0.057880256325006485,""std_mean"":0.38795942068099976,""std_min"":0.0,""std_max"":1.2916898727416992,""training"":true}}","{""termination_penalty"":-2.9947916666666665,""track_lin_vel_xy_exp"":0.2764462061323231,""track_ang_vel_z_exp"":0.4584502236229624,""feet_air_time"":0.0020149722070830953,""feet_slide"":-0.01405611761724875,""flat_orientation_l2"":-0.14077204862620754,""stand_still"":0.0,""dof_pos_limits"":-0.01293817681688362,""joint_deviation_hip"":-0.02432105037708728,""joint_deviation_arms"":-0.05497204111694979,""joint_deviation_torso"":-0.02718055847560663,""joint_deviation_knee"":-0.014768110393049483,""lin_vel_z_l2"":-0.005671676461915638,""action_rate_l2"":-0.1313321708003059,""dof_acc_l2"":-0.0016994102330810297,""dof_torques_l2"":-0.0034613198943892107}",0.7364081144332886,0.27644622325897217,23,53.47826086956522,-3.764086617976428,23,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.25983692313127454,""track_ang_vel_z_exp"":0.47260939348983416,""feet_air_time"":0.0025739109483749966,""feet_slide"":-0.021260736301888045,""flat_orientation_l2"":-0.16904482061680465,""stand_still"":0.0,""dof_pos_limits"":-0.01755281588224613,""joint_deviation_hip"":-0.03333013666955673,""joint_deviation_arms"":-0.05810780649599821,""joint_deviation_torso"":-0.030598835797636247,""joint_deviation_knee"":-0.015500673025330203,""lin_vel_z_l2"":-0.009201142484454672,""action_rate_l2"":-0.13839146294671562,""dof_acc_l2"":-0.002148394818913126,""dof_torques_l2"":-0.00397001569517749}","{""grad_norm"":3.6175220012664795}","{""surrogate_loss"":-0.053350068628787994,""value_loss"":0.6218061447143555,""entropy"":5.356247901916504,""total_loss"":0.6113060712814331}",0.2012980580329895,-0.02026362158358097,0.22238373756408691,0.17818303406238556,0.1511697769165039,0.36719486117362976,0.43721243739128113,0.5721742510795593,0.9756592512130737,0.9002951979637146,-0.018975792452692986,0.09356588870286942,0.07613170146942139,0.06413684785366058,0.1571502387523651,0.1872881054878235,0.24470514059066772,0.40140068531036377,0.39626383781433105,0.20106510818004608,0.0014087731251493096,0.20106510818004608,0.20109400153160095,0.2026103287935257,0.20308786630630493,0.20360073447227478,0.20360073447227478,0.20360073447227478,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,17,0.08110913634300232,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":8,""right_ankle_roll_joint"":9}",233,204,0.0038189291954040527,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":33,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":16,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":93,""right_ankle_pitch_joint"":64,""left_ankle_roll_joint"":12,""right_ankle_roll_joint"":15}",-1.0010006427764893,6.0660014152526855,3.3203811645507812,1.2951809167861938,9.115035057067871,14.07325553894043,26.12421417236328,45.25312042236328,32.693199157714844,1382.3477783203125,3163,1,3163,0.012338058091700077,0.09172994643449783,before_current_optimizer_step,20,0.0001,0.3325134217739105
