update,env_id,episode_index,episode_length,episode_return,primary_fall,timeout,terminated,reward_termination_penalty,reward_track_lin_vel_xy_exp,reward_track_ang_vel_z_exp,reward_feet_air_time,reward_feet_slide,reward_flat_orientation_l2,reward_stand_still,reward_dof_pos_limits,reward_joint_deviation_hip,reward_joint_deviation_arms,reward_joint_deviation_torso,reward_joint_deviation_knee,reward_lin_vel_z_l2,reward_action_rate_l2,reward_dof_acc_l2,reward_dof_torques_l2
2,11,0,32,-3.866459542214871,True,False,True,-4.0,0.12054248625907345,0.35208949448080606,0.0023999976366758345,-0.010280843290383928,-0.16252036389647403,0.0,-0.01687310196459293,-0.00724624764174223,-0.02915106508880854,-0.008152451494242997,-0.005012595013249667,-0.009738567063232041,-0.09084866762161255,-0.0009349444555118679,-0.0007326964088133536
2,42,0,37,-3.6988018631935127,True,False,True,-4.0,0.272826679974678,0.38141343364492053,0.0010999990068376064,-0.012208674473222346,-0.14068018201302038,0.0,-0.0326167100481689,-0.011685513886623086,-0.030750845633447172,-0.010780110349878667,-0.008019860533531755,-0.00503943741270632,-0.09988638922572136,-0.0011626037245878256,-0.0013117005019739735
2,33,0,39,-4.018521901369095,True,False,True,-4.0,0.10449582334430746,0.2001997720491178,0.0007999992370605469,-0.01828137090429664,-0.02361958144727396,0.0,-0.026360330991446967,-0.038417951082810764,-0.0399707455560565,-0.032939061989309265,-0.013049106776015833,-0.026333514573052528,-0.09873328439891338,-0.002544848355610158,-0.0037678254836646372
2,57,0,39,-3.9617549228668207,True,False,True,-4.0,0.026514639023245083,0.32018846658376793,0.0009999994933605194,-0.02527750483714045,-0.011491279242618476,0.0,-0.011728667430579662,-0.04892510762903841,-0.03867585107684136,-0.027663313909433787,-0.010964005896821618,-0.026304850412416272,-0.10241452738642691,-0.0017865883008926177,-0.004226158543606289
2,6,0,40,-3.705615597963333,True,False,True,-4.0,0.2297647669861909,0.40459286591969423,0.0,-0.02229777338099666,-0.12617197028012242,0.0,-0.010353186000138521,-0.0160825018864125,-0.03581704962998629,-0.012085006772540511,-0.008284647886175663,-0.0017184063802295672,-0.1050482203811407,-0.000618778670395841,-0.0014957391205825843
2,13,0,40,-3.9567536637187,True,False,True,-4.0,0.007367003425259068,0.4524532980029471,0.0002999999187886715,-0.004531747410364915,-0.20111186749245913,0.0,0.0,-0.006087987737264485,-0.05547326035797598,-0.018968187035061413,-0.015277179302647709,-0.009756423989965696,-0.1002987127006054,-0.0022402435423282433,-0.0031284917748416775
2,16,0,40,-4.062668454796076,True,False,True,-4.0,0.0052015054901721645,0.341594882757101,0.005999994054436684,-0.017221959137823435,-0.19160374316270465,0.0,-0.0008982062339782716,-0.01377392290858552,-0.047423699628561744,-0.016668033199384806,-0.015326136816292999,-0.004815709971210823,-0.10205738939344881,-0.001852612511138432,-0.0038236256946402136
2,52,0,40,-3.969277083873749,True,False,True,-4.0,0.12635188158114033,0.24679253618027702,0.0021999980509281158,-0.013351921782596038,-0.06927464124863038,0.0,-0.022221806291490794,-0.024126734016463165,-0.042965415082871904,-0.02563480761600659,-0.01467212069313973,-0.013879929780960084,-0.11412118025124074,-0.0009940542827825995,-0.003378546342719346
2,7,0,41,-4.026525240540504,True,False,True,-4.0,0.011455174451075436,0.2585709547872989,0.0005999995768070221,-0.019287512734299524,-0.06518214973111754,0.0,0.0,-0.023867503888905052,-0.03993253838270903,-0.016170459364075216,-0.013011891986243428,-0.009407623863498884,-0.10631202071905135,-0.0006911722777294927,-0.0032885191211244093
2,8,0,41,-3.693178078234196,True,False,True,-4.0,0.3601740976693692,0.3168733692796376,0.00029999986290931704,-0.012782876326236875,-0.10365441330563044,0.0,-0.04894802673719824,-0.010618175892159342,-0.046381679251790056,-0.029066952131688587,-0.010372409159317612,-0.00461889251001594,-0.10000607542693618,-0.0020082485477178123,-0.0020680197083856908
2,41,0,41,-3.6143200576305397,True,False,True,-4.0,0.3867350057751173,0.46719246850349005,0.0039999961107969285,-0.012234725208254534,-0.22629062593186977,0.0,-0.0180344121158123,-0.015890829004347327,-0.04240846753120422,-0.021962853008881213,-0.007867508165072652,-0.011665145488414056,-0.11160825476050376,-0.0029560903851233895,-0.001328746862418484
2,1,0,42,-4.157742339819669,True,False,True,-4.0,0.01175839097239077,0.2748012717242164,0.0010999989323318006,-0.033337370571680375,-0.14511372837654565,0.0,-0.0016613468155264855,-0.04701970438472927,-0.05802130106836556,-0.03523547803983093,-0.015840656375512477,-0.011462724708690076,-0.09219527862966058,-0.0007318219041917471,-0.004782785042480099
2,5,0,42,-4.030760410130024,True,False,True,-4.0,0.0018722255984317824,0.33849649260545706,0.0024999977834522726,-0.014181922018760812,-0.16432270733144835,0.0,0.0,-0.00846032730769366,-0.04524668421596288,-0.01756217771675438,-0.011998021020554006,-0.0021045982380024954,-0.10724916674196723,-0.0005823780644277574,-0.0019212226720992473
2,32,0,42,-4.017347587943077,True,False,True,-4.0,0.0032336360094785735,0.454070516950451,0.0017999985814094544,-0.020201396696502342,-0.22254834882158323,0.0,0.0,-0.025359779670834547,-0.05094404961913824,-0.01597122379811481,-0.013592124674469235,-0.008153162245012027,-0.11460647240281101,-0.002422463747352594,-0.002652804764220491
2,39,0,42,-3.5727303326129913,True,False,True,-4.0,0.363003923088545,0.4659448542917378,0.00019999995827674866,-0.010768542513251305,-0.19319480532387392,0.0,-0.01650690399110317,-0.014869042681530123,-0.03993570405989886,-0.008206737558357416,-0.005668099580798299,-0.008769294236416342,-0.10113864585757258,-0.0017029257662943573,-0.001118449940113351
2,44,0,42,-4.0594858379662035,True,False,True,-4.0,0.024930900571052916,0.38696585793181837,9.999997913837433e-05,-0.009538843491172882,-0.2200917470318382,0.0,0.0,-0.011606416702270509,-0.05826339717954397,-0.03269726986065507,-0.016857547187246382,-0.006556191003248842,-0.10987729296088217,-0.002088042401592247,-0.0039058094634674494
2,51,0,42,-4.0747184514999395,True,False,True,-4.0,0.001579109638748122,0.3775766361445676,0.001399998813867569,-0.014659596973797312,-0.21888730165839665,0.0,0.0,-0.018248334527015686,-0.050902531817555434,-0.017157022512983528,-0.013451062487438317,-0.012581682286097974,-0.10576910659670824,-0.000641779624420451,-0.0029756848761462607
2,60,0,42,-3.891403463184833,True,False,True,-4.0,0.026552754435196984,0.37969766528287435,0.004099996089935303,-0.02160397327505053,-0.026432036758051253,0.0,-0.004333987422287464,-0.03946999872103333,-0.04255468137562275,-0.031169033613987276,-0.011325179077684882,-0.015998752062441782,-0.1031759242713451,-0.0018581351831380743,-0.0038323844864498837
2,4,0,43,-3.956793026030064,True,False,True,-4.0,0.21018976744046483,0.20519522426250206,0.00019999988377094268,-0.024287477242760362,-0.03690627619238512,0.0,-0.02378815591335297,-0.04787964452058076,-0.04033668689429759,-0.04484732682351024,-0.010917923056986183,-0.02259447450982407,-0.11486720457673076,-0.002255143720685737,-0.0036975011919275873
2,25,0,43,-3.78350040346384,True,False,True,-4.0,0.22370950847548554,0.3210650542101201,0.0027999975532293324,-0.0181442200159654,-0.06180638990801526,0.0,-0.030359183698892594,-0.029926275007892397,-0.0346778715774417,-0.023140895077958704,-0.012562241336563602,-0.004472026844741776,-0.11096778221428395,-0.001141659689164953,-0.0038764101109700286
2,28,0,43,-4.13086854815483,True,False,True,-4.0,0.007175618452392882,0.24628849185568302,0.0,-0.024340570988133553,-0.12105451738047122,0.0,0.0,-0.03367843922227621,-0.047271014451980585,-0.024671030351892116,-0.01483728846476879,-0.0039495158274075945,-0.1093135067820549,-0.0013686488165694753,-0.003847850305173779
2,48,0,43,-4.008629741370678,True,False,True,-4.0,0.11431239197438575,0.27826393542465805,0.0012999988347291947,-0.01884205465205014,-0.055865086452686216,0.0,-0.02523268565535545,-0.04479801698587834,-0.05561894431710244,-0.049102399940602476,-0.013215286135673522,-0.03222927754744888,-0.10214164011180399,-0.0010073493822710586,-0.004453360484912992
2,40,0,44,-3.9001853156089785,True,False,True,-4.0,0.08667363215506153,0.37674487892555597,0.0006999998725950719,-0.027599937680643043,-0.024364242483134155,0.0,-0.018032333774026486,-0.045558454969432206,-0.04550238039344548,-0.03759935091249645,-0.01372720533516258,-0.030142715190304443,-0.11500206291675567,-0.0021965378816821614,-0.004578400006575977
2,54,0,44,-3.912664532661438,True,False,True,-4.0,0.07828005569224786,0.3501223257100979,0.0027999972552061082,-0.022305200576083737,-0.08132496905003792,0.0,-0.0242604554630816,-0.03087036760523915,-0.04380029428750277,-0.011404566352721303,-0.01564357878640294,-0.002386075598051321,-0.10278740353882311,-0.005372099864034681,-0.003711762439343147
2,56,0,44,-3.6067622736096383,True,False,True,-4.0,0.37759124575473835,0.4002751125845248,0.006199994012713433,-0.012863791300915185,-0.1521312877912715,0.0,-0.020320312823168936,-0.02105464716441929,-0.040570128187537205,-0.012165654685813931,-0.007472688794368878,-0.0032258228442123026,-0.11654064923524853,-0.002833491372584832,-0.001650456198549364
2,59,0,44,-3.9903140187263486,True,False,True,-4.0,0.11066974765186391,0.34991817404981707,0.0023999977111816406,-0.022505832569440824,-0.11229840424603027,0.0,-0.018607362355105583,-0.045900296196341527,-0.056744051240384584,-0.03785864014644176,-0.01567058407468721,-0.018910364937910346,-0.11758972525596618,-0.0016334102337714285,-0.005583282365114426
2,9,0,45,-3.4772993758320814,True,False,True,-4.0,0.4302367565024178,0.4731415026355536,0.00019999980926513672,-0.011022677363362165,-0.13078254697611555,0.0,-0.027965788468718528,-0.020447084410116077,-0.03868635945022106,-0.018202724494040014,-0.010323522929102184,-0.00262331263622059,-0.11808163292706013,-0.0008936764745158146,-0.0018486131992540328
2,14,0,45,-3.6680072724819186,True,False,True,-4.0,0.3887632109818514,0.35629882206932956,0.0005999995768070221,-0.023371597972000013,-0.15323036375149968,0.0,-0.019626986477524047,-0.019544397727586326,-0.043036213777959326,-0.014822474028915166,-0.009804381589638063,-0.004239315796114624,-0.1230025997012854,-0.0008598098665243016,-0.0021311794125358583
2,31,0,46,-3.7896980991959572,True,False,True,-4.0,0.08956173067951964,0.4722927221155261,0.002499997615814209,-0.019706559173646387,-0.01595661840718094,0.0,-0.017719309618696572,-0.04629451151471586,-0.05319123413413764,-0.03340516220312566,-0.015574075202457606,-0.02283593573898543,-0.1204880692064762,-0.0031477655972412324,-0.005733102144731676
2,10,0,47,-3.7854830366373062,True,False,True,-4.0,0.1124577081500138,0.4547602412324197,0.006799993291497232,-0.021739528188481926,-0.08505126904812642,0.0,-0.011923397369100716,-0.0399067582283169,-0.03861853297799825,-0.02308567133266479,-0.0103879911149852,-0.004550641794694457,-0.12019360229372979,-0.0007024859475131961,-0.0033413218666100883
2,15,0,47,-4.158971052467823,True,False,True,-4.0,0.02562308366373942,0.3840536829829216,0.00039999991655349733,-0.012887845397344791,-0.2921008331188204,0.0,0.0,-0.016518815457820895,-0.06606531709432602,-0.02422247852897272,-0.01935929222963751,-0.013038095469955805,-0.12010040082037447,-0.0013008755931514313,-0.003453996281023137
2,21,0,47,-3.911137036979199,True,False,True,-4.0,0.1466688544243515,0.3253921311784338,0.0037999963015317917,-0.019855594979599118,-0.0720702720200233,0.0,-0.024629087820649147,-0.039656774215400224,-0.05172702059149741,-0.027834694655612113,-0.014064469810109588,-0.008330732521862956,-0.1231158200651407,-0.0015542754225316463,-0.004159068118315189
2,0,0,48,-3.6450900638103483,True,False,True,-4.0,0.3052592986306993,0.39659361841295326,9.999997913837433e-05,-0.020307972922455522,-0.0449832097144099,0.0,-0.02811968190595508,-0.020489701349288226,-0.047781054228544256,-0.032174450666643685,-0.01472211730200798,-0.009677518827375026,-0.12501952171325686,-0.0009190648880030494,-0.002848567905602977
2,17,0,48,-3.6433399829268454,True,False,True,-4.0,0.3397025851262151,0.46597924220358433,0.0007999992370605469,-0.01636460388195701,-0.19293150477911697,0.0,-0.019116474092006685,-0.014663564916700124,-0.039841861948370916,-0.014185121213085952,-0.011555170267820358,-0.0071637561174839,-0.12943679139018058,-0.002509023185120896,-0.002054006960825063
2,20,0,48,-3.9598183712363246,True,False,True,-4.0,0.07851783553138375,0.4609505224313762,0.00039999961853027344,-0.02730939959117677,-0.17705759571897947,0.0,-0.019450410967692733,-0.02442393028642982,-0.056636290401220334,-0.029568560344632715,-0.01850552898598835,-0.0038587681909621097,-0.13687448114156717,-0.001253227722918382,-0.004748510983481538
2,58,0,48,-3.7060818949341776,True,False,True,-4.0,0.29343823339735886,0.3557510150258195,0.003199997153133154,-0.01613123903051019,-0.02756613246849156,0.0,-0.02767118865624071,-0.04855268399231137,-0.04854360498487949,-0.034694972767028945,-0.012650469634681938,-0.013722745835621023,-0.12463278487324712,-0.0008215874480083585,-0.0034835992724401867
3,18,0,49,-4.102976091057062,True,False,True,-4.0,0.03896051796571555,0.37024877433308123,0.0031999972835183143,-0.02238972004503012,-0.23417504970922892,0.0,0.0,-0.018939459053799505,-0.06093538418412209,-0.020068959547206763,-0.01947291576769203,-0.004053933117875772,-0.1298495201766491,-0.0009509860338584987,-0.004549541923915967
3,19,0,49,-3.553526439964771,True,False,True,-4.0,0.4823405352301778,0.3731290655982515,0.0004999995976686477,-0.015382656328147278,-0.14865684360367595,0.0,-0.020716701559576906,-0.013278421070426703,-0.049466123245656496,-0.009458580412901936,-0.00908160612452775,-0.00397230683559883,-0.13431757032871247,-0.003704704119300004,-0.0014605751713679636
3,29,0,49,-4.156032731533051,True,False,True,-4.0,0.02977934878774249,0.33115868743135324,0.007199992910027505,-0.018968526200624187,-0.21501006632868672,0.0,-0.015559518989175559,-0.0267976513504982,-0.05851880691945553,-0.03344828536733984,-0.018077395209111273,-0.0022214240638686535,-0.12853453457355501,-0.002048546481819358,-0.004985765179881127
3,2,0,50,-4.080882059708238,True,False,True,-4.0,0.012113153266804882,0.3957729102621669,9.999990463256836e-05,-0.010218139759381302,-0.22214882742846387,0.0,0.0,-0.009605645614210515,-0.05786364488303662,-0.025234466213732955,-0.018208473329432307,-0.009265214577499138,-0.13192875534296034,-0.0012319187138928095,-0.003162910456449026
3,22,0,50,-4.01227077960968,True,False,True,-4.0,0.009271940885030257,0.44417071848176415,0.0027999972924590113,-0.01282027701032348,-0.21007964147298483,0.0,0.0,-0.012607293985784054,-0.06140509679913522,-0.016624184821266676,-0.01657082586898469,-0.0068003230814697715,-0.12783735617995262,-0.0008626343854848528,-0.002905645116989035
3,30,0,50,-3.528976851403713,True,False,True,-4.0,0.38363032844557915,0.5256220624033585,0.0027999973297119143,-0.016303089627763258,-0.16024540092301326,0.0,-0.024210863783955573,-0.023146603032946585,-0.04828996475785971,-0.01944808841682971,-0.011884320268873129,-0.004318698961658642,-0.1282764099538326,-0.0019707130544702528,-0.0029350775177590547
3,45,0,50,-4.167231333106756,True,False,True,-4.0,0.0278955926074923,0.3417690888566846,0.0,-0.027181755219353364,-0.16989515163841132,0.0,-0.0006395521759986878,-0.05839193123392761,-0.05271703727543354,-0.04518606533296406,-0.018999387333169585,-0.012762216477389732,-0.14162359498441215,-0.0037043154236744147,-0.005795316671719773
3,37,0,51,-3.924623729288578,True,False,True,-4.0,0.2629585877946168,0.29278663647501996,0.0,-0.014137682691216468,-0.05722161730809604,0.0,-0.02945661146193743,-0.05609709406504409,-0.057369746081531045,-0.0625676473614294,-0.01554728501010686,-0.03956042786814579,-0.1388872196525335,-0.004393478790298102,-0.00512996139616007
3,50,0,51,-3.7817088001966477,True,False,True,-4.0,0.11482313204136511,0.4550539145444646,0.005299996081739665,-0.025218148054555058,-0.01834361387693207,0.0,-0.0034806805476546294,-0.0598744403012097,-0.047513936273753644,-0.027601335276849572,-0.013901156503707168,-0.021326121142974445,-0.13262392155826092,-0.00227424091048306,-0.004728068319673185
3,61,0,52,-3.7094071990251547,True,False,True,-4.0,0.3893720664053763,0.33206397419611744,0.002999999597668648,-0.02029423333471641,-0.11397071144543587,0.0,-0.020277851950377228,-0.042450134954415276,-0.04613789193332196,-0.028084919448010625,-0.013061517751775685,-0.002421458867941482,-0.14263743050396444,-0.001085551773721818,-0.0034215323626995103
3,62,0,52,-3.9931664705276493,True,False,True,-4.0,0.05732987922790927,0.42225192030115527,0.0013000011444091798,-0.03845574238919652,-0.1468876433242713,0.0,-0.002835438176989555,-0.029248149250634018,-0.058306122012436394,-0.028102919110096995,-0.020548969972878695,-0.005610235175304092,-0.13794706411659718,-0.0010929088124248668,-0.0050128704417147655
3,63,0,52,-3.7466689309477808,True,False,True,-4.0,0.10511819461278091,0.538549522394569,0.00039999961853027344,-0.023965980110224338,-0.020971706060809083,0.0,-0.01530646463856101,-0.058716029347851854,-0.0523345923423767,-0.03836432829732076,-0.014722939925268293,-0.021706476178205775,-0.13615215606987477,-0.0036207052212557764,-0.004875250631594101
3,26,0,54,-4.124085485339165,True,False,True,-4.0,0.03812528593218303,0.41813503461768314,0.0023999977111816406,-0.022510118097998202,-0.2108991530364165,0.0,-0.0030894031561911105,-0.05777384206186979,-0.0677147950604558,-0.03884578538592904,-0.020002593672834336,-0.0041279825476224375,-0.14990570008754728,-0.0014099183520011143,-0.006466263933980371
3,27,0,56,-3.8805472174286844,True,False,True,-4.0,0.16511586199689202,0.4806944455841292,0.001999998912215233,-0.025563839814858512,-0.13876103403876186,0.0,-0.01493686392903328,-0.03947537685511633,-0.0704090708307922,-0.04206285467371345,-0.015317721024621277,-0.013304114351446971,-0.1623767795413732,-0.0009214086528663758,-0.005228607760509475
3,49,0,56,-3.481196739673614,True,False,True,-4.0,0.5511272678864774,0.4301763025051469,0.00039999961853027344,-0.015194709665374829,-0.15482681405686893,0.0,-0.031103147417306895,-0.012010323391295975,-0.05227952655404807,-0.03607288343366235,-0.013432223144918681,-0.001495730788967933,-0.1426804473251104,-0.0016517542165820488,-0.0021530856627214236
3,36,0,57,-3.616453081965447,True,False,True,-4.0,0.36467334971704984,0.6058823885865728,0.0018999983929097655,-0.029532991126179697,-0.25038570225631707,0.0,-0.020217698104679584,-0.02478683297988027,-0.0479309444129467,-0.035917951292358336,-0.015315919709391888,-0.004718564611246166,-0.1548639442771673,-0.0014782480277062855,-0.0037604336941149076
3,23,0,58,-3.9294285136461258,True,False,True,-4.0,0.1306106712156907,0.6178106441721319,0.0,-0.005584555615787395,-0.3279477519576904,0.0,0.0,-0.021373562430962913,-0.08706886917352676,-0.04492652586195618,-0.024376228810288007,-0.005561183756489073,-0.15405034698545925,-0.0007338371493096926,-0.006227143790456469
3,24,0,58,-4.048389851897955,True,False,True,-4.0,0.0361091165225207,0.41251524577385984,0.0030999971739947797,-0.019785436133388436,-0.18798200648569036,0.0,0.0,-0.023885488389059902,-0.06726299107074739,-0.02163094946183264,-0.01625027778092772,-0.002701377143533818,-0.15638856671750545,-0.0008091392994538182,-0.0034181421319954093
3,38,0,58,-3.7086230090260504,True,False,True,-4.0,0.2725491455268633,0.44091732651127963,0.0023999998718500135,-0.028079625928075985,-0.08021464579127496,0.0,-0.023401062106713652,-0.03781926615163683,-0.06084656689316034,-0.027460860419087112,-0.01730538607167546,-0.0030368302573879195,-0.14128850437700752,-0.0010306310487794693,-0.00400607391318772
3,43,0,58,-3.6015963387489323,True,False,True,-4.0,0.4053101877227892,0.49264567289675737,0.0024000000208616256,-0.025449913390912116,-0.18491953689255752,0.0,-0.01785187602043152,-0.022186062172986565,-0.051397001296281816,-0.03094889917410909,-0.01635612895130179,-0.0034069971488315796,-0.14510575875639914,-0.001041074433887843,-0.003288696683302988
3,3,0,60,-3.885140744149685,True,False,True,-4.0,0.3220393403562047,0.4486316992453927,0.010399991422891617,-0.019136759453685957,-0.2681138769298559,0.0,-0.032947691380977626,-0.021095585329458117,-0.08003995511680843,-0.047755177998915314,-0.02246923360507935,-0.0015451948167901713,-0.16547062009572985,-0.0018308568905922584,-0.005806545809027739
3,12,0,60,-3.9902371832728383,True,False,True,-4.0,0.10858189126796791,0.4896320729906438,0.007199994027614594,-0.0277635556133464,-0.22685611560198593,0.0,-0.00199941182276234,-0.03637820570729672,-0.07250479467213154,-0.03448464919347315,-0.021564799882471557,-0.00425522189457535,-0.16226894915103915,-0.0021289619365416003,-0.005446165917383043
3,55,0,60,-3.331561115086079,True,False,True,-4.0,0.6106479205359937,0.5921064598235535,0.0021999987773597242,-0.015457583295647052,-0.1994690933730453,0.0,-0.02215723372530192,-0.020049351584166288,-0.06338925104588268,-0.02654435455799102,-0.013942933924263351,-0.008520444576336389,-0.1632696963846684,-0.0011134564949315973,-0.0026019448600709434
