update,iteration_index,adaptive_learning_rate_start,adaptive_learning_rate_end,adaptive_learning_rate_min,adaptive_learning_rate_max,optimizer_param_group_lrs,optimizer_lr_matches_scalar,kl_mean,kl_max,minibatch_count,kl_observed_count,current_log_prob_mean,old_log_prob_mean,log_ratio_mean,log_ratio_abs_max,ratio_clip_fraction,advantage_mean,advantage_std,surrogate_loss,value_loss,entropy_loss,total_loss,gradient_norm,transitions,terminated_ratio,primary_fall_ratio,timeout_ratio,normalizers,reward_step_mean,velocity_tracking_error_mean,velocity_tracking_mean,completed_episode_count,completed_episode_length_mean,completed_episode_return_mean,completed_primary_fall_count,completed_timeout_count,completed_episode_reward_mean,update_stats,loss_components,post_update_policy_std_mean,raw_action_mean,raw_action_std,raw_action_abs_mean,raw_action_abs_p50,raw_action_abs_p90,raw_action_abs_p95,raw_action_abs_p99,raw_action_abs_max,raw_action_max,policy_mean_mean,policy_mean_std,policy_mean_abs_mean,policy_mean_abs_p50,policy_mean_abs_p90,policy_mean_abs_p95,policy_mean_abs_p99,policy_mean_abs_max,policy_mean_max,policy_std_mean,policy_std_std,policy_std_abs_mean,policy_std_abs_p50,policy_std_abs_p90,policy_std_abs_p95,policy_std_abs_p99,policy_std_abs_max,policy_std_max,command_x_mean,command_x_std,command_x_abs_mean,command_x_abs_p50,command_x_abs_p90,command_x_abs_p95,command_x_abs_p99,command_x_abs_max,command_x_max,command_y_mean,command_y_std,command_y_abs_mean,command_y_abs_p50,command_y_abs_p90,command_y_abs_p95,command_y_abs_p99,command_y_abs_max,command_y_max,command_z_mean,command_z_std,command_z_abs_mean,command_z_abs_p50,command_z_abs_p90,command_z_abs_p95,command_z_abs_p99,command_z_abs_max,command_z_max,target_limit_violation_elements,target_limit_violation_steps,target_limit_max_excess_rad,target_limit_steps_by_joint,actual_limit_violation_elements,actual_limit_violation_steps,actual_limit_max_excess_rad,actual_limit_steps_by_joint,joint_torque_mean,joint_torque_std,joint_torque_abs_mean,joint_torque_abs_p50,joint_torque_abs_p90,joint_torque_abs_p95,joint_torque_abs_p99,joint_torque_abs_max,joint_torque_max,contact_sensor_force_max_N,contact_sensor_contact_elements,contact_sensor_contact_steps,robot_ground_contact_steps_proxy
1,0,0.001,1e-05,1e-05,0.0015,[1e-05],True,1.1324384212493896,4.7122039794921875,20,20,4.323345184326172,5.484173774719238,-1.1608282327651978,14.164623260498047,0.8584635853767395,5.960464477539063e-08,0.999674379825592,0.08478517085313797,0.0074870227836072445,5.447795391082764,0.135854572057724,2.8890926837921143,1536,0.0,0.0,0.0,"{""policy"":{""count"":1536,""mean_abs_mean"":0.07343583554029465,""std_mean"":0.4821840226650238,""std_min"":0.0,""std_max"":1.5523492097854614,""training"":true},""critic"":{""count"":1536,""mean_abs_mean"":0.07054708153009415,""std_mean"":0.36513805389404297,""std_min"":0.0,""std_max"":1.3141874074935913,""training"":true}}","{""termination_penalty"":0.0,""track_lin_vel_xy_exp"":0.2944450280905973,""track_ang_vel_z_exp"":0.4551141527911165,""feet_air_time"":0.0004134113939168553,""feet_slide"":-0.008491966410711408,""flat_orientation_l2"":-0.024203468170079345,""stand_still"":0.0,""dof_pos_limits"":-0.002235151204028322,""joint_deviation_hip"":-0.01909960483802327,""joint_deviation_arms"":-0.05039896445911533,""joint_deviation_torso"":-0.020244231416503073,""joint_deviation_knee"":-0.015275747859732292,""lin_vel_z_l2"":-0.003902792621322145,""action_rate_l2"":-0.12696731545050474,""dof_acc_l2"":-0.002504833420506003,""dof_torques_l2"":-0.0035050668554106323}",0.6463233828544617,0.2944450378417969,0,,,0,0,{},"{""grad_norm"":2.8890926837921143}","{""surrogate_loss"":0.08478517085313797,""value_loss"":0.0074870227836072445,""entropy"":5.447795391082764,""total_loss"":0.135854572057724}",0.20068544149398804,-0.01953761838376522,0.22092583775520325,0.1769350916147232,0.14926066994667053,0.36642783880233765,0.4342716932296753,0.563651442527771,0.921816349029541,0.921816349029541,-0.019902996718883514,0.09301909059286118,0.07597559690475464,0.06470485776662827,0.15666449069976807,0.18586474657058716,0.2430819571018219,0.36395853757858276,0.35286572575569153,0.20000001788139343,0.0,0.20000001788139343,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.08909794688224792,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":12,""right_ankle_roll_joint"":6}",21,20,0.003116786479949951,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":16,""right_ankle_pitch_joint"":3,""left_ankle_roll_joint"":0,""right_ankle_roll_joint"":2}",-1.0981308221817017,5.863332748413086,3.120004177093506,1.241269588470459,7.904000759124756,13.272279739379883,26.463424682617188,51.13948059082031,30.467172622680664,955.6351318359375,3050,1,3050
2,1,1e-05,1e-05,1e-05,0.00017085937500000006,[1e-05],True,0.01800260879099369,0.10192537307739258,20,20,5.514115810394287,5.539066314697266,-0.024950727820396423,1.1532368659973145,0.26770836114883423,-1.9868215517249155e-08,0.999674379825592,-0.054996807128190994,2.765639066696167,5.400142192840576,2.753843069076538,5.229057788848877,3072,0.0234375,0.0234375,0.0,"{""policy"":{""count"":3072,""mean_abs_mean"":0.06051824241876602,""std_mean"":0.5032961368560791,""std_min"":0.0,""std_max"":1.56137216091156,""training"":true},""critic"":{""count"":3072,""mean_abs_mean"":0.059655819088220596,""std_mean"":0.39393192529678345,""std_min"":0.0,""std_max"":1.2956265211105347,""training"":true}}","{""termination_penalty"":-4.6875,""track_lin_vel_xy_exp"":0.11989472000549002,""track_ang_vel_z_exp"":0.39791101600234224,""feet_air_time"":0.002581377792012063,""feet_slide"":-0.02606327595113574,""flat_orientation_l2"":-0.2097019567901667,""stand_still"":0.0,""dof_pos_limits"":-0.023757033477499096,""joint_deviation_hip"":-0.03653109515213752,""joint_deviation_arms"":-0.05519388033765912,""joint_deviation_torso"":-0.03321776329748142,""joint_deviation_knee"":-0.01445645104365667,""lin_vel_z_l2"":-0.014372099621273568,""action_rate_l2"":-0.1332074738359855,""dof_acc_l2"":-0.001996988966425306,""dof_torques_l2"":-0.003949459685145484}",1.0588458776474,0.11989472806453705,36,42.80555555555556,-3.872575246546832,36,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.15286642413826845,""track_ang_vel_z_exp"":0.36368337595641825,""feet_air_time"":0.0018083316863824923,""feet_slide"":-0.01810096273756547,""flat_orientation_l2"":-0.12082425034890153,""stand_still"":0.0,""dof_pos_limits"":-0.01575998614171921,""joint_deviation_hip"":-0.02699779009278347,""joint_deviation_arms"":-0.04565188409708855,""joint_deviation_torso"":-0.024196565402704033,""joint_deviation_knee"":-0.01254399910231263,""lin_vel_z_l2"":-0.011023777845966342,""action_rate_l2"":-0.11098617468029258,""dof_acc_l2"":-0.001655218468098004,""dof_torques_l2"":-0.003192783334864847}","{""grad_norm"":5.229057788848877}","{""surrogate_loss"":-0.054996807128190994,""value_loss"":2.765639066696167,""entropy"":5.400142192840576,""total_loss"":2.753843069076538}",0.20099452137947083,-0.010756222531199455,0.23096059262752533,0.1846160888671875,0.15625284612178802,0.3821566104888916,0.45234739780426025,0.5896549224853516,1.1779597997665405,1.1779597997665405,-0.010735115967690945,0.11501727998256683,0.09124157577753067,0.07606099545955658,0.18902839720249176,0.2275395393371582,0.3103764057159424,0.5333490967750549,0.5283831357955933,0.20068544149398804,0.0022318523842841387,0.20068544149398804,0.20041212439537048,0.2038853019475937,0.20396694540977478,0.20419298112392426,0.20419298112392426,0.20419298112392426,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,36,0.09425142407417297,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":14,""right_ankle_roll_joint"":22}",397,334,0.0075612664222717285,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":1,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":33,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":152,""right_ankle_pitch_joint"":112,""left_ankle_roll_joint"":63,""right_ankle_roll_joint"":36}",-1.0160924196243286,6.441966533660889,3.4609038829803467,1.2230796813964844,9.753035545349121,14.729968070983887,28.099769592285156,46.666690826416016,41.193058013916016,1163.370361328125,3053,1,3053
3,2,1e-05,1e-05,1e-05,0.00017085937500000006,[1e-05],True,0.015334472060203552,0.1521841287612915,20,20,5.466878890991211,5.4806294441223145,-0.01375039853155613,1.8830862045288086,0.22799479961395264,2.4835269840650653e-08,0.9996744394302368,-0.04462646320462227,0.9525774121284485,5.36844539642334,0.9508985877037048,3.4866912364959717,4608,0.016276041666666668,0.016276041666666668,0.0,"{""policy"":{""count"":4608,""mean_abs_mean"":0.061386700719594955,""std_mean"":0.5004094243049622,""std_min"":0.0,""std_max"":1.5759546756744385,""training"":true},""critic"":{""count"":4608,""mean_abs_mean"":0.06054065376520157,""std_mean"":0.39009371399879456,""std_min"":0.0,""std_max"":1.3057847023010254,""training"":true}}","{""termination_penalty"":-3.2552083333333335,""track_lin_vel_xy_exp"":0.24744674763612928,""track_ang_vel_z_exp"":0.4322710345594685,""feet_air_time"":0.00170898333817604,""feet_slide"":-0.014828467299594195,""flat_orientation_l2"":-0.09066823243546167,""stand_still"":0.0,""dof_pos_limits"":-0.008442687255618845,""joint_deviation_hip"":-0.024973358734807032,""joint_deviation_arms"":-0.056599037497411096,""joint_deviation_torso"":-0.023330443017509122,""joint_deviation_knee"":-0.015256075685556425,""lin_vel_z_l2"":-0.0047922849782544765,""action_rate_l2"":-0.13359396251447228,""dof_acc_l2"":-0.0017431007408508965,""dof_torques_l2"":-0.0037274274283518594}",0.7532486915588379,0.24744676053524017,25,54.88,-3.861856353661418,25,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.2020388178187705,""track_ang_vel_z_exp"":0.4474067077091892,""feet_air_time"":0.0025719981588423254,""feet_slide"":-0.021255108352540995,""flat_orientation_l2"":-0.17829756628497342,""stand_still"":0.0,""dof_pos_limits"":-0.012016246061114365,""joint_deviation_hip"":-0.03181671438990161,""joint_deviation_arms"":-0.06106378403306008,""joint_deviation_torso"":-0.03238047830904834,""joint_deviation_knee"":-0.017235109435091725,""lin_vel_z_l2"":-0.007757547094737353,""action_rate_l2"":-0.14602013343274595,""dof_acc_l2"":-0.0017235002643166812,""dof_torques_l2"":-0.004307681296771625}","{""grad_norm"":3.4866912364959717}","{""surrogate_loss"":-0.04462646320462227,""value_loss"":0.9525774121284485,""entropy"":5.36844539642334,""total_loss"":0.9508985877037048}",0.20116156339645386,-0.012589839287102222,0.22557741403579712,0.18030749261379242,0.15322089195251465,0.37021541595458984,0.44400402903556824,0.5818992853164673,1.0357966423034668,1.0357966423034668,-0.0129616754129529,0.10402148962020874,0.08292437344789505,0.06906107813119888,0.17246009409427643,0.20687004923820496,0.27589356899261475,0.4871954023838043,0.4871954023838043,0.2009945511817932,0.002135710557922721,0.2009945511817932,0.20054270327091217,0.20431537926197052,0.20438914000988007,0.20485001802444458,0.20485001802444458,0.20485001802444458,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21,0.11439290642738342,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":12,""right_ankle_roll_joint"":9}",137,118,0.0045212507247924805,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":9,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":26,""right_ankle_pitch_joint"":82,""left_ankle_roll_joint"":16,""right_ankle_roll_joint"":4}",-1.132748007774353,6.090682029724121,3.283489942550659,1.2993577718734741,8.695735931396484,13.747241020202637,26.956632614135742,47.25050354003906,28.917692184448242,996.7803955078125,3135,1,3135
4,3,1e-05,1e-05,1e-05,0.00017085937500000006,[1e-05],True,0.015694227069616318,0.09601914882659912,20,20,5.378235816955566,5.392157077789307,-0.013921632431447506,1.2972545623779297,0.26588544249534607,-1.4901161193847656e-08,0.9996744394302368,-0.05787760019302368,2.144756555557251,5.353046417236328,2.1297032833099365,4.781893253326416,6144,0.024088541666666668,0.024088541666666668,0.0,"{""policy"":{""count"":6144,""mean_abs_mean"":0.057757388800382614,""std_mean"":0.503931999206543,""std_min"":0.0,""std_max"":1.5743979215621948,""training"":true},""critic"":{""count"":6144,""mean_abs_mean"":0.05787474289536476,""std_mean"":0.3949146866798401,""std_min"":0.0,""std_max"":1.3025470972061157,""training"":true}}","{""termination_penalty"":-4.817708333333333,""track_lin_vel_xy_exp"":0.17503623366648838,""track_ang_vel_z_exp"":0.40045199032768525,""feet_air_time"":0.0026627581094847605,""feet_slide"":-0.02410161396620462,""flat_orientation_l2"":-0.1788364190839197,""stand_still"":0.0,""dof_pos_limits"":-0.02013169121031429,""joint_deviation_hip"":-0.03258644084166917,""joint_deviation_arms"":-0.05315702491073656,""joint_deviation_torso"":-0.029353782190128186,""joint_deviation_knee"":-0.013711857209045775,""lin_vel_z_l2"":-0.008397411382770779,""action_rate_l2"":-0.13288615412845198,""dof_acc_l2"":-0.0014687012014379757,""dof_torques_l2"":-0.003727434132445732}",0.9692729711532593,0.1750362366437912,37,45.62162162162162,-3.8467735409273494,37,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.18056960871874664,""track_ang_vel_z_exp"":0.37395036521407277,""feet_air_time"":0.002083782064350876,""feet_slide"":-0.01908129754119924,""flat_orientation_l2"":-0.12115394510271664,""stand_still"":0.0,""dof_pos_limits"":-0.017258463656652494,""joint_deviation_hip"":-0.027030099917052172,""joint_deviation_arms"":-0.04934991168915421,""joint_deviation_torso"":-0.02490280258916067,""joint_deviation_knee"":-0.012564599718709752,""lin_vel_z_l2"":-0.006612356838872058,""action_rate_l2"":-0.12036750066320642,""dof_acc_l2"":-0.0018111266499899275,""dof_torques_l2"":-0.003245220810247308}","{""grad_norm"":4.781893253326416}","{""surrogate_loss"":-0.05787760019302368,""value_loss"":2.144756555557251,""entropy"":5.353046417236328,""total_loss"":2.1297032833099365}",0.20123295485973358,-0.01150392834097147,0.2279515117406845,0.1820748895406723,0.15348142385482788,0.37726473808288574,0.44798049330711365,0.585280179977417,1.0261316299438477,0.903297483921051,-0.012907770462334156,0.10682797431945801,0.08519090712070465,0.07116429507732391,0.1772012561559677,0.21276505291461945,0.28318318724632263,0.49968385696411133,0.49968385696411133,0.20116156339645386,0.002188841113820672,0.20116156339645386,0.20098376274108887,0.20488837361335754,0.20489680767059326,0.2050904780626297,0.2050904780626297,0.2050904780626297,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,19,0.09965395927429199,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":10,""right_ankle_roll_joint"":9}",337,314,0.0033159255981445312,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":21,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":1,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":112,""right_ankle_pitch_joint"":139,""left_ankle_roll_joint"":29,""right_ankle_roll_joint"":35}",-0.9734888076782227,6.230044364929199,3.3276026248931885,1.205296277999878,9.285386085510254,14.089723587036133,27.08400535583496,49.043312072753906,33.06621551513672,912.2174072265625,2946,1,2946
5,4,1e-05,1e-05,1e-05,0.00017085937500000006,[1e-05],True,0.01684851013123989,0.17625439167022705,20,20,5.293245792388916,5.3050994873046875,-0.011853205040097237,1.340430736541748,0.2645833492279053,-2.9802322387695312e-08,0.999674379825592,-0.05105478689074516,0.9372684359550476,5.332700252532959,0.9288751482963562,3.961134433746338,7680,0.016276041666666668,0.016276041666666668,0.0,"{""policy"":{""count"":7680,""mean_abs_mean"":0.05699819326400757,""std_mean"":0.5028669238090515,""std_min"":0.0,""std_max"":1.5702439546585083,""training"":true},""critic"":{""count"":7680,""mean_abs_mean"":0.057812947779893875,""std_mean"":0.3936585783958435,""std_min"":0.0,""std_max"":1.306267499923706,""training"":true}}","{""termination_penalty"":-3.2552083333333335,""track_lin_vel_xy_exp"":0.2618893352455658,""track_ang_vel_z_exp"":0.4259831569668771,""feet_air_time"":0.0014257800085033523,""feet_slide"":-0.01641400231172933,""flat_orientation_l2"":-0.12073419635961251,""stand_still"":0.0,""dof_pos_limits"":-0.014002774114866648,""joint_deviation_hip"":-0.02662474951148397,""joint_deviation_arms"":-0.05543019815498459,""joint_deviation_torso"":-0.026727975165272255,""joint_deviation_knee"":-0.014420864775426404,""lin_vel_z_l2"":-0.006430341963703882,""action_rate_l2"":-0.1351408650225494,""dof_acc_l2"":-0.0016595466577840057,""dof_torques_l2"":-0.003521072690057044}",0.7798068523406982,0.26188933849334717,25,54.36,-3.776684296083451,25,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.22168577406168158,""track_ang_vel_z_exp"":0.46884162689920145,""feet_air_time"":0.0019799982778728013,""feet_slide"":-0.020064483975677287,""flat_orientation_l2"":-0.14293422926960409,""stand_still"":0.0,""dof_pos_limits"":-0.014232468782312935,""joint_deviation_hip"":-0.03296029080022126,""joint_deviation_arms"":-0.0590721799455583,""joint_deviation_torso"":-0.026650218896241862,""joint_deviation_knee"":-0.01568121848227456,""lin_vel_z_l2"":-0.007456040645395493,""action_rate_l2"":-0.14426080546826126,""dof_acc_l2"":-0.0018187320406112114,""dof_torques_l2"":-0.0040610000996966844}","{""grad_norm"":3.961134433746338}","{""surrogate_loss"":-0.05105478689074516,""value_loss"":0.9372684359550476,""entropy"":5.332700252532959,""total_loss"":0.9288751482963562}",0.20143190026283264,-0.013521128334105015,0.22690202295780182,0.18146637082099915,0.15356126427650452,0.37386631965637207,0.4436773955821991,0.5847334265708923,0.9732953310012817,0.9732953310012817,-0.0129493223503232,0.10494279116392136,0.08388800919055939,0.07017941027879715,0.17416752874851227,0.20903781056404114,0.2779596447944641,0.4818553030490875,0.4818553030490875,0.20123295485973358,0.0023415382020175457,0.20123295485973358,0.20130546391010284,0.2053426206111908,0.2054133117198944,0.20544664561748505,0.20544664561748505,0.20544664561748505,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,26,0.16506528854370117,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":11,""right_ankle_roll_joint"":15}",237,219,0.004440128803253174,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":19,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":1,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":59,""right_ankle_pitch_joint"":128,""left_ankle_roll_joint"":13,""right_ankle_roll_joint"":17}",-0.969215989112854,6.059933185577393,3.3060035705566406,1.3027267456054688,9.021587371826172,13.781604766845703,26.134206771850586,48.733577728271484,33.810455322265625,1126.90966796875,3189,1,3189
