update,raw_action_abs_p95,raw_action_abs_p99,raw_action_abs_max,policy_mean_abs_p95,policy_mean_abs_p99,policy_mean_abs_max,policy_std_mean,target_limit_violation_steps,target_limit_max_excess_rad,actual_limit_violation_steps,actual_limit_max_excess_rad,joint_torque_abs_max,contact_sensor_force_max_N,contact_sensor_contact_elements,robot_ground_contact_steps_proxy,primary_fall_ratio,timeout_ratio,terminated_ratio,ratio_clip_fraction,adaptive_learning_rate_end,kl_mean,gradient_norm,entropy_loss,value_loss,surrogate_loss,velocity_tracking_error_mean,velocity_tracking_mean
62,0.4649724066257477,0.6124869585037231,1.1238901615142822,0.24047645926475525,0.330757200717926,0.5480387806892395,0.2032267302274704,39,0.21424660086631775,128,0.0044907331466674805,43.562599182128906,1060.9586181640625,3200,3200,0.018229166666666668,0.0,0.018229166666666668,0.2782552242279053,1e-05,0.015586093068122864,4.0038981437683105,5.068424224853516,0.04746207967400551,-0.05665702745318413,0.9051806330680847,0.19894134998321533
63,0.46414268016815186,0.6144686937332153,1.1787652969360352,0.24179714918136597,0.33813121914863586,0.5806636214256287,0.20321089029312134,37,0.09457480907440186,186,0.0028446316719055176,45.2833137512207,1369.759521484375,3054,3054,0.022786458333333332,0.0,0.022786458333333332,0.29114586114883423,1e-05,0.019508514553308487,3.8186378479003906,5.0642313957214355,0.03951096534729004,-0.05809907987713814,0.9222205877304077,0.19723808765411377
64,0.46436625719070435,0.6043802499771118,1.1222288608551025,0.23970605432987213,0.3274782598018646,0.6405177712440491,0.2032870203256607,41,0.10752195119857788,186,0.0059258341789245605,48.838348388671875,1070.452392578125,3140,3140,0.018880208333333332,0.0,0.018880208333333332,0.2691406309604645,1e-05,0.015892546623945236,3.960219621658325,5.047783851623535,0.047387368977069855,-0.057837992906570435,0.8670791983604431,0.23431991040706635
65,0.4640737771987915,0.610831618309021,1.0974440574645996,0.24179388582706451,0.33435285091400146,0.6195119023323059,0.2034165859222412,37,0.08373293280601501,138,0.006935060024261475,51.8388557434082,1213.92724609375,3208,3208,0.020833333333333332,0.0,0.020833333333333332,0.26783856749534607,1e-05,0.015759427100419998,3.857956647872925,5.023770809173584,0.045086540281772614,-0.05795641615986824,0.8674496412277222,0.23084518313407898
66,0.4683431386947632,0.6159848570823669,0.997631311416626,0.24151726067066193,0.3338380753993988,0.6764012575149536,0.20363038778305054,48,0.0951484739780426,179,0.004649996757507324,52.212554931640625,1403.344482421875,3218,3218,0.016276041666666668,0.0,0.016276041666666668,0.267578125,1e-05,0.01711706444621086,3.8922736644744873,5.005121231079102,0.048930175602436066,-0.05636191368103027,0.8605245351791382,0.21012847125530243
67,0.4643098711967468,0.609865665435791,1.0069712400436401,0.24297377467155457,0.33869144320487976,0.6086560487747192,0.20366980135440826,36,0.16052040457725525,144,0.0029859542846679688,53.131431579589844,790.1776123046875,3170,3170,0.020833333333333332,0.0,0.020833333333333332,0.2649739682674408,1e-05,0.015549243427813053,3.9415128231048584,5.005536079406738,0.05390407517552376,-0.05626220628619194,0.8696615099906921,0.20823965966701508
68,0.4672251343727112,0.6125494241714478,1.0067273378372192,0.24672111868858337,0.3447650671005249,0.7016518115997314,0.20365853607654572,36,0.1588427722454071,139,0.004585325717926025,59.18484115600586,1211.7108154296875,3191,3191,0.017578125,0.0,0.017578125,0.26197919249534607,1e-05,0.015826208516955376,3.9541683197021484,5.006974220275879,0.05983353778719902,-0.05428355932235718,0.9023734927177429,0.21380233764648438
69,0.46360787749290466,0.6172744035720825,1.0368343591690063,0.24010346829891205,0.3314121961593628,0.5982674956321716,0.20364397764205933,40,0.10249370336532593,173,0.005377829074859619,48.439266204833984,1140.538330078125,3111,3111,0.024088541666666668,0.0,0.024088541666666668,0.27200523018836975,1e-05,0.015919040888547897,3.882901906967163,5.006653308868408,0.04274926707148552,-0.055819254368543625,0.8924748301506042,0.20612427592277527
70,0.46784353256225586,0.615854024887085,1.200584888458252,0.2451036125421524,0.34867775440216064,0.598645806312561,0.20366230607032776,40,0.06926834583282471,151,0.00591731071472168,52.921539306640625,931.3306274414062,3184,3184,0.018229166666666668,0.0,0.018229166666666668,0.2727864682674408,1e-05,0.01708156242966652,3.8568787574768066,5.0026960372924805,0.04390311613678932,-0.0598822720348835,0.9417195320129395,0.17305044829845428
71,0.46511703729629517,0.6166520714759827,1.053202748298645,0.24433542788028717,0.34200769662857056,0.6336309909820557,0.2036982625722885,43,0.0872933566570282,98,0.0034875869750976562,48.45555877685547,1087.62158203125,3206,3206,0.021484375,0.0,0.021484375,0.2649739682674408,1e-05,0.0159426499158144,3.84726881980896,4.997790336608887,0.05393262580037117,-0.05596667155623436,0.9329643249511719,0.20293772220611572
72,0.46783187985420227,0.6151160001754761,1.128470778465271,0.23932543396949768,0.33112090826034546,0.6041443347930908,0.20374196767807007,40,0.1414182484149933,177,0.005221068859100342,49.297340393066406,1254.496337890625,3108,3108,0.020833333333333332,0.0,0.020833333333333332,0.2751302123069763,1e-05,0.016519607976078987,3.9633095264434814,4.986098289489746,0.04762185737490654,-0.058504968881607056,0.8414124250411987,0.2560485601425171
73,0.4664264917373657,0.6111472845077515,1.1755096912384033,0.2397848665714264,0.32643425464630127,0.5486894249916077,0.2038470357656479,44,0.09927073121070862,185,0.00361710786819458,49.745277404785156,1089.7078857421875,3170,3170,0.016276041666666668,0.0,0.016276041666666668,0.3007812798023224,1e-05,0.018572844564914703,3.7347168922424316,4.972621440887451,0.048030223697423935,-0.0609087310731411,0.8210489153862,0.2254018783569336
74,0.4671362340450287,0.6157050132751465,1.0672037601470947,0.2433105707168579,0.33868327736854553,0.5437822341918945,0.20393748581409454,41,0.08868962526321411,161,0.00370633602142334,44.33662796020508,1271.1666259765625,3115,3115,0.0234375,0.0,0.0234375,0.27812501788139343,1e-05,0.017144037410616875,3.6976611614227295,4.962118148803711,0.05518794059753418,-0.060205865651369095,0.9165802001953125,0.20690225064754486
75,0.46747419238090515,0.6138918399810791,0.9609528183937073,0.2438560277223587,0.33734527230262756,0.5856172442436218,0.2039889246225357,29,0.12359613180160522,160,0.005255758762359619,49.559810638427734,1107.3348388671875,3102,3102,0.018229166666666668,0.0,0.018229166666666668,0.27526041865348816,1e-05,0.016551204025745392,3.8553009033203125,4.955833435058594,0.047422390431165695,-0.05925725772976875,0.8886305689811707,0.22586771845817566
76,0.46729573607444763,0.6193508505821228,1.0561559200286865,0.24408702552318573,0.34067878127098083,0.6067997813224792,0.2040342092514038,41,0.17314893007278442,201,0.0048722028732299805,53.38145065307617,1457.5355224609375,3156,3156,0.022135416666666668,0.0,0.022135416666666668,0.2923177182674408,1e-05,0.019214259460568428,3.959421157836914,4.952808856964111,0.03835466504096985,-0.06041615083813667,0.9467558264732361,0.20544597506523132
77,0.4716205894947052,0.6263771057128906,0.9767153263092041,0.24757114052772522,0.3438665270805359,0.5892342925071716,0.20404504239559174,44,0.14311009645462036,162,0.004093527793884277,45.85601806640625,1041.7720947265625,3197,3197,0.016927083333333332,0.0,0.016927083333333332,0.2747395932674408,1e-05,0.016408393159508705,4.003587245941162,4.948421955108643,0.04784229397773743,-0.05548708513379097,0.8797625303268433,0.21865473687648773
78,0.4716253876686096,0.6251055598258972,1.38002610206604,0.2441932111978531,0.3407134413719177,0.5768529772758484,0.2040853351354599,46,0.12946289777755737,201,0.0035226941108703613,51.953887939453125,1162.339111328125,3003,3003,0.022786458333333332,0.0,0.022786458333333332,0.283203125,1e-05,0.016745083034038544,3.9323647022247314,4.93503475189209,0.04108938202261925,-0.0604146309196949,0.933402419090271,0.16375572979450226
79,0.46842658519744873,0.6187617778778076,1.0350868701934814,0.2463652640581131,0.34699612855911255,0.6520240902900696,0.20422643423080444,39,0.11201983690261841,108,0.005315244197845459,53.697021484375,935.13232421875,3090,3090,0.01953125,0.0,0.01953125,0.27200523018836975,1e-05,0.01584772579371929,4.012067794799805,4.9155402183532715,0.04285946115851402,-0.055007707327604294,0.9138951301574707,0.18434719741344452
80,0.46924299001693726,0.6170346736907959,1.194503664970398,0.25027358531951904,0.34800565242767334,0.6289597153663635,0.2043469250202179,36,0.09938380122184753,148,0.00464397668838501,52.52772903442383,1108.1068115234375,3095,3095,0.01953125,0.0,0.01953125,0.27942711114883423,1e-05,0.017396602779626846,4.012016296386719,4.904860496520996,0.043266814202070236,-0.05667129158973694,0.9496678709983826,0.16911032795906067
81,0.4741932153701782,0.6249223947525024,1.0425965785980225,0.24805611371994019,0.35038384795188904,0.6232078671455383,0.20440813899040222,46,0.10865458846092224,129,0.003411233425140381,49.771141052246094,1093.3968505859375,3167,3167,0.018229166666666668,0.0,0.018229166666666668,0.2888020873069763,1e-05,0.017413681373000145,4.0255255699157715,4.9057159423828125,0.04278957098722458,-0.05680966377258301,0.8378006815910339,0.23711395263671875
82,0.4747317433357239,0.6249474287033081,1.0285248756408691,0.25087791681289673,0.351483553647995,0.620392918586731,0.20434048771858215,46,0.0889708399772644,166,0.0049713850021362305,46.68844223022461,989.3107299804688,3075,3075,0.021484375,0.0,0.021484375,0.2997395992279053,1e-05,0.018007557839155197,3.887924909591675,4.91037130355835,0.03421587496995926,-0.057101763784885406,0.9282995462417603,0.19418847560882568
83,0.47192439436912537,0.6188944578170776,1.2138465642929077,0.24896472692489624,0.34810870885849,0.62862628698349,0.20434431731700897,46,0.09369951486587524,148,0.005529820919036865,46.717132568359375,1137.17236328125,3082,3082,0.020833333333333332,0.0,0.020833333333333332,0.2790364623069763,1e-05,0.016872486099600792,3.913411855697632,4.910545349121094,0.03715915605425835,-0.05739615485072136,0.8709278106689453,0.23132479190826416
84,0.4672295153141022,0.6232700347900391,1.0952608585357666,0.24798189103603363,0.34882351756095886,0.6195736527442932,0.2043381631374359,43,0.10678118467330933,174,0.004838407039642334,44.13262176513672,1295.4730224609375,3123,3123,0.01953125,0.0,0.01953125,0.27135416865348816,1e-05,0.016930369660258293,3.9523227214813232,4.907268047332764,0.035596903413534164,-0.05688316375017166,0.8446230888366699,0.2676057815551758
85,0.4688960313796997,0.6231541037559509,1.071030855178833,0.2530936896800995,0.35421743988990784,0.7410705089569092,0.20438486337661743,40,0.11039316654205322,178,0.005658209323883057,47.25285339355469,1136.1376953125,3184,3184,0.018880208333333332,0.0,0.018880208333333332,0.2838541865348816,1e-05,0.01629774644970894,3.992725372314453,4.901204586029053,0.036477282643318176,-0.05544767528772354,0.8770569562911987,0.23386690020561218
86,0.475495845079422,0.6284052729606628,0.9849135875701904,0.25152406096458435,0.35269832611083984,0.662047266960144,0.20442089438438416,41,0.11470037698745728,105,0.004993259906768799,48.99913787841797,1013.6417236328125,3069,3069,0.022786458333333332,0.0,0.022786458333333332,0.2632812559604645,1e-05,0.015631919726729393,3.9250447750091553,4.8994574546813965,0.0357968769967556,-0.057124752551317215,0.8248777389526367,0.2506977617740631
87,0.4764083921909332,0.6267019510269165,1.2852869033813477,0.25229617953300476,0.35752663016319275,0.6262801289558411,0.2044249325990677,35,0.13322699069976807,145,0.004909217357635498,51.24175262451172,816.1417846679688,3093,3093,0.020833333333333332,0.0,0.020833333333333332,0.2734375,1e-05,0.016248458996415138,4.130910396575928,4.90109395980835,0.041289206594228745,-0.05422727018594742,0.9040133357048035,0.19953882694244385
88,0.47271013259887695,0.627454936504364,1.0368564128875732,0.2534089982509613,0.35784193873405457,0.7239081859588623,0.20439879596233368,49,0.09797433018684387,116,0.0040247440338134766,48.78568649291992,1189.3758544921875,3190,3190,0.018229166666666668,0.0,0.018229166666666668,0.2621093988418579,1e-05,0.015537052415311337,3.936246871948242,4.902339935302734,0.03538721799850464,-0.05733473226428032,0.812410295009613,0.23458974063396454
89,0.47388216853141785,0.6254143714904785,1.146369218826294,0.25668251514434814,0.36620089411735535,0.7852287292480469,0.2044205516576767,35,0.10015890002250671,165,0.0028182268142700195,49.39838409423828,987.922119140625,3130,3130,0.020833333333333332,0.0,0.020833333333333332,0.30455729365348816,1e-05,0.01947079412639141,3.9117507934570312,4.8965888023376465,0.033130720257759094,-0.057415515184402466,0.9421762824058533,0.14970353245735168
90,0.4793364703655243,0.6294801831245422,1.1258704662322998,0.2632814049720764,0.3799165189266205,0.7104769349098206,0.2044566422700882,42,0.1114581823348999,77,0.003850996494293213,47.04020690917969,1099.6217041015625,3152,3152,0.017578125,0.0,0.017578125,0.29609376192092896,1e-05,0.01904841884970665,3.8432960510253906,4.897431373596191,0.0382150299847126,-0.05978379398584366,0.925454318523407,0.17141303420066833
91,0.4788110554218292,0.6336063146591187,1.3651952743530273,0.2627730667591095,0.37298041582107544,0.7240038514137268,0.20443864166736603,37,0.13228845596313477,127,0.007689952850341797,48.53310012817383,1048.61767578125,3124,3124,0.018229166666666668,0.0,0.018229166666666668,0.28763023018836975,1e-05,0.017897745594382286,4.08178186416626,4.891885280609131,0.03681878745555878,-0.05709529668092728,0.9160774946212769,0.20698873698711395
92,0.47456422448158264,0.629883348941803,1.0306496620178223,0.26010921597480774,0.36839863657951355,0.6997940540313721,0.20451569557189941,53,0.10724949836730957,179,0.005018711090087891,52.56477737426758,816.1591186523438,3072,3072,0.022786458333333332,0.0,0.022786458333333332,0.2894531488418579,1e-05,0.01932445541024208,4.05025577545166,4.884082794189453,0.04021994024515152,-0.05748886615037918,0.8985955119132996,0.19815361499786377
93,0.4778766930103302,0.6435173749923706,1.1684341430664062,0.2601633667945862,0.37546467781066895,0.6623495817184448,0.20455291867256165,50,0.187448650598526,142,0.0050601959228515625,47.02882385253906,891.2573852539062,3094,3094,0.017578125,0.0,0.017578125,0.2897135615348816,1e-05,0.016914954409003258,3.9472084045410156,4.8757829666137695,0.03617117926478386,-0.058678627014160156,0.8066701292991638,0.2536795437335968
94,0.480152428150177,0.6277216672897339,1.0197527408599854,0.26518625020980835,0.3747533857822418,0.6640715003013611,0.20464912056922913,38,0.12512370944023132,188,0.0030591487884521484,53.270538330078125,1015.4688720703125,3107,3107,0.024088541666666668,0.0,0.024088541666666668,0.27591148018836975,1e-05,0.016241636127233505,4.013489723205566,4.859967231750488,0.03779732808470726,-0.054447323083877563,0.9345313906669617,0.1913154572248459
95,0.4813978970050812,0.6305693984031677,1.0455548763275146,0.2680738866329193,0.3779934346675873,0.6467957496643066,0.2047535628080368,54,0.11872556805610657,100,0.00398099422454834,47.87470245361328,1001.076171875,3151,3151,0.014973958333333334,0.0,0.014973958333333334,0.27760419249534607,1e-05,0.017425542697310448,4.098489284515381,4.848512172698975,0.0434732548892498,-0.055888570845127106,0.808600664138794,0.2333892285823822
96,0.4836309552192688,0.6377466320991516,1.0711169242858887,0.2679233253002167,0.3713272511959076,0.7040464282035828,0.20482613146305084,35,0.20699763298034668,135,0.004018306732177734,48.072628021240234,1022.2979736328125,3143,3143,0.018880208333333332,0.0,0.018880208333333332,0.27955731749534607,1e-05,0.01814342476427555,4.062987327575684,4.844454288482666,0.04013678431510925,-0.056672897189855576,0.8803743124008179,0.23118600249290466
97,0.48050978779792786,0.6273934841156006,1.0283411741256714,0.2647521197795868,0.3669596314430237,0.6621788740158081,0.20480859279632568,54,0.14884492754936218,135,0.004686117172241211,50.573909759521484,1176.45166015625,3150,3150,0.020182291666666668,0.0,0.020182291666666668,0.2790364623069763,1e-05,0.017794057726860046,4.018565654754639,4.844210624694824,0.03116464987397194,-0.054572056978940964,0.8754377365112305,0.21612755954265594
98,0.48599132895469666,0.6417173147201538,1.1546975374221802,0.2689114212989807,0.37518376111984253,0.6678047776222229,0.2048414796590805,60,0.14265123009681702,190,0.004868745803833008,49.16880798339844,1088.49267578125,3058,3058,0.024739583333333332,0.0,0.024739583333333332,0.2871094048023224,1e-05,0.01686779223382473,3.966050863265991,4.832125186920166,0.03322929888963699,-0.05998743698000908,0.9432849884033203,0.18878570199012756
99,0.4828282296657562,0.6316677331924438,1.4399852752685547,0.2683127522468567,0.37624379992485046,0.6474985480308533,0.2049693763256073,50,0.11154496669769287,105,0.004987478256225586,48.24787521362305,1139.4669189453125,3152,3152,0.016276041666666668,0.0,0.016276041666666668,0.2958333492279053,1e-05,0.017649581655859947,3.9375503063201904,4.811743259429932,0.03907020017504692,-0.05765034630894661,0.8478316068649292,0.24762706458568573
100,0.4852088689804077,0.6367095708847046,1.1366467475891113,0.27246496081352234,0.3766273558139801,0.743251621723175,0.2051296830177307,50,0.16876736283302307,119,0.005227327346801758,48.30156326293945,1020.8277587890625,3150,3150,0.020833333333333332,0.0,0.020833333333333332,0.27916666865348816,1e-05,0.01794685795903206,3.997426748275757,4.793431758880615,0.037497710436582565,-0.05778804048895836,0.8971555233001709,0.21823684871196747
101,0.4844245910644531,0.6384869813919067,1.2261826992034912,0.267975389957428,0.3685262203216553,0.7152332067489624,0.2052367627620697,48,0.16160377860069275,126,0.003550708293914795,43.50017547607422,1087.5621337890625,3072,3072,0.021484375,0.0,0.021484375,0.2828125059604645,1e-05,0.01676325686275959,3.9183754920959473,4.787711143493652,0.04125548154115677,-0.055694062262773514,0.8489090800285339,0.22542843222618103
102,0.4819713830947876,0.6395270824432373,1.0583701133728027,0.266075998544693,0.36863869428634644,0.7748265862464905,0.2052297443151474,67,0.15799519419670105,124,0.005732834339141846,49.2159423828125,1029.7808837890625,3163,3163,0.018229166666666668,0.0,0.018229166666666668,0.2708333432674408,1e-05,0.01739407330751419,4.05839729309082,4.78616189956665,0.03713468834757805,-0.05610014870762825,0.865554928779602,0.20055639743804932
103,0.4896252155303955,0.6462444067001343,0.991692304611206,0.27455735206604004,0.37755849957466125,0.6893271803855896,0.20525798201560974,67,0.12535664439201355,126,0.005890548229217529,48.06959533691406,986.8281860351562,3160,3160,0.018880208333333332,0.0,0.018880208333333332,0.28958335518836975,1e-05,0.01850547455251217,4.0159759521484375,4.781138896942139,0.03624561429023743,-0.05402342602610588,0.9067589044570923,0.21399639546871185
104,0.477803111076355,0.6314406991004944,0.9891494512557983,0.2664448022842407,0.37184688448905945,0.6681963205337524,0.20530709624290466,48,0.10859015583992004,122,0.005999267101287842,45.77874755859375,1104.8831787109375,3133,3133,0.020182291666666668,0.0,0.020182291666666668,0.28463542461395264,1e-05,0.01795041188597679,4.062834739685059,4.761734962463379,0.03986970707774162,-0.05831615999341011,0.8497143983840942,0.2610858678817749
105,0.48146021366119385,0.6396780014038086,1.0636401176452637,0.2667727470397949,0.367713063955307,0.6898197531700134,0.20551948249340057,56,0.0884450376033783,150,0.004734396934509277,47.41400909423828,1315.3173828125,3131,3131,0.018229166666666668,0.0,0.018229166666666668,0.2819010615348816,1e-05,0.01662169024348259,4.050476551055908,4.73215913772583,0.03754596412181854,-0.058493852615356445,0.8347619771957397,0.23866777122020721
106,0.4844556748867035,0.6398888230323792,1.0821762084960938,0.2687447667121887,0.3751782178878784,0.7033061981201172,0.2057127207517624,60,0.1892203390598297,127,0.005019009113311768,51.188560485839844,1123.62890625,3047,3047,0.01953125,0.0,0.01953125,0.2925781309604645,1e-05,0.018991876393556595,4.065861701965332,4.7107343673706055,0.034133002161979675,-0.05725638195872307,0.8704733848571777,0.21647363901138306
107,0.4830080270767212,0.6370227336883545,1.0333054065704346,0.26908573508262634,0.37183138728141785,0.7342587113380432,0.20583584904670715,56,0.13851383328437805,127,0.004842102527618408,55.61997604370117,995.9053955078125,3091,3091,0.020182291666666668,0.0,0.020182291666666668,0.2871094048023224,1e-05,0.018069399520754814,3.9990105628967285,4.69445276260376,0.03398511931300163,-0.05731816962361336,0.8631693124771118,0.22388359904289246
108,0.48401278257369995,0.641772985458374,1.1272337436676025,0.26671528816223145,0.36911407113075256,0.6877064108848572,0.20593906939029694,58,0.17930972576141357,126,0.004222512245178223,47.95824432373047,1090.8258056640625,3019,3019,0.01953125,0.0,0.01953125,0.2782552242279053,1e-05,0.016717471182346344,4.092860698699951,4.680882453918457,0.04285754635930061,-0.0568988099694252,0.8262543678283691,0.2835637032985687
109,0.4882267117500305,0.6476219892501831,1.0929845571517944,0.2710137367248535,0.37206292152404785,0.7246600985527039,0.2060357928276062,73,0.1326640248298645,174,0.005756378173828125,52.606014251708984,1471.787109375,3034,3034,0.020833333333333332,0.0,0.020833333333333332,0.28697916865348816,1e-05,0.01820356771349907,4.010939598083496,4.6727471351623535,0.03697706386446953,-0.05823829397559166,0.8750425577163696,0.23212748765945435
110,0.4884050786495209,0.6443158388137817,1.173511028289795,0.2728569507598877,0.3842041790485382,0.6726356148719788,0.2060585916042328,46,0.09683787822723389,122,0.0053441524505615234,51.83429718017578,949.1235961914062,3048,3048,0.01953125,0.0,0.01953125,0.2682291865348816,1e-05,0.01806037127971649,3.9247348308563232,4.663151741027832,0.035506803542375565,-0.055711813271045685,0.8623756170272827,0.20519626140594482
111,0.48910555243492126,0.6503885388374329,1.134723424911499,0.2757434844970703,0.3856674134731293,0.8378323912620544,0.20616917312145233,59,0.15059632062911987,129,0.0035521388053894043,48.6026496887207,1150.751220703125,3121,3121,0.020833333333333332,0.0,0.020833333333333332,0.30195313692092896,1e-05,0.018365006893873215,4.0839104652404785,4.659317493438721,0.03588205575942993,-0.05794426426291466,0.897819995880127,0.223186656832695
112,0.4874284863471985,0.6451349854469299,1.1796913146972656,0.27880364656448364,0.3911661207675934,0.7561110854148865,0.2061031013727188,54,0.15569472312927246,130,0.00584179162979126,52.04082489013672,872.2459716796875,3093,3093,0.015625,0.0,0.015625,0.28138023614883423,1e-05,0.01691136509180069,3.9501378536224365,4.66139030456543,0.0340568944811821,-0.05609787628054619,0.9052402377128601,0.17209625244140625
113,0.49599191546440125,0.6537085771560669,1.312427043914795,0.2817094922065735,0.4017668068408966,0.7566256523132324,0.20616619288921356,74,0.21061575412750244,99,0.004060208797454834,49.655296325683594,954.2471923828125,3105,3105,0.024739583333333332,0.0,0.024739583333333332,0.2660156488418579,1e-05,0.01552070677280426,4.070550441741943,4.6506781578063965,0.03817927837371826,-0.056867409497499466,0.9547034502029419,0.21639488637447357
114,0.48630377650260925,0.6438896656036377,1.1474084854125977,0.27391165494918823,0.38474881649017334,0.6813625693321228,0.20621661841869354,54,0.22149431705474854,122,0.005891382694244385,48.900665283203125,1095.49609375,3114,3114,0.013671875,0.0,0.013671875,0.3083333373069763,1e-05,0.019607095047831535,3.7822396755218506,4.655269145965576,0.039423540234565735,-0.06014379858970642,0.7914125919342041,0.2739940583705902
115,0.48601627349853516,0.644874632358551,1.192770004272461,0.272405743598938,0.38243433833122253,0.8514726758003235,0.2061459720134735,51,0.2223251760005951,200,0.004917502403259277,49.510189056396484,1019.2032470703125,3040,3040,0.020182291666666668,0.0,0.020182291666666668,0.2914062738418579,1e-05,0.018201414495706558,4.066787242889404,4.652516841888428,0.03696192428469658,-0.05637631565332413,0.9041818380355835,0.20663884282112122
116,0.492563933134079,0.6538220047950745,1.0583491325378418,0.27702227234840393,0.38768237829208374,0.8023703098297119,0.2062263935804367,63,0.13110750913619995,87,0.006050825119018555,49.95301818847656,1045.1790771484375,3054,3054,0.020833333333333332,0.0,0.020833333333333332,0.3007812798023224,1e-05,0.01954072155058384,3.973618745803833,4.64552640914917,0.036235760897397995,-0.058868713676929474,0.8194171190261841,0.2575264871120453
117,0.49335673451423645,0.6517311334609985,1.0607106685638428,0.2802591323852539,0.393103688955307,0.7865733504295349,0.20624160766601562,58,0.12510395050048828,151,0.0052024126052856445,51.93551254272461,1028.4578857421875,3033,3033,0.020833333333333332,0.0,0.020833333333333332,0.2938802242279053,1e-05,0.01884407550096512,4.001893997192383,4.645277976989746,0.032194022089242935,-0.05741637945175171,0.8420610427856445,0.2545963227748871
118,0.48674237728118896,0.6477406620979309,1.0602056980133057,0.27602389454841614,0.3822689950466156,0.8056302070617676,0.2062530517578125,52,0.12984922528266907,148,0.0047324299812316895,52.27942657470703,1056.127685546875,3082,3082,0.018229166666666668,0.0,0.018229166666666668,0.28919273614883423,1e-05,0.016373591497540474,3.858574390411377,4.638961315155029,0.036270495504140854,-0.058612365275621414,0.772741973400116,0.28003665804862976
119,0.491658478975296,0.6487424969673157,1.3078830242156982,0.2804762125015259,0.39065277576446533,0.8194976449012756,0.20632106065750122,68,0.12659680843353271,154,0.006315410137176514,58.63643264770508,948.69970703125,3107,3107,0.018229166666666668,0.0,0.018229166666666668,0.27200523018836975,1e-05,0.01634928025305271,4.0598835945129395,4.6355438232421875,0.03694847971200943,-0.05671718344092369,0.8204013705253601,0.24825632572174072
120,0.4941796660423279,0.6580769419670105,1.140012264251709,0.2818669080734253,0.4069308042526245,0.7926917672157288,0.20630338788032532,73,0.17538303136825562,128,0.005969047546386719,50.606868743896484,1108.0419921875,3055,3055,0.022786458333333332,0.0,0.022786458333333332,0.283203125,1e-05,0.01746637560427189,3.954766035079956,4.635262966156006,0.03356851637363434,-0.057435788214206696,0.8666232824325562,0.2235555499792099
121,0.4974125921726227,0.6667159199714661,1.1081072092056274,0.28757721185684204,0.4172137379646301,0.7899250984191895,0.20634964108467102,58,0.1393788754940033,115,0.0041016340255737305,51.785675048828125,613.727783203125,3180,3180,0.012369791666666666,0.0,0.012369791666666666,0.2880208492279053,1e-05,0.018070273101329803,4.056276321411133,4.630174160003662,0.04251689836382866,-0.056234538555145264,0.8609873652458191,0.23879873752593994
122,0.49697738885879517,0.6601537466049194,1.1204566955566406,0.2880500853061676,0.4134005904197693,0.9218829274177551,0.2063532918691635,67,0.14664462208747864,156,0.005493044853210449,49.279380798339844,1206.813720703125,3049,3049,0.024739583333333332,0.0,0.024739583333333332,0.27369794249534607,1e-05,0.015644997358322144,4.148538589477539,4.6366801261901855,0.040418606251478195,-0.05503616854548454,0.9387621879577637,0.19680872559547424
123,0.49307817220687866,0.6512812972068787,1.1904126405715942,0.2799151837825775,0.40252211689949036,0.8305294513702393,0.20628808438777924,74,0.1468297243118286,95,0.0051400065422058105,53.84526824951172,978.5029296875,3080,3080,0.016927083333333332,0.0,0.016927083333333332,0.28828126192092896,1e-05,0.017094982787966728,3.9861340522766113,4.6294636726379395,0.03744281083345413,-0.055167317390441895,0.8103369474411011,0.24545523524284363
124,0.4917050898075104,0.6488171219825745,1.2174235582351685,0.2803265154361725,0.3945748507976532,0.8306175470352173,0.20643611252307892,54,0.1352781057357788,200,0.0039879679679870605,53.63789749145508,941.6994018554688,2989,2989,0.0234375,0.0,0.0234375,0.28736981749534607,1e-05,0.01669158600270748,3.8295326232910156,4.609260082244873,0.03407703712582588,-0.05910981819033623,0.9403136968612671,0.17201709747314453
125,0.4978736937046051,0.6596863269805908,1.09488844871521,0.2879071831703186,0.41078105568885803,0.8652294874191284,0.20656348764896393,70,0.16626980900764465,104,0.0045760273933410645,54.77589416503906,1037.1865234375,3084,3084,0.018229166666666668,0.0,0.018229166666666668,0.29908856749534607,1e-05,0.017395243048667908,3.9738547801971436,4.594780445098877,0.03271844610571861,-0.05566541478037834,0.8924986720085144,0.19630834460258484
126,0.49754196405410767,0.656398594379425,1.1467041969299316,0.28885897994041443,0.40992841124534607,0.788752555847168,0.20664262771606445,63,0.13857540488243103,102,0.006354689598083496,52.00954818725586,1365.673583984375,3004,3004,0.01953125,0.0,0.01953125,0.27786460518836975,1e-05,0.016688037663698196,4.06342887878418,4.578912258148193,0.03505813330411911,-0.05791167542338371,0.9097840189933777,0.19788525998592377
127,0.49972590804100037,0.6687411069869995,1.1300534009933472,0.2874104082584381,0.40447717905044556,0.9499034881591797,0.20678140223026276,71,0.1671934425830841,116,0.0062950849533081055,54.22428512573242,1114.4990234375,3040,3040,0.01953125,0.0,0.01953125,0.263671875,1e-05,0.01598844863474369,4.040000915527344,4.562321186065674,0.03314201533794403,-0.0569150410592556,0.848753809928894,0.23708900809288025
