case_set,snapshot_update,checkpoint_sha256,case_manifest_sha256,case_id,env_id,checkpoint,episode_return,episode_length,action_abs_max,target_joint_limit_steps,actual_joint_limit_steps,target_joint_max_excess_rad,actual_joint_max_excess_rad,self_collision_steps,self_collision_max_N,confirmed_nonfoot_ground_steps,confirmed_nonfoot_ground_max_N,foot_ground_steps,nonfinite,primary_fall,height_failure,tilt_failure,timeout,episode_seconds,velocity_tracking_error_mean,velocity_tracking_mean,command_x_mean,command_y_mean,actual_x_mean,actual_y_mean,actual_forward_distance,action_abs_mean,seed,observation_noise_seed
fixed_forward,20,79a25e10e52902918dadc4d21cc9103c5d794e0b3c6905a415dd5c0e6e710741,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_02,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_020.pt,-3.72387550160056,41,0.3074147403240204,0,0,0.0,0.0,18,26.265029907226562,0,0.0,39,False,True,True,False,False,0.8200000000000001,1.1384344973215244,0.01649237476601961,0.5,0.0,-0.20443591257420982,0.8631345804144697,-0.16763744831085206,0.07381628381042946,12345,991805
fixed_forward,20,79a25e10e52902918dadc4d21cc9103c5d794e0b3c6905a415dd5c0e6e710741,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_03,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_020.pt,-3.545725900272373,46,0.27803999185562134,0,0,0.0,0.0,4,2.390289783477783,0,0.0,44,False,True,True,False,False,0.92,1.4249268925708274,0.005997322355881274,0.5,0.0,-0.9114379053530486,-0.18131787297518356,-0.8385228729248047,0.06889660121954005,12345,1096534
fixed_forward,20,79a25e10e52902918dadc4d21cc9103c5d794e0b3c6905a415dd5c0e6e710741,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_04,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_020.pt,-3.643168408307247,54,0.31498873233795166,0,0,0.0,0.0,4,4.751193523406982,0,0.0,52,False,True,True,False,False,1.08,1.2347370706222676,0.023550167334455543,0.5,0.0,-0.6444858704452161,-0.421337759329213,-0.6960447400808335,0.07070200165940656,12345,1201263
fixed_forward,20,79a25e10e52902918dadc4d21cc9103c5d794e0b3c6905a415dd5c0e6e710741,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_05,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_020.pt,-3.527270440143184,67,0.3075045943260193,0,0,0.0,0.0,4,23.458322525024414,0,0.0,65,False,True,True,False,False,1.34,1.0501626267361996,0.07336946784467717,0.5,0.0,-0.4583976134213049,-0.37970568484334805,-0.6142528019845486,0.07504789981601843,12345,1305992
fixed_forward,20,79a25e10e52902918dadc4d21cc9103c5d794e0b3c6905a415dd5c0e6e710741,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_06,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_020.pt,-3.7166459711734205,52,0.33656272292137146,0,0,0.0,0.0,5,19.534597396850586,0,0.0,50,False,True,True,False,False,1.04,1.1209799177371538,0.0289311324117989,0.5,0.0,-0.42839211970567703,0.5692353824583384,-0.4455278044939041,0.07440999558625314,12345,1410721
fixed_forward,20,79a25e10e52902918dadc4d21cc9103c5d794e0b3c6905a415dd5c0e6e710741,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_07,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_020.pt,-3.5431052779313177,51,0.3334245979785919,0,0,0.0,0.0,7,2.116595506668091,0,0.0,51,False,True,True,False,False,1.02,1.1961431947408938,0.03273019010940654,0.5,0.0,-0.5374193574283638,-0.5210093014380511,-0.548167744576931,0.06802944225423477,12345,1515450
fixed_forward,50,49bde376b0307e326f8b1e05c7f2c791a51f7d1b2b606210e2e905c20fab6da1,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_00,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_050.pt,-2.667998153192457,68,0.2798706591129303,0,9,0.0,0.0016133785247802734,1,1.1469039916992188,0,0.0,66,False,True,True,False,False,1.36,0.5744960705530556,0.4309991729389688,0.5,0.0,0.635877267074059,-0.05856585267054684,0.8647930832207203,0.0644173552556073,12345,782347
fixed_forward,50,49bde376b0307e326f8b1e05c7f2c791a51f7d1b2b606210e2e905c20fab6da1,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_01,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_050.pt,-3.2643014194909483,62,0.36165785789489746,0,1,0.0,5.561113357543945e-05,21,152.4716339111328,0,0.0,60,False,True,True,False,False,1.24,0.849350263995509,0.11244281526981673,0.5,0.0,-0.1077712060463044,0.5107117388998309,-0.13363629549741746,0.07029065994485732,12345,887076
fixed_forward,50,49bde376b0307e326f8b1e05c7f2c791a51f7d1b2b606210e2e905c20fab6da1,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_02,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_050.pt,-3.8073584915837273,40,0.36310064792633057,0,0,0.0,0.0,21,32.707462310791016,0,0.0,38,False,True,True,False,False,0.8,1.1429079666733741,0.017181450219459292,0.5,0.0,-0.20791162587702275,0.8649662137031555,-0.1663293007016182,0.07731239562854171,12345,991805
fixed_forward,50,49bde376b0307e326f8b1e05c7f2c791a51f7d1b2b606210e2e905c20fab6da1,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_03,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_050.pt,-3.5602231475058943,46,0.38515573740005493,0,0,0.0,0.0,3,48.09916687011719,0,0.0,44,False,True,True,False,False,0.92,1.4307628053685892,0.006278066924178079,0.5,0.0,-0.9114463303400122,-0.20607718760552612,-0.8385306239128113,0.07402672302787719,12345,1096534
fixed_forward,50,49bde376b0307e326f8b1e05c7f2c791a51f7d1b2b606210e2e905c20fab6da1,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_04,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_050.pt,-3.4548963223351166,55,0.3711106777191162,0,0,0.0,0.0,2,4.325529098510742,0,0.0,53,False,True,True,False,False,1.1,1.2341365575790406,0.026095625851654865,0.5,0.0,-0.6764268138191917,-0.3566524876789613,-0.7440694952011109,0.0738661690191789,12345,1201263
fixed_forward,50,49bde376b0307e326f8b1e05c7f2c791a51f7d1b2b606210e2e905c20fab6da1,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_05,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_050.pt,-3.1477487130323425,70,0.39087915420532227,0,0,0.0,0.0,2,44.481327056884766,0,0.0,68,False,True,True,False,False,1.4000000000000001,1.046533783844539,0.08320338151113985,0.5,0.0,-0.5111580603889057,-0.26102134883403777,-0.7156212845444679,0.07499692514538765,12345,1305992
fixed_forward,50,49bde376b0307e326f8b1e05c7f2c791a51f7d1b2b606210e2e905c20fab6da1,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_06,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_050.pt,-3.636196702194866,51,0.36484256386756897,0,0,0.0,0.0,9,3.9895386695861816,0,0.0,49,False,True,True,False,False,1.02,1.0792209248916775,0.03283234433426211,0.5,0.0,-0.371193288880236,0.5710067611699011,-0.37861715465784074,0.07666286614303496,12345,1410721
fixed_forward,50,49bde376b0307e326f8b1e05c7f2c791a51f7d1b2b606210e2e905c20fab6da1,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_07,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_050.pt,-3.5099662127904594,52,0.3907991647720337,0,0,0.0,0.0,2,0.8390921950340271,0,0.0,52,False,True,True,False,False,1.04,1.2018223336109748,0.033112789010175996,0.5,0.0,-0.5640115293745811,-0.5070355762369357,-0.5865719905495643,0.07229010603175713,12345,1515450
fixed_forward,100,2e2db6c9f98cf730425febe5c7b874e9431a0a103de3f1579b9c55cf36a07345,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_00,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_100.pt,-2.541954880929552,68,0.3729522228240967,0,7,0.0,0.0014737844467163086,1,0.4567496180534363,0,0.0,66,False,True,True,False,False,1.36,0.5599447046132648,0.44295298175005454,0.5,0.0,0.6248317467158332,0.0006318522535045357,0.8497711755335331,0.07525579708025736,12345,782347
fixed_forward,100,2e2db6c9f98cf730425febe5c7b874e9431a0a103de3f1579b9c55cf36a07345,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_01,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_100.pt,-3.280285325308796,64,0.4047994911670685,0,0,0.0,0.0,9,25.771556854248047,0,0.0,62,False,True,True,False,False,1.28,0.8586841067299247,0.10907757325611556,0.5,0.0,-0.10525266104377806,0.5428636779543012,-0.13472340613603592,0.07970625685993582,12345,887076
fixed_forward,100,2e2db6c9f98cf730425febe5c7b874e9431a0a103de3f1579b9c55cf36a07345,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_02,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_100.pt,-3.7824351679591928,42,0.44717735052108765,0,0,0.0,0.0,7,17.129777908325195,0,0.0,40,False,True,True,False,False,0.84,1.156268487373988,0.015808584483325137,0.5,0.0,-0.22520761369239717,0.8701842129230499,-0.18917439550161363,0.08960044082431566,12345,991805
fixed_forward,100,2e2db6c9f98cf730425febe5c7b874e9431a0a103de3f1579b9c55cf36a07345,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_03,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_100.pt,-3.4325248616514727,46,0.5093088150024414,0,0,0.0,0.0,1,0.8619704246520996,0,0.0,45,False,True,True,False,False,0.92,1.4262758350890616,0.006966141585700272,0.5,0.0,-0.9233812586120937,-0.08073684119659921,-0.8495107579231262,0.10081829551769339,12345,1096534
