update,env_id,episode_index,episode_length,episode_return,primary_fall,timeout,terminated,reward_termination_penalty,reward_track_lin_vel_xy_exp,reward_track_ang_vel_z_exp,reward_feet_air_time,reward_feet_slide,reward_flat_orientation_l2,reward_stand_still,reward_dof_pos_limits,reward_joint_deviation_hip,reward_joint_deviation_arms,reward_joint_deviation_torso,reward_joint_deviation_knee,reward_lin_vel_z_l2,reward_action_rate_l2,reward_dof_acc_l2,reward_dof_torques_l2
3,35,0,56,-5.397743054330349,True,False,True,-4.0,0.3648837016196923,0.4653142943942248,0.0,-0.021133384235727137,-0.274325619503943,-1.6439963370561599,0.0,-0.0165830238268245,-0.0712505115941167,-0.024747825800441207,-0.020699542080983523,-0.004588932408892106,-0.14592558242380613,-0.0008611193794786236,-0.0038294847286306334
3,47,0,56,-3.702722083628178,True,False,True,-4.0,0.2725083223455045,0.4778910332151793,0.001699998453259468,-0.02233456737594679,-0.13096114938780376,0.0,-0.02255684850737453,-0.02210467499680817,-0.05803395751863718,-0.024354999074712395,-0.01637227128725499,-0.0031490090098222363,-0.15017656102776525,-0.0019052762864157564,-0.0028721525467699403
3,57,0,56,-3.8045284035801887,True,False,True,-4.0,0.38298595919142153,0.2598703989390833,0.0023999976366758345,-0.023329637751448896,-0.12453006302663198,0.0,-0.028025081921368836,-0.034039561562240125,-0.049582904353737814,-0.023554345278535053,-0.016931817671284082,-0.0019293218108350626,-0.14177507504820822,-0.0015281209982640574,-0.004558898503455566
3,4,0,59,-4.433491847515106,True,False,True,-4.0,0.007409726258455073,0.14956847031932127,0.0014999985322356223,-0.0159603248880012,-0.2672754870045901,0.0,0.0,-0.024540057675912986,-0.06536773525178431,-0.024776084837503726,-0.023510300926864135,-0.006463602262148741,-0.15838504821062088,-0.0009678706315207818,-0.0047235598432598625
3,11,0,59,-3.440370877087117,True,False,True,-4.0,0.5761585808091332,0.47310581138086377,0.007799995094537736,-0.02411496180109681,-0.180676433689805,0.0,-0.010000636465847493,-0.029521202137693766,-0.04981746327131988,-0.02173837264999747,-0.01452060021227226,-0.002497651780438694,-0.15962318621575833,-0.0015106058691162613,-0.003414153185731267
3,54,0,64,-3.8348842728137975,True,False,True,-4.0,0.2252436558676599,0.4419012736102227,0.0007999992370605469,-0.022206051135435702,-0.1550025511454442,0.0,-0.02172624304883357,-0.021160450810566545,-0.05924205467104912,-0.029416572330519558,-0.01864986532367765,-0.0023061501563194043,-0.16572862602770327,-0.004228232334935455,-0.003162576100439765
4,59,1,38,-4.31650205925107,True,False,True,-4.0,0.0031420229576708454,0.05320529846844485,0.0,-0.022564842533320188,-0.1233867620464298,0.0,-0.027726101353764535,-0.014121696613729,-0.040944028161466105,-0.019670672067441046,-0.009255601819604636,-0.0017327007532003335,-0.11019020646810532,-0.0015120036198641171,-0.0017449454992311075
4,38,0,79,-5.469617012441159,True,False,True,-4.0,0.8043876600502159,0.6500312865712111,0.0,-0.01910588542523328,-0.14610566071874928,-2.3466349291801465,-0.019684074725955725,-0.04588090526871382,-0.08226386841386556,-0.020943195740692314,-0.020419971933588382,-0.0017119869742418807,-0.21607791103422652,-0.0011137465572392104,-0.0040939218061976125
4,16,1,41,-5.157708236575127,True,False,True,-4.0,0.08088482443381509,0.3483974391438641,0.0,-0.01233777011744678,-0.19909208250421218,-1.1616375452280048,0.0,-0.013425186411477623,-0.0469316579028964,-0.017502660013269635,-0.014959109351038937,-0.007472328856226795,-0.10924131840467452,-0.0013003032821870878,-0.003090615079272539
4,29,1,41,-5.010953553617001,True,False,True,-4.0,0.1116802168632421,0.39417219063199815,0.0,-0.011512360911583525,-0.18989843288334668,-1.1091894096136092,0.0,-0.011485981359146536,-0.04300379082560538,-0.015034187142737208,-0.015100054289214312,-0.007661018363869515,-0.11053865522146225,-0.000716411313333083,-0.0026656377047766
4,27,0,82,-3.5827285139262672,True,False,True,-4.0,0.4897183619625868,0.63042228154224,0.0004999995231628418,-0.013761145679745826,-0.2429852689390828,0.0,-0.025497526973485948,-0.01983829931821675,-0.0952730374038219,-0.04517114244867116,-0.023927383159752933,-0.013116295888562493,-0.21788281679153454,-0.001293685109048966,-0.0046228174059069725
4,39,1,38,-5.015459480285644,True,False,True,-4.0,0.04913113308995605,0.3928822204307653,0.0,-0.013211717035155742,-0.17389827891151075,-1.0715020745992658,-0.01558274008333683,-0.007831885495688768,-0.03714855819940567,-0.010294393044896424,-0.007223185729235411,-0.010858345753804314,-0.1079532902687788,-0.0007266964227892457,-0.001241659792140126
4,51,1,41,-4.082776895463467,True,False,True,-4.0,0.15002254432882176,0.21435181725436184,0.00039999961853027344,-0.015699934274889527,-0.20330771619657753,0.0,-0.022675890247337523,-0.009409603695385158,-0.03792706187814475,-0.014909893559524788,-0.007443595980294052,-0.01223555638392666,-0.12139235541224479,-0.001307840085937641,-0.0012418206944130356
4,3,1,39,-4.31655089750886,True,False,True,-4.0,1.4531591285462108e-05,0.048546024323882796,0.0011999988555908203,-0.015111068838741632,-0.14347884471651925,0.0,0.0,-0.026053718230687077,-0.04104536570608616,-0.020625437754206364,-0.014511324334889652,-0.0036564896016352583,-0.09738974794745446,-0.0011944516582298092,-0.0032450220192549745
4,5,1,39,-4.27569166123867,True,False,True,-4.0,0.0030651931440623687,0.10347191583658609,0.0006999993138015271,-0.01804049998521805,-0.15425400435284248,0.0,-0.013571928662713617,-0.024756596013903627,-0.03898840736597777,-0.015733329528011382,-0.0062145236809737995,-0.004488777171936817,-0.10469353549182416,-0.000707642460183706,-0.0014796323468908661
4,12,1,42,-5.111202991604805,True,False,True,-4.0,0.10319299245942148,0.3810965389996057,0.0,-0.014159404338570311,-0.17231904267073334,-1.1831691992282867,-0.023040399365127084,-0.0156254409160465,-0.03735193002969027,-0.012365225083194674,-0.00742940247990191,-0.008986049565064604,-0.11843677170574665,-0.0008050176943652332,-0.0018046663174754933
4,33,1,45,-4.128979560434818,True,False,True,-4.0,0.016847253452745223,0.3057663569327971,0.003199997562915087,-0.031144364597275855,-0.09675467781664336,0.0,-0.01325418658554554,-0.06548752406612036,-0.05263344746083021,-0.04034937459975481,-0.013414285676553847,-0.022550626515876502,-0.11121954753994936,-0.0027902196714421745,-0.00519482069721562
4,62,1,41,-3.9444936025142674,True,False,True,-4.0,0.04114070283823507,0.3368835956738349,0.0023999976366758345,-0.011087179267778994,-0.11226367009527168,0.0,-0.028394571319222458,-0.00563086979323998,-0.03604700237512588,-0.010970734572038053,-0.009194241527002309,-0.002125424770296149,-0.10626514397561548,-0.0012688433975563387,-0.0016701875430590008
4,26,1,44,-4.014407987743616,True,False,True,-4.0,0.02638233305751291,0.30336591646686434,0.00679999340325594,-0.016500382737722252,-0.05410436255284366,0.0,-0.031104104053229095,-0.04353442921768873,-0.04543889064341783,-0.020072609239723527,-0.010953553983126769,-0.005313717129174621,-0.11651740565896035,-0.003354881967097754,-0.004061860662768594
4,50,1,45,-4.175548223853111,True,False,True,-4.0,0.1001721483680376,0.10168550580708433,0.006099994182586671,-0.019481650958769022,-0.13294992292881944,0.0,-0.010529899892862887,-0.02433311968110501,-0.04190888930112125,-0.01779238841496408,-0.01404169648885727,-0.0019690234851259445,-0.11604302816092969,-0.001279536139336414,-0.0031767339105135766
4,41,1,42,-3.964950830936432,True,False,True,-4.0,0.010859036729587504,0.4065150000955328,0.000699999537318945,-0.020412162377033385,-0.15904702679341426,0.0,-0.011350383460521698,-0.019096501152962447,-0.03669980149716139,-0.01135889026336372,-0.008464912972413006,-0.0035134366827287516,-0.11060145989060403,-0.0009290710043569562,-0.001551235076622106
4,9,1,46,-4.289841266870499,True,False,True,-4.0,0.011745360657649825,0.05952473575711902,0.00039999961853027344,-0.02184633677476086,-0.04643785313965055,0.0,-0.01902578844688833,-0.044761011293157946,-0.039353956691920766,-0.021033659912645813,-0.012635334876831623,-0.012050802215095297,-0.13502033516764644,-0.005192529031774031,-0.004153530407056679
4,28,1,42,-3.743373828530312,True,False,True,-4.0,0.3752246024832131,0.29660355679581696,0.00199999812990427,-0.012709278815891593,-0.1673939871397306,0.0,0.0,-0.02287229480221867,-0.03979389894753694,-0.027252852534875274,-0.015426863241009415,-0.006471024998281791,-0.11825109951198101,-0.0039700377474946435,-0.003060708875418641
4,52,1,48,-4.264671083837748,True,False,True,-4.0,0.0006146928781805627,0.23923943049725493,0.0018999983929097655,-0.021924570917035455,-0.20783591744926525,0.0,-0.003231681194156408,-0.04598818212747575,-0.0509122220426798,-0.026987187182530768,-0.020925159765174613,-0.002699603078092707,-0.11854064106941224,-0.0011410974630780407,-0.006238788556511281
