update,raw_action_abs_p95,raw_action_abs_p99,raw_action_abs_max,policy_mean_abs_p95,policy_mean_abs_p99,policy_mean_abs_max,policy_std_mean,target_limit_violation_steps,target_limit_max_excess_rad,actual_limit_violation_steps,actual_limit_max_excess_rad,joint_torque_abs_max,contact_sensor_force_max_N,contact_sensor_contact_elements,robot_ground_contact_steps_proxy,primary_fall_ratio,timeout_ratio,terminated_ratio,ratio_clip_fraction,adaptive_learning_rate_end,kl_mean,gradient_norm,entropy_loss,value_loss,surrogate_loss,velocity_tracking_error_mean,velocity_tracking_mean,ratio_metrics_status
53,0.463627427816391,0.6106375455856323,1.046670913696289,0.2341185063123703,0.30840814113616943,0.5271419882774353,0.20405066013336182,37,0.12765198945999146,104,0.003929316997528076,52.3299446105957,888.4078369140625,3127,3127,0.01953125,0.0,0.01953125,,1e-05,0.01832224614918232,3.9151008129119873,4.952824592590332,0.055466730147600174,-0.062439706176519394,0.9246920943260193,0.196875661611557,MISSING_BROADCASTED_DIAGNOSTIC
54,0.4649188816547394,0.6094465851783752,1.0394948720932007,0.23053240776062012,0.30587777495384216,0.5267559289932251,0.20403996109962463,31,0.19409891963005066,183,0.0028684139251708984,47.37812423706055,758.1130981445312,3112,3112,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.01608441397547722,3.9496731758117676,4.961559772491455,0.05289579555392265,-0.05882219225168228,0.9537520408630371,0.2009144425392151,MISSING_BROADCASTED_DIAGNOSTIC
55,0.4590907692909241,0.6039785146713257,1.058896541595459,0.23226237297058105,0.30638208985328674,0.4954672157764435,0.20394493639469147,34,0.1932436227798462,126,0.0047844648361206055,50.30857849121094,996.7891235351562,3220,3220,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.015858376398682594,4.028090476989746,4.965014457702637,0.05518757179379463,-0.055683840066194534,0.9312931299209595,0.21856550872325897,MISSING_BROADCASTED_DIAGNOSTIC
56,0.46678829193115234,0.6193273663520813,1.0686407089233398,0.23370468616485596,0.309349924325943,0.5462675094604492,0.20397572219371796,43,0.16246569156646729,153,0.0042688846588134766,51.195682525634766,972.5054931640625,3267,3267,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.018274514004588127,3.9820897579193115,4.9720377922058105,0.0562480166554451,-0.05794188007712364,0.9454945921897888,0.20011398196220398,MISSING_BROADCASTED_DIAGNOSTIC
57,0.45786115527153015,0.603165864944458,0.9901920557022095,0.22828169167041779,0.3024107813835144,0.50457763671875,0.20386536419391632,38,0.14968803524971008,195,0.004956722259521484,46.344966888427734,869.61669921875,3167,3167,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.016499245539307594,3.864187002182007,4.973551273345947,0.04767640307545662,-0.05890773609280586,0.899206817150116,0.22949616611003876,MISSING_BROADCASTED_DIAGNOSTIC
58,0.4610798954963684,0.6082951426506042,0.97939133644104,0.22972838580608368,0.30425533652305603,0.5785222053527832,0.20393940806388855,46,0.14224672317504883,197,0.004445254802703857,46.37044906616211,1114.6064453125,3125,3125,0.01953125,0.0,0.01953125,,1e-05,0.018124636262655258,3.9055023193359375,4.964674472808838,0.04410015791654587,-0.05919554457068443,0.8990930318832397,0.22848734259605408,MISSING_BROADCASTED_DIAGNOSTIC
59,0.46506643295288086,0.6147698163986206,1.1286959648132324,0.2319033294916153,0.30992481112480164,0.5439974665641785,0.2039753645658493,61,0.13602295517921448,220,0.004346787929534912,52.54867172241211,1195.643798828125,3147,3147,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.016381965950131416,3.9177513122558594,4.955956935882568,0.050313472747802734,-0.060622673481702805,0.9394335746765137,0.19176927208900452,MISSING_BROADCASTED_DIAGNOSTIC
60,0.4599122107028961,0.6049131751060486,0.9680526256561279,0.23090144991874695,0.30930131673812866,0.5347145795822144,0.20407792925834656,44,0.07277217507362366,159,0.0059528350830078125,44.90437698364258,1127.3662109375,3147,3147,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.017241274937987328,4.013948917388916,4.941474437713623,0.049083687365055084,-0.057084839791059494,0.9077862501144409,0.2310822457075119,MISSING_BROADCASTED_DIAGNOSTIC
61,0.460796982049942,0.6034468412399292,0.9923960566520691,0.23372876644134521,0.3123677968978882,0.514594554901123,0.20415905117988586,25,0.116657555103302,167,0.003960013389587402,50.12749481201172,1189.75244140625,3122,3122,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.015531240962445736,3.9780728816986084,4.940400123596191,0.04701953008770943,-0.05767590552568436,0.9379335641860962,0.201116144657135,MISSING_BROADCASTED_DIAGNOSTIC
62,0.46801984310150146,0.6108015775680542,1.1298606395721436,0.23649561405181885,0.31372547149658203,0.5494166612625122,0.2041076123714447,41,0.2264101207256317,147,0.0048577189445495605,48.899417877197266,1112.158447265625,3106,3106,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.01853901706635952,3.920255422592163,4.945739269256592,0.052579354494810104,-0.05666893720626831,0.9928034543991089,0.17324332892894745,MISSING_BROADCASTED_DIAGNOSTIC
63,0.4704400599002838,0.6200817227363586,1.006809115409851,0.23851487040519714,0.32192856073379517,0.5774361491203308,0.2041039764881134,45,0.11046174168586731,89,0.004602789878845215,50.800750732421875,955.751708984375,3052,3052,0.01953125,0.0,0.01953125,,1e-05,0.017804790288209915,3.9510438442230225,4.943539142608643,0.04736553132534027,-0.06185099110007286,0.9188053011894226,0.2355465143918991,MISSING_BROADCASTED_DIAGNOSTIC
64,0.4675636291503906,0.6164215207099915,1.0306105613708496,0.2415643185377121,0.32019731402397156,0.5302966833114624,0.20411550998687744,44,0.10374093055725098,200,0.004825234413146973,47.83452606201172,1079.954345703125,3154,3154,0.021484375,0.0,0.021484375,,1e-05,0.0171283520758152,3.981710910797119,4.9445672035217285,0.05262741446495056,-0.06151912361383438,0.9078440070152283,0.22658449411392212,MISSING_BROADCASTED_DIAGNOSTIC
65,0.46400928497314453,0.6085363626480103,0.9443070888519287,0.23786188662052155,0.31498074531555176,0.5526072978973389,0.2041095793247223,37,0.15235170722007751,102,0.004433333873748779,44.749412536621094,842.3952026367188,3186,3186,0.01953125,0.0,0.01953125,,1e-05,0.017164994031190872,3.831035614013672,4.94391393661499,0.041485294699668884,-0.05847996473312378,0.8562263250350952,0.23810231685638428,MISSING_BROADCASTED_DIAGNOSTIC
66,0.4673650860786438,0.6162348985671997,1.1225948333740234,0.2422909289598465,0.3223438858985901,0.554633617401123,0.20412404835224152,60,0.1178939938545227,186,0.005771517753601074,49.944732666015625,1130.1259765625,3144,3144,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.017081549391150475,3.9279885292053223,4.945529460906982,0.04075973108410835,-0.05731458216905594,1.0061278343200684,0.15459603071212769,MISSING_BROADCASTED_DIAGNOSTIC
67,0.4686953127384186,0.6156488060951233,1.0142112970352173,0.24227750301361084,0.3216397762298584,0.5611842274665833,0.2040986269712448,44,0.12192606925964355,121,0.003683745861053467,54.44843292236328,1155.30859375,3138,3138,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.017275560647249222,3.922687530517578,4.954145908355713,0.044027961790561676,-0.05739463493227959,0.9161733388900757,0.18947777152061462,MISSING_BROADCASTED_DIAGNOSTIC
68,0.46948742866516113,0.6184994578361511,1.046396255493164,0.24494968354701996,0.32503417134284973,0.5287183523178101,0.20402251183986664,31,0.11353310942649841,155,0.00504612922668457,53.05584716796875,1029.115234375,3217,3217,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.017374873161315918,3.9655377864837646,4.951160907745361,0.04880042374134064,-0.0573657862842083,1.0005239248275757,0.1832028329372406,MISSING_BROADCASTED_DIAGNOSTIC
69,0.46582677960395813,0.6141701340675354,1.1017818450927734,0.24001023173332214,0.32192444801330566,0.5778090357780457,0.20412467420101166,36,0.15647131204605103,136,0.005418539047241211,57.52386474609375,1330.906005859375,3125,3125,0.017578125,0.0,0.017578125,,1e-05,0.023087745532393456,3.7862071990966797,4.943089485168457,0.0382995679974556,-0.06186318024992943,0.8824524283409119,0.2212846875190735,MISSING_BROADCASTED_DIAGNOSTIC
70,0.4671288728713989,0.6118622422218323,0.9746209383010864,0.2468813806772232,0.33141428232192993,0.526992678642273,0.20412677526474,34,0.11827164888381958,180,0.0045362114906311035,47.087738037109375,1121.2022705078125,3064,3064,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.01773207075893879,3.97883677482605,4.939338684082031,0.044703107327222824,-0.05939215049147606,0.9973954558372498,0.1564786285161972,MISSING_BROADCASTED_DIAGNOSTIC
71,0.4652077853679657,0.6069276332855225,0.933116614818573,0.24029198288917542,0.3179197609424591,0.6923866868019104,0.2041926383972168,38,0.11926868557929993,143,0.0033217668533325195,46.46001434326172,1165.466064453125,3069,3069,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.01743898168206215,3.8468644618988037,4.923810958862305,0.04783404618501663,-0.05959048494696617,0.9127273559570312,0.22032414376735687,MISSING_BROADCASTED_DIAGNOSTIC
72,0.46872666478157043,0.6175798177719116,1.0915158987045288,0.24395936727523804,0.3240101635456085,0.5741467475891113,0.20434071123600006,46,0.15903183817863464,243,0.004311800003051758,51.63506317138672,1128.8489990234375,3125,3125,0.01953125,0.0,0.01953125,,1e-05,0.016812173649668694,4.1367268562316895,4.9074883460998535,0.048984743654727936,-0.056795328855514526,1.0194342136383057,0.13928191363811493,MISSING_BROADCASTED_DIAGNOSTIC
73,0.47138717770576477,0.6185818910598755,1.058058738708496,0.24470463395118713,0.3217982053756714,0.5283833146095276,0.2044220119714737,52,0.17377007007598877,152,0.004292666912078857,47.59670639038086,942.4002685546875,3093,3093,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.01770656555891037,3.984529972076416,4.891075134277344,0.04406733438372612,-0.058121271431446075,1.0224699974060059,0.16531036794185638,MISSING_BROADCASTED_DIAGNOSTIC
74,0.470514714717865,0.619195818901062,1.0694031715393066,0.2460726648569107,0.330346941947937,0.5297172665596008,0.20458178222179413,50,0.18721377849578857,188,0.0039106011390686035,44.696556091308594,1095.3128662109375,3167,3167,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.01803271472454071,3.9495275020599365,4.866108417510986,0.04414970800280571,-0.0604061596095562,0.9713494181632996,0.2097463458776474,MISSING_BROADCASTED_DIAGNOSTIC
75,0.46967846155166626,0.6216477751731873,0.9965184926986694,0.24663299322128296,0.32784825563430786,0.5886238217353821,0.20475256443023682,49,0.15579703450202942,161,0.003352820873260498,49.80961608886719,1024.779052734375,3122,3122,0.017578125,0.0,0.017578125,,1e-05,0.01626092754304409,4.067173957824707,4.857131004333496,0.037235356867313385,-0.05709836632013321,0.9802078008651733,0.1780497282743454,MISSING_BROADCASTED_DIAGNOSTIC
76,0.4670901298522949,0.6116414666175842,0.9570382833480835,0.24079689383506775,0.326694130897522,0.6332025527954102,0.20475085079669952,34,0.15033486485481262,117,0.002990424633026123,49.76061248779297,944.1199951171875,3198,3198,0.022786458333333332,0.0,0.022786458333333332,,1e-05,0.016184354200959206,3.829641103744507,4.840959072113037,0.04443826898932457,-0.058246273547410965,0.9598178863525391,0.22091607749462128,MISSING_BROADCASTED_DIAGNOSTIC
77,0.4728495180606842,0.6212875247001648,1.1035830974578857,0.24440646171569824,0.32348135113716125,0.5243765711784363,0.20495793223381042,47,0.12819024920463562,160,0.005520820617675781,47.731258392333984,1051.5028076171875,3118,3118,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.014974207617342472,4.142611026763916,4.813381671905518,0.035912226885557175,-0.05290147289633751,1.006349802017212,0.18821874260902405,MISSING_BROADCASTED_DIAGNOSTIC
78,0.47335633635520935,0.6198284029960632,1.1054675579071045,0.2463637739419937,0.3285425007343292,0.579613447189331,0.20514051616191864,42,0.08622810244560242,137,0.003630697727203369,51.4233283996582,868.2500610351562,3116,3116,0.021484375,0.0,0.021484375,,1e-05,0.016307152807712555,3.9842705726623535,4.787249565124512,0.04470778629183769,-0.056811071932315826,0.9825496673583984,0.16723041236400604,MISSING_BROADCASTED_DIAGNOSTIC
79,0.4742603600025177,0.623284637928009,1.0754332542419434,0.24813583493232727,0.33248382806777954,0.5531622767448425,0.20532414317131042,35,0.13500484824180603,141,0.005077779293060303,47.816646575927734,868.181396484375,3166,3166,0.022786458333333332,0.0,0.022786458333333332,,1e-05,0.016360096633434296,4.00567102432251,4.775967121124268,0.036233797669410706,-0.05753063037991524,0.9988862872123718,0.20097056031227112,MISSING_BROADCASTED_DIAGNOSTIC
80,0.47521278262138367,0.6183322668075562,0.9210891723632812,0.2528797388076782,0.33736875653266907,0.5823026299476624,0.2053060382604599,51,0.12380719184875488,184,0.004129648208618164,48.43341827392578,1253.706298828125,3170,3170,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.018985677510499954,3.9998652935028076,4.793025970458984,0.04144171252846718,-0.05812261626124382,0.967587947845459,0.19997338950634003,MISSING_BROADCASTED_DIAGNOSTIC
81,0.473796010017395,0.6273217797279358,1.0658771991729736,0.25206929445266724,0.3392049968242645,0.5895602107048035,0.2051181197166443,43,0.1596345603466034,124,0.004250049591064453,52.66075134277344,1016.4534912109375,3202,3202,0.017578125,0.0,0.017578125,,1e-05,0.01648862473666668,3.9171998500823975,4.803755283355713,0.03577311709523201,-0.05935800075531006,0.9104720950126648,0.232521653175354,MISSING_BROADCASTED_DIAGNOSTIC
82,0.4740958511829376,0.6214849948883057,1.192428469657898,0.2557642459869385,0.3451874256134033,0.6421050429344177,0.20513486862182617,47,0.2611721456050873,169,0.003717184066772461,49.3141975402832,1214.06396484375,3137,3137,0.0234375,0.0,0.0234375,,1e-05,0.01810082606971264,4.126943111419678,4.794866561889648,0.03053233027458191,-0.05772048234939575,0.9291368722915649,0.21808485686779022,MISSING_BROADCASTED_DIAGNOSTIC
83,0.4798524081707001,0.6280363202095032,1.1323599815368652,0.2583741843700409,0.3442913889884949,0.5814903974533081,0.20522642135620117,47,0.11764410138130188,152,0.004357397556304932,49.059024810791016,1184.1650390625,3147,3147,0.021484375,0.0,0.021484375,,1e-05,0.018454615026712418,3.893787384033203,4.773036479949951,0.04620711877942085,-0.057352449744939804,0.9284447431564331,0.19772398471832275,MISSING_BROADCASTED_DIAGNOSTIC
84,0.4733744263648987,0.6288268566131592,1.0902560949325562,0.2530902624130249,0.3405505418777466,0.5631700158119202,0.20543968677520752,36,0.09548738598823547,104,0.005796611309051514,55.847930908203125,1219.7939453125,3177,3177,0.017578125,0.0,0.017578125,,1e-05,0.01881365478038788,3.856349229812622,4.750638961791992,0.03587660193443298,-0.05685874819755554,0.9688600897789001,0.15375648438930511,MISSING_BROADCASTED_DIAGNOSTIC
85,0.47834116220474243,0.6327956914901733,1.0915906429290771,0.25661441683769226,0.34062379598617554,0.6047772169113159,0.20554155111312866,47,0.1392039656639099,154,0.0049242377281188965,50.27609634399414,996.2559814453125,3146,3146,0.022786458333333332,0.0,0.022786458333333332,,1e-05,0.016413336619734764,3.9985554218292236,4.740729808807373,0.03790761157870293,-0.056675732135772705,1.0425665378570557,0.1342940330505371,MISSING_BROADCASTED_DIAGNOSTIC
86,0.4768899083137512,0.6285994052886963,1.0943137407302856,0.2532023787498474,0.33651670813560486,0.5481516122817993,0.20560196042060852,48,0.14823085069656372,126,0.004603266716003418,50.847469329833984,741.086181640625,3175,3175,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.016317881643772125,3.958132266998291,4.730557441711426,0.04080076143145561,-0.056537240743637085,0.9374186992645264,0.21473360061645508,MISSING_BROADCASTED_DIAGNOSTIC
87,0.4796639084815979,0.6358944177627563,1.0921709537506104,0.2583054006099701,0.3448280394077301,0.6678289175033569,0.20568439364433289,39,0.18211886286735535,182,0.00403982400894165,55.05039596557617,1329.87939453125,3126,3126,0.01953125,0.0,0.01953125,,1e-05,0.01866530440747738,3.8758609294891357,4.715867519378662,0.046814270317554474,-0.05836931988596916,0.9637505412101746,0.21166810393333435,MISSING_BROADCASTED_DIAGNOSTIC
88,0.47908902168273926,0.6199954152107239,1.0770199298858643,0.25542110204696655,0.3411201238632202,0.5926639437675476,0.2058165967464447,41,0.12067854404449463,145,0.00530850887298584,50.613277435302734,1058.4852294921875,3105,3105,0.021484375,0.0,0.021484375,,1e-05,0.017436079680919647,3.809656858444214,4.690668106079102,0.045212388038635254,-0.05938264727592468,0.8994524478912354,0.22996358573436737,MISSING_BROADCASTED_DIAGNOSTIC
89,0.4729278087615967,0.6287815570831299,1.0358927249908447,0.2552793622016907,0.3396090567111969,0.5807623863220215,0.20601464807987213,54,0.19251909852027893,133,0.003365814685821533,51.90555953979492,1005.7034912109375,3082,3082,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.0159361120313406,3.8543343544006348,4.68533992767334,0.03591630980372429,-0.056892313063144684,0.9696333408355713,0.18463662266731262,MISSING_BROADCASTED_DIAGNOSTIC
90,0.48243215680122375,0.6378211379051208,1.0447849035263062,0.2580568790435791,0.3459097445011139,0.6442582607269287,0.20593397319316864,53,0.13788503408432007,122,0.007617950439453125,48.290992736816406,1081.255126953125,3126,3126,0.016276041666666668,0.0,0.016276041666666668,,1e-05,0.018067607656121254,3.866978883743286,4.68833589553833,0.04818878322839737,-0.06045904755592346,0.9216412901878357,0.2062700241804123,MISSING_BROADCASTED_DIAGNOSTIC
91,0.4820961356163025,0.6299336552619934,1.1345908641815186,0.2616404592990875,0.3482549786567688,0.6487338542938232,0.2059790939092636,41,0.1509501039981842,199,0.00552821159362793,48.65275573730469,857.6856689453125,3119,3119,0.021484375,0.0,0.021484375,,1e-05,0.017310691997408867,3.9375462532043457,4.676948547363281,0.04449489712715149,-0.05607205256819725,0.9654465913772583,0.19865623116493225,MISSING_BROADCASTED_DIAGNOSTIC
92,0.48021018505096436,0.630386233329773,0.96007239818573,0.2590557336807251,0.34535568952560425,0.5602335929870605,0.20609050989151,39,0.1213235855102539,144,0.0060416460037231445,45.7990837097168,1284.4150390625,3089,3089,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.017712244763970375,3.847569227218628,4.664382457733154,0.03930319845676422,-0.059023167937994,0.8397366404533386,0.24865774810314178,MISSING_BROADCASTED_DIAGNOSTIC
93,0.4828278422355652,0.634341299533844,1.0335335731506348,0.26440343260765076,0.3501913547515869,0.6120930314064026,0.20617014169692993,45,0.08208414912223816,186,0.006495475769042969,48.14997100830078,967.8096923828125,3132,3132,0.018229166666666668,0.0,0.018229166666666668,,1e-05,0.01916130818426609,3.8191869258880615,4.657557010650635,0.03428259491920471,-0.05963238701224327,0.9192473292350769,0.21876847743988037,MISSING_BROADCASTED_DIAGNOSTIC
94,0.4841766059398651,0.6407169103622437,1.091973900794983,0.26288658380508423,0.3517370820045471,0.7255501747131348,0.20619118213653564,59,0.13269639015197754,140,0.0034087300300598145,53.14996337890625,1060.6826171875,3220,3220,0.017578125,0.0,0.017578125,,1e-05,0.01842263527214527,3.9853248596191406,4.646749019622803,0.03628670051693916,-0.06097279116511345,0.9203292727470398,0.2255783975124359,MISSING_BROADCASTED_DIAGNOSTIC
95,0.4832010567188263,0.6316320300102234,1.1987276077270508,0.2649627923965454,0.3548070788383484,0.6518229842185974,0.20632123947143555,45,0.11113631725311279,167,0.004576146602630615,54.04690170288086,1008.1433715820312,3137,3137,0.0234375,0.0,0.0234375,,1e-05,0.017383968457579613,3.9817452430725098,4.628190994262695,0.04597653076052666,-0.058970917016267776,0.9470576643943787,0.20114879310131073,MISSING_BROADCASTED_DIAGNOSTIC
96,0.48172107338905334,0.6333085298538208,0.9995521306991577,0.2631988823413849,0.3550567030906677,0.5839154124259949,0.20644830167293549,38,0.17574551701545715,162,0.003720998764038086,54.56184768676758,1132.418212890625,3233,3233,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.018077438697218895,3.9041569232940674,4.6138916015625,0.04210196062922478,-0.05649072676897049,0.9015297293663025,0.2104760855436325,MISSING_BROADCASTED_DIAGNOSTIC
97,0.48475366830825806,0.6414412260055542,1.1896921396255493,0.2645356357097626,0.3574032783508301,0.6284686923027039,0.2065330147743225,59,0.1415744125843048,159,0.0049245357513427734,47.59601593017578,1499.9620361328125,3203,3203,0.01953125,0.0,0.01953125,,1e-05,0.016844062134623528,3.863999128341675,4.5946173667907715,0.03627439960837364,-0.059021901339292526,0.950381875038147,0.20541203022003174,MISSING_BROADCASTED_DIAGNOSTIC
98,0.4815102517604828,0.6330434083938599,1.1113924980163574,0.26246723532676697,0.35031235218048096,0.6073592901229858,0.20671555399894714,56,0.16897723078727722,188,0.005292177200317383,49.08601760864258,998.15673828125,3093,3093,0.024088541666666668,0.0,0.024088541666666668,,1e-05,0.016581334173679352,3.9664323329925537,4.570094108581543,0.04064309224486351,-0.05624696612358093,0.958737313747406,0.2051774263381958,MISSING_BROADCASTED_DIAGNOSTIC
99,0.48798680305480957,0.6408473253250122,1.1914654970169067,0.26884281635284424,0.3555658161640167,0.6111053228378296,0.20685990154743195,48,0.16813862323760986,167,0.005434989929199219,53.64279556274414,967.4688110351562,3128,3128,0.017578125,0.0,0.017578125,,1e-05,0.018577342852950096,3.865081548690796,4.563199520111084,0.043514806777238846,-0.06029728055000305,0.9759416580200195,0.18733465671539307,MISSING_BROADCASTED_DIAGNOSTIC
100,0.48888906836509705,0.6481788754463196,1.0504722595214844,0.2680184543132782,0.3572431802749634,0.5927024483680725,0.20684315264225006,63,0.1779249608516693,154,0.004027128219604492,52.76167678833008,953.2973022460938,3152,3152,0.021484375,0.0,0.021484375,,1e-05,0.016929075121879578,3.9774510860443115,4.57065486907959,0.03693859279155731,-0.058268655091524124,0.951809287071228,0.1919720619916916,MISSING_BROADCASTED_DIAGNOSTIC
101,0.4824364483356476,0.6408728361129761,1.1811168193817139,0.26661446690559387,0.352236807346344,0.5919231176376343,0.20675379037857056,46,0.14761048555374146,135,0.006381034851074219,49.38718795776367,1209.795166015625,3103,3103,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.017392970621585846,4.031386375427246,4.573298931121826,0.036292664706707,-0.05560075119137764,0.9400274157524109,0.19546693563461304,MISSING_BROADCASTED_DIAGNOSTIC
102,0.4855715036392212,0.636570930480957,1.0922939777374268,0.2684745490550995,0.3562617897987366,0.7158293724060059,0.20681729912757874,53,0.19563701748847961,200,0.0076569318771362305,46.02606964111328,1093.0697021484375,3037,3037,0.018229166666666668,0.0,0.018229166666666668,,1e-05,0.01652681827545166,4.058279037475586,4.561415195465088,0.042313139885663986,-0.05329253897070885,0.9904059171676636,0.1719132363796234,MISSING_BROADCASTED_DIAGNOSTIC
103,0.48570606112480164,0.6420111060142517,1.1161667108535767,0.26693713665008545,0.3552442491054535,0.6375160217285156,0.20687997341156006,40,0.09730121493339539,169,0.0066637396812438965,49.66276550292969,1079.43701171875,3134,3134,0.022786458333333332,0.0,0.022786458333333332,,1e-05,0.017564289271831512,4.10591459274292,4.551732540130615,0.032231103628873825,-0.05666331201791763,0.8945199251174927,0.21722939610481262,MISSING_BROADCASTED_DIAGNOSTIC
104,0.48449423909187317,0.6458486318588257,1.1302783489227295,0.27649208903312683,0.3681446611881256,0.6396644115447998,0.2069801241159439,48,0.1693849265575409,124,0.0049245357513427734,50.56743621826172,1131.137939453125,3180,3180,0.01953125,0.0,0.01953125,,1e-05,0.01664155162870884,3.977386236190796,4.536609649658203,0.036938298493623734,-0.053443800657987595,0.9771137237548828,0.16586346924304962,MISSING_BROADCASTED_DIAGNOSTIC
105,0.4856957495212555,0.6432650089263916,1.134390115737915,0.26930609345436096,0.36094579100608826,0.5793250203132629,0.20707917213439941,52,0.15491116046905518,128,0.004682421684265137,47.4891471862793,1012.6541748046875,3191,3191,0.01953125,0.0,0.01953125,,1e-05,0.01913602463901043,3.937410354614258,4.516995906829834,0.03213425725698471,-0.05621467903256416,0.9360592365264893,0.18772262334823608,MISSING_BROADCASTED_DIAGNOSTIC
106,0.48537540435791016,0.641484797000885,1.233967661857605,0.2697378098964691,0.35883089900016785,0.6329473257064819,0.20727451145648956,49,0.2009992003440857,176,0.004123568534851074,46.03543472290039,954.0185546875,3154,3154,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.01752524822950363,3.897723913192749,4.4845404624938965,0.0404263399541378,-0.05707563832402229,0.9216481447219849,0.1967979520559311,MISSING_BROADCASTED_DIAGNOSTIC
107,0.48789891600608826,0.6433904767036438,1.082093596458435,0.2706071436405182,0.3581234812736511,0.6635815501213074,0.20752224326133728,37,0.11623728275299072,112,0.0033325552940368652,49.49711608886719,979.3063354492188,3265,3265,0.015625,0.0,0.015625,,1e-05,0.01731858029961586,4.01107120513916,4.470344066619873,0.03738812729716301,-0.055939193814992905,0.9007920026779175,0.20892807841300964,MISSING_BROADCASTED_DIAGNOSTIC
108,0.4869004189968109,0.6430476903915405,1.1177631616592407,0.26995038986206055,0.3618193566799164,0.6219507455825806,0.2075258493423462,66,0.12111100554466248,158,0.0036873817443847656,55.11479949951172,1475.6031494140625,3109,3109,0.026041666666666668,0.0,0.026041666666666668,,1e-05,0.017434800043702126,3.877042055130005,4.468350887298584,0.037128280848264694,-0.05795145779848099,0.9928738474845886,0.16679875552654266,MISSING_BROADCASTED_DIAGNOSTIC
109,0.48997411131858826,0.6467055082321167,1.1236052513122559,0.2724865972995758,0.3656730353832245,0.6239503026008606,0.2075529843568802,48,0.12333253026008606,173,0.0039006471633911133,53.981563568115234,982.1844482421875,3222,3222,0.018229166666666668,0.0,0.018229166666666668,,1e-05,0.017328040674328804,3.891838788986206,4.4641194343566895,0.037982966750860214,-0.06118377670645714,0.992944598197937,0.1790485829114914,MISSING_BROADCASTED_DIAGNOSTIC
110,0.49386969208717346,0.6525560617446899,1.1439803838729858,0.26970386505126953,0.36417120695114136,0.6689425706863403,0.20758625864982605,48,0.2393014132976532,138,0.004801928997039795,45.336029052734375,1136.1175537109375,3168,3168,0.018229166666666668,0.0,0.018229166666666668,,1e-05,0.017678814008831978,4.033746242523193,4.462944984436035,0.03206827864050865,-0.059293776750564575,0.8921250104904175,0.19822460412979126,MISSING_BROADCASTED_DIAGNOSTIC
111,0.4894617199897766,0.6510586738586426,1.0650724172592163,0.2710956037044525,0.36035311222076416,0.7252503633499146,0.20758387446403503,37,0.10336872935295105,147,0.004263401031494141,49.72563934326172,1027.619873046875,3174,3174,0.024088541666666668,0.0,0.024088541666666668,,1e-05,0.017218178138136864,3.8022823333740234,4.4557929039001465,0.035516899079084396,-0.058331456035375595,0.9728922843933105,0.17600253224372864,MISSING_BROADCASTED_DIAGNOSTIC
112,0.4898037016391754,0.6474199295043945,1.075589656829834,0.27497628331184387,0.36297374963760376,0.6435815095901489,0.20768342912197113,54,0.0951138436794281,116,0.005119919776916504,53.716087341308594,1082.634521484375,3143,3143,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.018447427079081535,3.871074676513672,4.45477294921875,0.037049584090709686,-0.055840469896793365,0.8744997978210449,0.2405213564634323,MISSING_BROADCASTED_DIAGNOSTIC
113,0.4927794337272644,0.64891117811203,1.0736005306243896,0.273106187582016,0.36901289224624634,0.6756337285041809,0.2076108604669571,44,0.11780190467834473,157,0.00680088996887207,49.56571960449219,1078.7685546875,3189,3189,0.015625,0.0,0.015625,,1e-05,0.017813298851251602,3.8781917095184326,4.463937759399414,0.039618056267499924,-0.057076066732406616,0.8925558924674988,0.2592599391937256,MISSING_BROADCASTED_DIAGNOSTIC
114,0.48631808161735535,0.6443838477134705,1.0773924589157104,0.2672489583492279,0.35604479908943176,0.5965183973312378,0.2075532078742981,47,0.18633407354354858,141,0.0047724246978759766,52.65087890625,1025.549560546875,3175,3175,0.01953125,0.0,0.01953125,,1e-05,0.01651463285088539,4.026712417602539,4.4690937995910645,0.048266585916280746,-0.05385594442486763,0.9061444997787476,0.20813965797424316,MISSING_BROADCASTED_DIAGNOSTIC
