controller,action_mode,mode,case_id,control_step,physics_step,contact_time_s,link_a,link_b,contact_force_N,contact_points,self_collision,primary_fall_at_sample,primary_fall_same_control_step,episode_primary_fall,causes_primary_fall,classification,evidence,root_height_m,root_orientation_quat,root_tilt_rad,root_state,joint_position,joint_velocity
model_200,hard_target_clip,matrix,5,8,32,0.16,right_hip_roll_link,unresolved_sensor_net,15.619001388549805,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7779223918914795,"[0.8499147295951843, -0.10046754032373428, -0.021163539960980415, -0.5168204307556152]",0.2057072624054426,"[-1.3508787155151367, 1.2852439880371094, 0.7779223918914795, 0.8499147295951843, -0.10046754032373428, -0.021163539960980415, -0.5168204307556152, -0.5158088803291321, 0.5236241221427917, -0.3284514844417572, -2.7298638820648193, -0.7182048559188843, -0.16182561218738556]","[0.2582477033138275, 0.2164454311132431, -0.09462388604879379, 0.15454265475273132, -0.02145679108798504, 0.19203408062458038, 0.0773443952202797, 0.17710481584072113, -0.08241290599107742, 0.6942974925041199, 0.761241614818573, -0.08587674796581268, -0.16097350418567657, 0.04644954577088356, 0.11218056082725525, 0.007768264040350914, 0.01205532904714346, -0.0175832137465477, -0.07206914573907852, 0.05163758993148804, 0.03066672384738922, -0.000346813554642722, -0.05975831672549248, 0.7578747868537903, 0.8645917177200317, -0.43923845887184143, -0.4715419411659241, -0.0386434867978096, -0.04961095377802849]","[-0.7196023464202881, -0.7518038153648376, -0.0007273919181898236, 0.029286466538906097, 0.42864033579826355, 0.966571569442749, 0.014139709062874317, 0.8915268778800964, 0.009747935459017754, 3.564842700958252, 1.273018717765808, 2.751803159713745, 2.4937644004821777, 0.06422849744558334, 0.6574365496635437, -0.5829188227653503, -0.024829063564538956, 0.41334620118141174, 0.09438265115022659, -1.2527987957000732, -0.26568496227264404, 0.033309560269117355, 0.4479227662086487, 0.5297138094902039, 1.2587491273880005, -0.6239754557609558, -1.0113389492034912, -0.5468116402626038, -0.756557822227478]"
model_200,hard_target_clip,matrix,5,8,32,0.16,right_ankle_roll_link,unresolved_sensor_net,153.18533325195312,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7779223918914795,"[0.8499147295951843, -0.10046754032373428, -0.021163539960980415, -0.5168204307556152]",0.2057072624054426,"[-1.3508787155151367, 1.2852439880371094, 0.7779223918914795, 0.8499147295951843, -0.10046754032373428, -0.021163539960980415, -0.5168204307556152, -0.5158088803291321, 0.5236241221427917, -0.3284514844417572, -2.7298638820648193, -0.7182048559188843, -0.16182561218738556]","[0.2582477033138275, 0.2164454311132431, -0.09462388604879379, 0.15454265475273132, -0.02145679108798504, 0.19203408062458038, 0.0773443952202797, 0.17710481584072113, -0.08241290599107742, 0.6942974925041199, 0.761241614818573, -0.08587674796581268, -0.16097350418567657, 0.04644954577088356, 0.11218056082725525, 0.007768264040350914, 0.01205532904714346, -0.0175832137465477, -0.07206914573907852, 0.05163758993148804, 0.03066672384738922, -0.000346813554642722, -0.05975831672549248, 0.7578747868537903, 0.8645917177200317, -0.43923845887184143, -0.4715419411659241, -0.0386434867978096, -0.04961095377802849]","[-0.7196023464202881, -0.7518038153648376, -0.0007273919181898236, 0.029286466538906097, 0.42864033579826355, 0.966571569442749, 0.014139709062874317, 0.8915268778800964, 0.009747935459017754, 3.564842700958252, 1.273018717765808, 2.751803159713745, 2.4937644004821777, 0.06422849744558334, 0.6574365496635437, -0.5829188227653503, -0.024829063564538956, 0.41334620118141174, 0.09438265115022659, -1.2527987957000732, -0.26568496227264404, 0.033309560269117355, 0.4479227662086487, 0.5297138094902039, 1.2587491273880005, -0.6239754557609558, -1.0113389492034912, -0.5468116402626038, -0.756557822227478]"
model_200,hard_target_clip,matrix,6,8,32,0.16,right_wrist_yaw_link,unresolved_sensor_net,3.0661425590515137,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7852199077606201,"[0.9846099615097046, -0.012719185091555119, 0.00010940687207039446, -0.17430217564105988]",0.025440560926592436,"[-3.2400827407836914, -1.5937824249267578, 0.7852199077606201, 0.9846099615097046, -0.012719185091555119, 0.00010940687207039446, -0.17430217564105988, 0.08987746387720108, -0.23613306879997253, -0.04240191727876663, -0.05103412643074989, -0.20228174328804016, 0.7918974161148071]","[0.250753253698349, 0.2933639883995056, 0.032368361949920654, 0.12617914378643036, -0.07483416050672531, 0.045150402933359146, -0.04520861804485321, 0.049379847943782806, -0.038403917104005814, 0.6445586681365967, 0.6718807816505432, -0.4008611738681793, -0.398037850856781, 0.009604624472558498, -0.033915311098098755, 0.01585542969405651, 0.00619707303121686, 0.03708963468670845, -0.0011843090178444982, 0.018434107303619385, -0.0400737002491951, -0.001639083493500948, 0.0009841967839747667, 0.7852180600166321, 0.8174249529838562, -0.41260722279548645, -0.4493834972381592, -0.022979244589805603, -0.04494622349739075]","[-0.126957505941391, -0.1816592663526535, 0.2444700300693512, -1.2189713716506958, -0.16672763228416443, 0.20364759862422943, -0.5316312313079834, -0.11220408976078033, -0.15024283528327942, 1.0816487073898315, 0.8398846387863159, 0.10446768999099731, 0.19930094480514526, -0.3800017535686493, -0.08726347982883453, -0.29814600944519043, -0.32395806908607483, 0.06472840905189514, 0.20800764858722687, -0.5018907189369202, -0.5371918678283691, 0.07950516790151596, 0.1581304967403412, 0.1074858009815216, 0.4611673057079315, -0.2651998996734619, -0.724491536617279, -0.15335628390312195, -0.2236841320991516]"
model_200,hard_target_clip,matrix,6,8,32,0.16,left_ankle_roll_link,unresolved_sensor_net,157.04959106445312,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7852199077606201,"[0.9846099615097046, -0.012719185091555119, 0.00010940687207039446, -0.17430217564105988]",0.025440560926592436,"[-3.2400827407836914, -1.5937824249267578, 0.7852199077606201, 0.9846099615097046, -0.012719185091555119, 0.00010940687207039446, -0.17430217564105988, 0.08987746387720108, -0.23613306879997253, -0.04240191727876663, -0.05103412643074989, -0.20228174328804016, 0.7918974161148071]","[0.250753253698349, 0.2933639883995056, 0.032368361949920654, 0.12617914378643036, -0.07483416050672531, 0.045150402933359146, -0.04520861804485321, 0.049379847943782806, -0.038403917104005814, 0.6445586681365967, 0.6718807816505432, -0.4008611738681793, -0.398037850856781, 0.009604624472558498, -0.033915311098098755, 0.01585542969405651, 0.00619707303121686, 0.03708963468670845, -0.0011843090178444982, 0.018434107303619385, -0.0400737002491951, -0.001639083493500948, 0.0009841967839747667, 0.7852180600166321, 0.8174249529838562, -0.41260722279548645, -0.4493834972381592, -0.022979244589805603, -0.04494622349739075]","[-0.126957505941391, -0.1816592663526535, 0.2444700300693512, -1.2189713716506958, -0.16672763228416443, 0.20364759862422943, -0.5316312313079834, -0.11220408976078033, -0.15024283528327942, 1.0816487073898315, 0.8398846387863159, 0.10446768999099731, 0.19930094480514526, -0.3800017535686493, -0.08726347982883453, -0.29814600944519043, -0.32395806908607483, 0.06472840905189514, 0.20800764858722687, -0.5018907189369202, -0.5371918678283691, 0.07950516790151596, 0.1581304967403412, 0.1074858009815216, 0.4611673057079315, -0.2651998996734619, -0.724491536617279, -0.15335628390312195, -0.2236841320991516]"
model_200,hard_target_clip,matrix,6,8,32,0.16,right_hip_roll_link,unresolved_sensor_net,3.0661425590515137,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7852199077606201,"[0.9846099615097046, -0.012719185091555119, 0.00010940687207039446, -0.17430217564105988]",0.025440560926592436,"[-3.2400827407836914, -1.5937824249267578, 0.7852199077606201, 0.9846099615097046, -0.012719185091555119, 0.00010940687207039446, -0.17430217564105988, 0.08987746387720108, -0.23613306879997253, -0.04240191727876663, -0.05103412643074989, -0.20228174328804016, 0.7918974161148071]","[0.250753253698349, 0.2933639883995056, 0.032368361949920654, 0.12617914378643036, -0.07483416050672531, 0.045150402933359146, -0.04520861804485321, 0.049379847943782806, -0.038403917104005814, 0.6445586681365967, 0.6718807816505432, -0.4008611738681793, -0.398037850856781, 0.009604624472558498, -0.033915311098098755, 0.01585542969405651, 0.00619707303121686, 0.03708963468670845, -0.0011843090178444982, 0.018434107303619385, -0.0400737002491951, -0.001639083493500948, 0.0009841967839747667, 0.7852180600166321, 0.8174249529838562, -0.41260722279548645, -0.4493834972381592, -0.022979244589805603, -0.04494622349739075]","[-0.126957505941391, -0.1816592663526535, 0.2444700300693512, -1.2189713716506958, -0.16672763228416443, 0.20364759862422943, -0.5316312313079834, -0.11220408976078033, -0.15024283528327942, 1.0816487073898315, 0.8398846387863159, 0.10446768999099731, 0.19930094480514526, -0.3800017535686493, -0.08726347982883453, -0.29814600944519043, -0.32395806908607483, 0.06472840905189514, 0.20800764858722687, -0.5018907189369202, -0.5371918678283691, 0.07950516790151596, 0.1581304967403412, 0.1074858009815216, 0.4611673057079315, -0.2651998996734619, -0.724491536617279, -0.15335628390312195, -0.2236841320991516]"
model_200,hard_target_clip,matrix,6,8,32,0.16,right_ankle_roll_link,unresolved_sensor_net,194.36553955078125,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7852199077606201,"[0.9846099615097046, -0.012719185091555119, 0.00010940687207039446, -0.17430217564105988]",0.025440560926592436,"[-3.2400827407836914, -1.5937824249267578, 0.7852199077606201, 0.9846099615097046, -0.012719185091555119, 0.00010940687207039446, -0.17430217564105988, 0.08987746387720108, -0.23613306879997253, -0.04240191727876663, -0.05103412643074989, -0.20228174328804016, 0.7918974161148071]","[0.250753253698349, 0.2933639883995056, 0.032368361949920654, 0.12617914378643036, -0.07483416050672531, 0.045150402933359146, -0.04520861804485321, 0.049379847943782806, -0.038403917104005814, 0.6445586681365967, 0.6718807816505432, -0.4008611738681793, -0.398037850856781, 0.009604624472558498, -0.033915311098098755, 0.01585542969405651, 0.00619707303121686, 0.03708963468670845, -0.0011843090178444982, 0.018434107303619385, -0.0400737002491951, -0.001639083493500948, 0.0009841967839747667, 0.7852180600166321, 0.8174249529838562, -0.41260722279548645, -0.4493834972381592, -0.022979244589805603, -0.04494622349739075]","[-0.126957505941391, -0.1816592663526535, 0.2444700300693512, -1.2189713716506958, -0.16672763228416443, 0.20364759862422943, -0.5316312313079834, -0.11220408976078033, -0.15024283528327942, 1.0816487073898315, 0.8398846387863159, 0.10446768999099731, 0.19930094480514526, -0.3800017535686493, -0.08726347982883453, -0.29814600944519043, -0.32395806908607483, 0.06472840905189514, 0.20800764858722687, -0.5018907189369202, -0.5371918678283691, 0.07950516790151596, 0.1581304967403412, 0.1074858009815216, 0.4611673057079315, -0.2651998996734619, -0.724491536617279, -0.15335628390312195, -0.2236841320991516]"
model_200,hard_target_clip,matrix,7,8,32,0.16,left_ankle_roll_link,unresolved_sensor_net,112.9492416381836,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7823581099510193,"[0.42503049969673157, 0.007838086225092411, -0.03697391599416733, -0.904389500617981]",0.075609403008553,"[-3.537705421447754, 1.4570029973983765, 0.7823581099510193, 0.42503049969673157, 0.007838086225092411, -0.03697391599416733, -0.904389500617981, -0.0823226273059845, 0.33571815490722656, -0.023484425619244576, -0.07163681834936142, -1.029062032699585, 0.3951866924762726]","[0.3550971448421478, 0.254027783870697, 0.06932877004146576, 0.1830870807170868, -0.06883440911769867, -0.0600527822971344, -0.06456737965345383, -0.09713344275951385, 0.0474347285926342, 0.6453375816345215, 0.6589653491973877, -0.4910351634025574, -0.4474277198314667, -0.05032305791974068, -0.15957197546958923, 0.04697573557496071, 0.028032995760440826, 0.05325279384851456, 0.028142334893345833, 0.02811022289097309, -0.027492739260196686, 0.002625011606141925, 0.027878370136022568, 0.7971641421318054, 0.8348752856254578, -0.35526159405708313, -0.4393666088581085, -0.03829570487141609, -0.053913965821266174]","[0.3595946133136749, -0.18284621834754944, 0.3730810582637787, -0.6031191349029541, -1.1952368021011353, -0.8087183833122253, -0.21534371376037598, -0.8959216475486755, -0.40354201197624207, 0.6356893181800842, 0.19438670575618744, -1.6579424142837524, -1.7784761190414429, -0.3334234058856964, -1.0910582542419434, -0.02158900536596775, 0.029496069997549057, 0.30753257870674133, 0.12902024388313293, -0.09600213915109634, -0.09540954977273941, 0.07758913189172745, 0.15614552795886993, -0.28178930282592773, -0.011652030050754547, 0.9672212600708008, 0.916681170463562, -0.06855638325214386, -0.7917109131813049]"
model_200,hard_target_clip,matrix,7,8,32,0.16,right_ankle_roll_link,unresolved_sensor_net,278.5260314941406,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7823581099510193,"[0.42503049969673157, 0.007838086225092411, -0.03697391599416733, -0.904389500617981]",0.075609403008553,"[-3.537705421447754, 1.4570029973983765, 0.7823581099510193, 0.42503049969673157, 0.007838086225092411, -0.03697391599416733, -0.904389500617981, -0.0823226273059845, 0.33571815490722656, -0.023484425619244576, -0.07163681834936142, -1.029062032699585, 0.3951866924762726]","[0.3550971448421478, 0.254027783870697, 0.06932877004146576, 0.1830870807170868, -0.06883440911769867, -0.0600527822971344, -0.06456737965345383, -0.09713344275951385, 0.0474347285926342, 0.6453375816345215, 0.6589653491973877, -0.4910351634025574, -0.4474277198314667, -0.05032305791974068, -0.15957197546958923, 0.04697573557496071, 0.028032995760440826, 0.05325279384851456, 0.028142334893345833, 0.02811022289097309, -0.027492739260196686, 0.002625011606141925, 0.027878370136022568, 0.7971641421318054, 0.8348752856254578, -0.35526159405708313, -0.4393666088581085, -0.03829570487141609, -0.053913965821266174]","[0.3595946133136749, -0.18284621834754944, 0.3730810582637787, -0.6031191349029541, -1.1952368021011353, -0.8087183833122253, -0.21534371376037598, -0.8959216475486755, -0.40354201197624207, 0.6356893181800842, 0.19438670575618744, -1.6579424142837524, -1.7784761190414429, -0.3334234058856964, -1.0910582542419434, -0.02158900536596775, 0.029496069997549057, 0.30753257870674133, 0.12902024388313293, -0.09600213915109634, -0.09540954977273941, 0.07758913189172745, 0.15614552795886993, -0.28178930282592773, -0.011652030050754547, 0.9672212600708008, 0.916681170463562, -0.06855638325214386, -0.7917109131813049]"
model_200,hard_target_clip,matrix,0,9,33,0.165,left_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,86.7013931274414,"[[3.472439765930176, -0.7966330051422119, 0.007375298533588648], [3.514685869216919, -0.8562702536582947, 0.016563743352890015], [3.513310194015503, -0.866718053817749, 0.015960659831762314], [3.507129192352295, -0.8747469782829285, 0.017114723101258278], [3.498304605484009, -0.8797947764396667, 0.017917584627866745], [3.487675666809082, -0.8798083662986755, 0.02008610963821411], [3.433425188064575, -0.8306325078010559, 0.012463348917663097], [3.505486488342285, -0.8338978290557861, 0.011762400157749653], [3.4043095111846924, -0.7318059802055359, 0.001909612212330103], [3.3930201530456543, -0.731074333190918, -9.492375284025911e-06], [3.384195327758789, -0.7361220717430115, 0.000793368206359446], [3.37801456451416, -0.7441510558128357, 0.0019474305445328355], [3.3772997856140137, -0.7553440928459167, 0.005432316567748785], [3.4664719104766846, -0.8678973317146301, 0.01685044728219509]]",False,False,False,True,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.795467734336853,"[0.913821280002594, 0.06477053463459015, 0.1416301727294922, -0.3750680983066559]",0.3127490340090645,"[3.3408780097961426, -0.7787805199623108, 0.795467734336853, 0.913821280002594, 0.06477053463459015, 0.1416301727294922, -0.3750680983066559, 1.1277379989624023, -0.25588685274124146, -0.2603949010372162, 2.727741003036499, 3.9073781967163086, -0.06090688332915306]","[0.37678688764572144, 0.300697922706604, 0.0997367575764656, 0.07802293449640274, -0.20254601538181305, -0.05046146363019943, -0.0954659953713417, 0.0004199251125101, -0.07443422079086304, 0.386671245098114, 0.610508143901825, -0.8816801905632019, -0.7049251794815063, 0.08171382546424866, -0.013898768462240696, -0.026704879477620125, -0.013265719637274742, 0.005832652095705271, 0.04936627298593521, -0.011959410272538662, -0.027062511071562767, -0.00840459018945694, 0.00259757530875504, 0.6444339752197266, 0.5325472950935364, -0.27373722195625305, -0.270663857460022, -0.03139747306704521, 0.10431883484125137]","[0.9286864399909973, -1.4190080165863037, -0.7472600340843201, -0.45446544885635376, 0.39647626876831055, 1.518231749534607, -1.0624189376831055, -0.3036993145942688, -0.8704066276550293, 0.2303672581911087, 1.8394856452941895, -3.6769137382507324, -3.759394884109497, 0.9673088192939758, -0.4326117932796478, -0.1148003488779068, -0.21739508211612701, -0.3600867688655853, 0.02695389650762081, 0.83455890417099, 1.464422345161438, 0.09881972521543503, -0.2516643702983856, -0.9257212281227112, -2.1623191833496094, -2.910369634628296, -0.009455371648073196, -1.9452245235443115, 1.8162533044815063]"
model_200,hard_target_clip,matrix,0,9,33,0.165,right_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,190.07196044921875,"[[3.2556169033050537, -0.8910899758338928, 0.0041451663710176945], [3.2973403930664062, -0.9514963030815125, 0.007940730080008507], [3.2958810329437256, -0.9620254039764404, 0.005854482296854258], [3.2896411418914795, -0.970085859298706, 0.005554530303925276], [3.2807836532592773, -0.975123405456543, 0.005140386056154966], [3.270164966583252, -0.9750726819038391, 0.006655230652540922], [3.2163634300231934, -0.9251447916030884, 0.0022888395469635725], [3.2883312702178955, -0.9288756251335144, 0.005570563022047281], [3.188075065612793, -0.82529217004776, 0.003179605584591627], [3.176801919937134, -0.8244856595993042, 0.0006657956400886178], [3.1679446697235107, -0.8295232057571411, 0.0002517501125112176], [3.1617045402526855, -0.8375836610794067, -4.83005860587582e-05], [3.1608996391296387, -0.8488685488700867, 0.0018941066227853298], [3.249077320098877, -0.96293044090271, 0.0037138990592211485]]",False,False,False,True,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.795467734336853,"[0.913821280002594, 0.06477053463459015, 0.1416301727294922, -0.3750680983066559]",0.3127490340090645,"[3.3408780097961426, -0.7787805199623108, 0.795467734336853, 0.913821280002594, 0.06477053463459015, 0.1416301727294922, -0.3750680983066559, 1.1277379989624023, -0.25588685274124146, -0.2603949010372162, 2.727741003036499, 3.9073781967163086, -0.06090688332915306]","[0.37678688764572144, 0.300697922706604, 0.0997367575764656, 0.07802293449640274, -0.20254601538181305, -0.05046146363019943, -0.0954659953713417, 0.0004199251125101, -0.07443422079086304, 0.386671245098114, 0.610508143901825, -0.8816801905632019, -0.7049251794815063, 0.08171382546424866, -0.013898768462240696, -0.026704879477620125, -0.013265719637274742, 0.005832652095705271, 0.04936627298593521, -0.011959410272538662, -0.027062511071562767, -0.00840459018945694, 0.00259757530875504, 0.6444339752197266, 0.5325472950935364, -0.27373722195625305, -0.270663857460022, -0.03139747306704521, 0.10431883484125137]","[0.9286864399909973, -1.4190080165863037, -0.7472600340843201, -0.45446544885635376, 0.39647626876831055, 1.518231749534607, -1.0624189376831055, -0.3036993145942688, -0.8704066276550293, 0.2303672581911087, 1.8394856452941895, -3.6769137382507324, -3.759394884109497, 0.9673088192939758, -0.4326117932796478, -0.1148003488779068, -0.21739508211612701, -0.3600867688655853, 0.02695389650762081, 0.83455890417099, 1.464422345161438, 0.09881972521543503, -0.2516643702983856, -0.9257212281227112, -2.1623191833496094, -2.910369634628296, -0.009455371648073196, -1.9452245235443115, 1.8162533044815063]"
model_200,hard_target_clip,matrix,1,9,33,0.165,left_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,179.3126220703125,"[[4.151721477508545, 1.5999221801757812, -2.964958412121632e-07], [4.21417760848999, 1.5612925291061401, 0.0019987993873655796], [4.21705436706543, 1.5510591268539429, -2.8688089059869526e-06], [4.214558124542236, 1.5411715507507324, -5.289316050038906e-06], [4.208449363708496, 1.533004879951477, -7.961280971358065e-06], [4.198688507080078, 1.5287948846817017, 0.001989660318940878], [4.1293487548828125, 1.5529811382293701, -1.3620928257296328e-05], [4.19685697555542, 1.5784099102020264, 4.485622184802196e-07], [4.063424587249756, 1.6331435441970825, 0.0019962419755756855], [4.052761077880859, 1.6293638944625854, -6.098635367379757e-06], [4.046652793884277, 1.62119722366333, -8.433461516688112e-06], [4.044156074523926, 1.6113096475601196, -1.1191107660124544e-05], [4.047935485839844, 1.600645899772644, 0.0019871038384735584], [4.1744842529296875, 1.5314688682556152, -1.2875870197603945e-05]]",False,False,False,True,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.7789528369903564,"[0.9789525866508484, -0.013039646670222282, -0.015177532099187374, -0.20310436189174652]",0.04002237630119164,"[3.9967598915100098, 1.4410572052001953, 0.7789528369903564, 0.9789525866508484, -0.013039646670222282, -0.015177532099187374, -0.20310436189174652, -0.7324180006980896, -0.39297452569007874, -0.2273533046245575, -0.17037175595760345, -2.463029623031616, 0.05396184325218201]","[0.1982775181531906, 0.2155628651380539, -0.13040679693222046, 0.13814052939414978, 0.09330833703279495, 0.08844751119613647, 0.02162093296647072, 0.27138569951057434, -0.08392906934022903, 0.7727891206741333, 0.7122043967247009, -0.16166871786117554, -0.1476754993200302, 0.015601972118020058, 0.044548653066158295, 0.030249014496803284, 0.02837233804166317, -0.019102146849036217, -0.07284712791442871, 0.02055724337697029, 0.008203602395951748, 0.015670418739318848, -0.006200277246534824, 0.7266203165054321, 0.8620489835739136, -0.40216514468193054, -0.552791178226471, -0.09771133214235306, -0.10266782343387604]","[-1.284511685371399, -0.6176882386207581, -0.08547937870025635, -0.3184015452861786, -1.043265461921692, -0.522678017616272, 0.49212679266929626, 2.446314573287964, -0.009422574192285538, 2.8262686729431152, 0.9866554141044617, 2.6417505741119385, 2.4572336673736572, -0.30407607555389404, 0.043262779712677, 0.06647126376628876, 0.1597691774368286, -0.1044810488820076, -0.2773917615413666, -0.3467750549316406, -0.25478246808052063, 0.474843829870224, 0.9217281937599182, 0.39197131991386414, 1.014602780342102, -0.5785979628562927, -1.0734854936599731, -0.7741520404815674, -0.8182464838027954]"
model_200,hard_target_clip,matrix,1,9,33,0.165,left_hip_roll_link,/World/envs/env_1/Robot/left_wrist_yaw_link,16.77412223815918,"[[4.14374303817749, 1.559003233909607, 0.6340743899345398]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.7789528369903564,"[0.9789525866508484, -0.013039646670222282, -0.015177532099187374, -0.20310436189174652]",0.04002237630119164,"[3.9967598915100098, 1.4410572052001953, 0.7789528369903564, 0.9789525866508484, -0.013039646670222282, -0.015177532099187374, -0.20310436189174652, -0.7324180006980896, -0.39297452569007874, -0.2273533046245575, -0.17037175595760345, -2.463029623031616, 0.05396184325218201]","[0.1982775181531906, 0.2155628651380539, -0.13040679693222046, 0.13814052939414978, 0.09330833703279495, 0.08844751119613647, 0.02162093296647072, 0.27138569951057434, -0.08392906934022903, 0.7727891206741333, 0.7122043967247009, -0.16166871786117554, -0.1476754993200302, 0.015601972118020058, 0.044548653066158295, 0.030249014496803284, 0.02837233804166317, -0.019102146849036217, -0.07284712791442871, 0.02055724337697029, 0.008203602395951748, 0.015670418739318848, -0.006200277246534824, 0.7266203165054321, 0.8620489835739136, -0.40216514468193054, -0.552791178226471, -0.09771133214235306, -0.10266782343387604]","[-1.284511685371399, -0.6176882386207581, -0.08547937870025635, -0.3184015452861786, -1.043265461921692, -0.522678017616272, 0.49212679266929626, 2.446314573287964, -0.009422574192285538, 2.8262686729431152, 0.9866554141044617, 2.6417505741119385, 2.4572336673736572, -0.30407607555389404, 0.043262779712677, 0.06647126376628876, 0.1597691774368286, -0.1044810488820076, -0.2773917615413666, -0.3467750549316406, -0.25478246808052063, 0.474843829870224, 0.9217281937599182, 0.39197131991386414, 1.014602780342102, -0.5785979628562927, -1.0734854936599731, -0.7741520404815674, -0.8182464838027954]"
model_200,hard_target_clip,matrix,1,9,33,0.165,left_wrist_yaw_link,/World/envs/env_1/Robot/left_hip_roll_link,16.77412223815918,"[[4.14374303817749, 1.559003233909607, 0.6340743899345398]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.7789528369903564,"[0.9789525866508484, -0.013039646670222282, -0.015177532099187374, -0.20310436189174652]",0.04002237630119164,"[3.9967598915100098, 1.4410572052001953, 0.7789528369903564, 0.9789525866508484, -0.013039646670222282, -0.015177532099187374, -0.20310436189174652, -0.7324180006980896, -0.39297452569007874, -0.2273533046245575, -0.17037175595760345, -2.463029623031616, 0.05396184325218201]","[0.1982775181531906, 0.2155628651380539, -0.13040679693222046, 0.13814052939414978, 0.09330833703279495, 0.08844751119613647, 0.02162093296647072, 0.27138569951057434, -0.08392906934022903, 0.7727891206741333, 0.7122043967247009, -0.16166871786117554, -0.1476754993200302, 0.015601972118020058, 0.044548653066158295, 0.030249014496803284, 0.02837233804166317, -0.019102146849036217, -0.07284712791442871, 0.02055724337697029, 0.008203602395951748, 0.015670418739318848, -0.006200277246534824, 0.7266203165054321, 0.8620489835739136, -0.40216514468193054, -0.552791178226471, -0.09771133214235306, -0.10266782343387604]","[-1.284511685371399, -0.6176882386207581, -0.08547937870025635, -0.3184015452861786, -1.043265461921692, -0.522678017616272, 0.49212679266929626, 2.446314573287964, -0.009422574192285538, 2.8262686729431152, 0.9866554141044617, 2.6417505741119385, 2.4572336673736572, -0.30407607555389404, 0.043262779712677, 0.06647126376628876, 0.1597691774368286, -0.1044810488820076, -0.2773917615413666, -0.3467750549316406, -0.25478246808052063, 0.474843829870224, 0.9217281937599182, 0.39197131991386414, 1.014602780342102, -0.5785979628562927, -1.0734854936599731, -0.7741520404815674, -0.8182464838027954]"
