controller,action_mode,mode,case_id,control_step,physics_step,contact_time_s,link_a,link_b,contact_force_N,contact_points,self_collision,primary_fall_at_sample,primary_fall_same_control_step,episode_primary_fall,causes_primary_fall,classification,evidence,root_height_m,root_orientation_quat,root_tilt_rad,root_state,joint_position,joint_velocity
model_initial,hard_target_clip,matrix,0,53,210,1.05,left_knee_link,unresolved_sensor_net,26.698684692382812,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.5685067772865295,"[0.8336566090583801, -0.16108570992946625, 0.22618894279003143, -0.4773954749107361]",0.5627710887726944,"[3.808746576309204, -0.5773612260818481, 0.5685067772865295, 0.8336566090583801, -0.16108570992946625, 0.22618894279003143, -0.4773954749107361, 1.3790837526321411, 0.5607739686965942, -1.5377990007400513, -0.5435106754302979, 1.5316630601882935, -0.2394057810306549]","[0.1699695736169815, 0.20246738195419312, -0.12454002350568771, 0.1233167052268982, -0.23311807215213776, -0.19809547066688538, 0.019065361469984055, -0.009465355426073074, 0.03885798901319504, 0.6283751726150513, 0.6309366822242737, -0.4012845456600189, -0.28727754950523376, -0.02268252708017826, 0.014517249539494514, -0.2037544846534729, -0.003883695462718606, 0.0067478446289896965, 0.0035310860257595778, 0.2169812023639679, -0.01591680943965912, -0.00095624930690974, -0.0017585231689736247, 0.8132250905036926, 0.6443971395492554, -0.7574772238731384, -0.42517003417015076, 0.07684217393398285, 0.030834738165140152]","[0.07499105483293533, -0.36797478795051575, 0.10146491229534149, 0.34839096665382385, -0.26181358098983765, -1.2584655284881592, 0.0772494301199913, -0.019536495208740234, -0.44184282422065735, -0.5318577289581299, -0.23869098722934723, -0.08024454116821289, -0.140200674533844, 0.1904696673154831, 0.01847718469798565, -0.40779590606689453, -0.06677015125751495, -0.10672613233327866, -0.051570769399404526, -0.3931732475757599, 0.3196617066860199, -0.005526660475879908, 0.014405171386897564, -0.40858492255210876, -0.23329603672027588, 0.23147651553153992, 0.6906858682632446, -0.666795551776886, -0.04420545697212219]"
model_initial,hard_target_clip,matrix,0,53,210,1.05,left_ankle_roll_link,unresolved_sensor_net,141.8914794921875,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.5685067772865295,"[0.8336566090583801, -0.16108570992946625, 0.22618894279003143, -0.4773954749107361]",0.5627710887726944,"[3.808746576309204, -0.5773612260818481, 0.5685067772865295, 0.8336566090583801, -0.16108570992946625, 0.22618894279003143, -0.4773954749107361, 1.3790837526321411, 0.5607739686965942, -1.5377990007400513, -0.5435106754302979, 1.5316630601882935, -0.2394057810306549]","[0.1699695736169815, 0.20246738195419312, -0.12454002350568771, 0.1233167052268982, -0.23311807215213776, -0.19809547066688538, 0.019065361469984055, -0.009465355426073074, 0.03885798901319504, 0.6283751726150513, 0.6309366822242737, -0.4012845456600189, -0.28727754950523376, -0.02268252708017826, 0.014517249539494514, -0.2037544846534729, -0.003883695462718606, 0.0067478446289896965, 0.0035310860257595778, 0.2169812023639679, -0.01591680943965912, -0.00095624930690974, -0.0017585231689736247, 0.8132250905036926, 0.6443971395492554, -0.7574772238731384, -0.42517003417015076, 0.07684217393398285, 0.030834738165140152]","[0.07499105483293533, -0.36797478795051575, 0.10146491229534149, 0.34839096665382385, -0.26181358098983765, -1.2584655284881592, 0.0772494301199913, -0.019536495208740234, -0.44184282422065735, -0.5318577289581299, -0.23869098722934723, -0.08024454116821289, -0.140200674533844, 0.1904696673154831, 0.01847718469798565, -0.40779590606689453, -0.06677015125751495, -0.10672613233327866, -0.051570769399404526, -0.3931732475757599, 0.3196617066860199, -0.005526660475879908, 0.014405171386897564, -0.40858492255210876, -0.23329603672027588, 0.23147651553153992, 0.6906858682632446, -0.666795551776886, -0.04420545697212219]"
model_initial,hard_target_clip,matrix,0,53,210,1.05,right_knee_link,unresolved_sensor_net,26.698684692382812,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.5685067772865295,"[0.8336566090583801, -0.16108570992946625, 0.22618894279003143, -0.4773954749107361]",0.5627710887726944,"[3.808746576309204, -0.5773612260818481, 0.5685067772865295, 0.8336566090583801, -0.16108570992946625, 0.22618894279003143, -0.4773954749107361, 1.3790837526321411, 0.5607739686965942, -1.5377990007400513, -0.5435106754302979, 1.5316630601882935, -0.2394057810306549]","[0.1699695736169815, 0.20246738195419312, -0.12454002350568771, 0.1233167052268982, -0.23311807215213776, -0.19809547066688538, 0.019065361469984055, -0.009465355426073074, 0.03885798901319504, 0.6283751726150513, 0.6309366822242737, -0.4012845456600189, -0.28727754950523376, -0.02268252708017826, 0.014517249539494514, -0.2037544846534729, -0.003883695462718606, 0.0067478446289896965, 0.0035310860257595778, 0.2169812023639679, -0.01591680943965912, -0.00095624930690974, -0.0017585231689736247, 0.8132250905036926, 0.6443971395492554, -0.7574772238731384, -0.42517003417015076, 0.07684217393398285, 0.030834738165140152]","[0.07499105483293533, -0.36797478795051575, 0.10146491229534149, 0.34839096665382385, -0.26181358098983765, -1.2584655284881592, 0.0772494301199913, -0.019536495208740234, -0.44184282422065735, -0.5318577289581299, -0.23869098722934723, -0.08024454116821289, -0.140200674533844, 0.1904696673154831, 0.01847718469798565, -0.40779590606689453, -0.06677015125751495, -0.10672613233327866, -0.051570769399404526, -0.3931732475757599, 0.3196617066860199, -0.005526660475879908, 0.014405171386897564, -0.40858492255210876, -0.23329603672027588, 0.23147651553153992, 0.6906858682632446, -0.666795551776886, -0.04420545697212219]"
model_initial,hard_target_clip,matrix,2,53,210,1.05,left_ankle_roll_link,unresolved_sensor_net,83.9326400756836,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.5916558504104614,"[0.7724819779396057, 0.10937865823507309, 0.4875543713569641, -0.39191651344299316]",1.0464420951677291,"[2.0100717544555664, -1.866919755935669, 0.5916558504104614, 0.7724819779396057, 0.10937865823507309, 0.4875543713569641, -0.39191651344299316, 1.3371598720550537, -1.2995785474777222, -1.5656949281692505, 1.7914179563522339, 1.7739657163619995, -0.18917296826839447]","[0.1348986029624939, 0.15484048426151276, -0.14350077509880066, 0.15174058079719543, -0.20422771573066711, 0.08047203719615936, 0.010270101949572563, 0.021954286843538284, 0.022284861654043198, 0.6141523718833923, 0.5971638560295105, -0.3693999946117401, -0.36931127309799194, 0.006331714801490307, 0.02027563750743866, -0.031368549913167953, -0.03354089334607124, 0.0007423395290970802, -0.0036999050062149763, -0.02059043012559414, 0.023595184087753296, -0.002806292846798897, -0.002160187577828765, 0.7449420094490051, 0.6288750767707825, -0.8725633025169373, -0.7106744050979614, 0.038475219160318375, 0.04378894343972206]","[0.08918364346027374, 0.0655520111322403, 0.08272260427474976, -0.0501396581530571, -0.3936493694782257, -0.3697226345539093, -0.04799102246761322, -0.051539111882448196, -0.09047546237707138, -0.041013527661561966, -0.06403025984764099, 0.19643142819404602, -0.04943007975816727, 0.0022432871628552675, 0.0813564732670784, 0.14363430440425873, 0.13851597905158997, -0.015292576514184475, -0.03356337919831276, -0.22243893146514893, -0.2758663296699524, 0.005612280685454607, 0.0023975935764610767, -0.3539522886276245, -0.013527832925319672, 0.2406068742275238, 0.9099593758583069, -0.24307376146316528, -0.054236508905887604]"
model_initial,hard_target_clip,matrix,2,53,210,1.05,right_ankle_roll_link,unresolved_sensor_net,49.00008010864258,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.5916558504104614,"[0.7724819779396057, 0.10937865823507309, 0.4875543713569641, -0.39191651344299316]",1.0464420951677291,"[2.0100717544555664, -1.866919755935669, 0.5916558504104614, 0.7724819779396057, 0.10937865823507309, 0.4875543713569641, -0.39191651344299316, 1.3371598720550537, -1.2995785474777222, -1.5656949281692505, 1.7914179563522339, 1.7739657163619995, -0.18917296826839447]","[0.1348986029624939, 0.15484048426151276, -0.14350077509880066, 0.15174058079719543, -0.20422771573066711, 0.08047203719615936, 0.010270101949572563, 0.021954286843538284, 0.022284861654043198, 0.6141523718833923, 0.5971638560295105, -0.3693999946117401, -0.36931127309799194, 0.006331714801490307, 0.02027563750743866, -0.031368549913167953, -0.03354089334607124, 0.0007423395290970802, -0.0036999050062149763, -0.02059043012559414, 0.023595184087753296, -0.002806292846798897, -0.002160187577828765, 0.7449420094490051, 0.6288750767707825, -0.8725633025169373, -0.7106744050979614, 0.038475219160318375, 0.04378894343972206]","[0.08918364346027374, 0.0655520111322403, 0.08272260427474976, -0.0501396581530571, -0.3936493694782257, -0.3697226345539093, -0.04799102246761322, -0.051539111882448196, -0.09047546237707138, -0.041013527661561966, -0.06403025984764099, 0.19643142819404602, -0.04943007975816727, 0.0022432871628552675, 0.0813564732670784, 0.14363430440425873, 0.13851597905158997, -0.015292576514184475, -0.03356337919831276, -0.22243893146514893, -0.2758663296699524, 0.005612280685454607, 0.0023975935764610767, -0.3539522886276245, -0.013527832925319672, 0.2406068742275238, 0.9099593758583069, -0.24307376146316528, -0.054236508905887604]"
model_initial,hard_target_clip,matrix,3,53,210,1.05,left_ankle_roll_link,unresolved_sensor_net,38.74361801147461,[],,False,True,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.46885621547698975,"[0.6365107893943787, -0.47338202595710754, 0.2950694262981415, 0.5326325297355652]",1.1834993513377177,"[1.1765615940093994, 2.1026411056518555, 0.46885621547698975, 0.6365107893943787, -0.47338202595710754, 0.2950694262981415, 0.5326325297355652, -0.3855160176753998, 1.898261308670044, -2.299985408782959, -2.292020320892334, -0.9408475160598755, -0.24859946966171265]","[0.17136292159557343, 0.17922185361385345, -0.09306338429450989, 0.14589986205101013, -0.24201975762844086, -0.01442033052444458, 0.011101208627223969, 0.013758384622633457, -0.004749387037009001, 0.605322003364563, 0.596985399723053, -0.2969677746295929, -0.38644853234291077, 0.013655105605721474, 0.02465575747191906, -0.04880665987730026, -0.024285880848765373, -0.0007080076029524207, -0.004946093074977398, -0.012635544873774052, 0.008238476701080799, -0.001927423058077693, -0.0025235554203391075, 0.7463952302932739, 0.6260083913803101, -0.7530142664909363, -0.6911408305168152, 0.013327711261808872, 0.032364144921302795]","[0.402200847864151, 0.5622468590736389, 0.821914553642273, 0.07381792366504669, -0.38444432616233826, -0.31772711873054504, 0.14484241604804993, -0.07976938784122467, -0.2217685729265213, -0.07746614515781403, -0.1583070605993271, 0.6015725135803223, 0.11698402464389801, 0.09957818686962128, -0.03675776347517967, -0.061716046184301376, -0.0023641888983547688, -0.04041235148906708, -0.07538637518882751, -0.007757287472486496, -0.47784221172332764, 0.022487511858344078, 0.03573358803987503, -0.23148657381534576, 0.12537115812301636, 4.228897571563721, 2.7451539039611816, -0.44424059987068176, -0.5354151129722595]"
model_initial,hard_target_clip,matrix,3,53,210,1.05,right_ankle_roll_link,unresolved_sensor_net,20.129541397094727,[],,False,True,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.46885621547698975,"[0.6365107893943787, -0.47338202595710754, 0.2950694262981415, 0.5326325297355652]",1.1834993513377177,"[1.1765615940093994, 2.1026411056518555, 0.46885621547698975, 0.6365107893943787, -0.47338202595710754, 0.2950694262981415, 0.5326325297355652, -0.3855160176753998, 1.898261308670044, -2.299985408782959, -2.292020320892334, -0.9408475160598755, -0.24859946966171265]","[0.17136292159557343, 0.17922185361385345, -0.09306338429450989, 0.14589986205101013, -0.24201975762844086, -0.01442033052444458, 0.011101208627223969, 0.013758384622633457, -0.004749387037009001, 0.605322003364563, 0.596985399723053, -0.2969677746295929, -0.38644853234291077, 0.013655105605721474, 0.02465575747191906, -0.04880665987730026, -0.024285880848765373, -0.0007080076029524207, -0.004946093074977398, -0.012635544873774052, 0.008238476701080799, -0.001927423058077693, -0.0025235554203391075, 0.7463952302932739, 0.6260083913803101, -0.7530142664909363, -0.6911408305168152, 0.013327711261808872, 0.032364144921302795]","[0.402200847864151, 0.5622468590736389, 0.821914553642273, 0.07381792366504669, -0.38444432616233826, -0.31772711873054504, 0.14484241604804993, -0.07976938784122467, -0.2217685729265213, -0.07746614515781403, -0.1583070605993271, 0.6015725135803223, 0.11698402464389801, 0.09957818686962128, -0.03675776347517967, -0.061716046184301376, -0.0023641888983547688, -0.04041235148906708, -0.07538637518882751, -0.007757287472486496, -0.47784221172332764, 0.022487511858344078, 0.03573358803987503, -0.23148657381534576, 0.12537115812301636, 4.228897571563721, 2.7451539039611816, -0.44424059987068176, -0.5354151129722595]"
model_initial,hard_target_clip,matrix,6,53,210,1.05,left_ankle_roll_link,unresolved_sensor_net,29.253124237060547,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.6177791357040405,"[0.9198195338249207, 0.18682800233364105, 0.31986334919929504, -0.12928470969200134]",0.7589406199507469,"[-2.8391611576080322, -1.9754306077957153, 0.6177791357040405, 0.9198195338249207, 0.18682800233364105, 0.31986334919929504, -0.12928470969200134, 1.37471604347229, -1.0760369300842285, -1.3349729776382446, 1.5349103212356567, 2.384141683578491, 0.36374834179878235]","[0.17764130234718323, 0.18325570225715637, -0.0064363242127001286, 0.10638095438480377, -0.2389756739139557, 0.009582201018929482, -0.00017443738761357963, -0.0034539697226136923, 0.02363344095647335, 0.6143375635147095, 0.5986598134040833, -0.3600544035434723, -0.2606581747531891, 0.008884673938155174, 0.012784594669938087, 0.04004137963056564, 0.0813908651471138, -0.003334417473524809, -0.00626777159050107, -0.08145049214363098, -0.07687661796808243, -0.0036099343560636044, -0.003313873428851366, 0.7128956317901611, 0.7084738612174988, -0.5351542234420776, -0.8729879856109619, -0.02284204214811325, -0.051001567393541336]","[-0.13615776598453522, -0.06055396422743797, -0.4239402711391449, 0.2405661940574646, -0.3821001648902893, 0.7513189911842346, -0.058518216013908386, -0.08692802488803864, 0.08393315970897675, -0.3218802511692047, -0.2803186774253845, -0.4521098732948303, 0.18555903434753418, 0.03613164275884628, 0.07281284779310226, -0.5314451456069946, -0.3883064389228821, -0.05344337970018387, -0.04358256980776787, 0.37705984711647034, 0.3145960569381714, 0.008423062972724438, -0.00969434343278408, -0.1572079211473465, -0.484354168176651, 0.955065131187439, 0.1870865523815155, -0.05438036099076271, 0.48129260540008545]"
model_initial,hard_target_clip,matrix,6,53,210,1.05,right_ankle_roll_link,unresolved_sensor_net,87.70984649658203,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.6177791357040405,"[0.9198195338249207, 0.18682800233364105, 0.31986334919929504, -0.12928470969200134]",0.7589406199507469,"[-2.8391611576080322, -1.9754306077957153, 0.6177791357040405, 0.9198195338249207, 0.18682800233364105, 0.31986334919929504, -0.12928470969200134, 1.37471604347229, -1.0760369300842285, -1.3349729776382446, 1.5349103212356567, 2.384141683578491, 0.36374834179878235]","[0.17764130234718323, 0.18325570225715637, -0.0064363242127001286, 0.10638095438480377, -0.2389756739139557, 0.009582201018929482, -0.00017443738761357963, -0.0034539697226136923, 0.02363344095647335, 0.6143375635147095, 0.5986598134040833, -0.3600544035434723, -0.2606581747531891, 0.008884673938155174, 0.012784594669938087, 0.04004137963056564, 0.0813908651471138, -0.003334417473524809, -0.00626777159050107, -0.08145049214363098, -0.07687661796808243, -0.0036099343560636044, -0.003313873428851366, 0.7128956317901611, 0.7084738612174988, -0.5351542234420776, -0.8729879856109619, -0.02284204214811325, -0.051001567393541336]","[-0.13615776598453522, -0.06055396422743797, -0.4239402711391449, 0.2405661940574646, -0.3821001648902893, 0.7513189911842346, -0.058518216013908386, -0.08692802488803864, 0.08393315970897675, -0.3218802511692047, -0.2803186774253845, -0.4521098732948303, 0.18555903434753418, 0.03613164275884628, 0.07281284779310226, -0.5314451456069946, -0.3883064389228821, -0.05344337970018387, -0.04358256980776787, 0.37705984711647034, 0.3145960569381714, 0.008423062972724438, -0.00969434343278408, -0.1572079211473465, -0.484354168176651, 0.955065131187439, 0.1870865523815155, -0.05438036099076271, 0.48129260540008545]"
model_initial,hard_target_clip,matrix,0,53,211,1.055,left_knee_link,/World/envs/env_0/Robot/right_knee_link,26.474092483520508,"[[3.428009271621704, -0.8197110891342163, 0.12322072684764862]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.5613851547241211,"[0.8322479724884033, -0.16401173174381256, 0.22882217168807983, -0.4776020348072052]",0.57077751410888,"[3.814470052719116, -0.5748600959777832, 0.5613851547241211, 0.8322479724884033, -0.16401173174381256, 0.22882217168807983, -0.4776020348072052, 1.391170859336853, 0.5695050358772278, -1.5842019319534302, -0.5975213646888733, 1.5720454454421997, -0.25221994519233704]","[0.17048601806163788, 0.20068445801734924, -0.12393272668123245, 0.12514063715934753, -0.23442499339580536, -0.20434650778770447, 0.019503682851791382, -0.009517681784927845, 0.036536626517772675, 0.625648558139801, 0.6296687126159668, -0.40165412425994873, -0.2879442870616913, -0.02176038920879364, 0.014593658968806267, -0.20578226447105408, -0.004282686859369278, 0.0062197186052799225, 0.0032673871610313654, 0.21519352495670319, -0.014404583722352982, -0.0009802038548514247, -0.0016773005481809378, 0.8111882209777832, 0.6431131958961487, -0.7569630742073059, -0.4218066334724426, 0.0736580565571785, 0.030606484040617943]","[0.10084828734397888, -0.36657291650772095, 0.11224588751792908, 0.3594781458377838, -0.25301164388656616, -1.2619558572769165, 0.10449479520320892, -0.012580476701259613, -0.4730294644832611, -0.5269572734832764, -0.252605140209198, -0.07455744594335556, -0.13718682527542114, 0.18013110756874084, 0.012589349411427975, -0.3717347979545593, -0.06528831273317337, -0.10953371971845627, -0.05705513060092926, -0.3578510582447052, 0.28817299008369446, -0.0022748056799173355, 0.016104722395539284, -0.4134615659713745, -0.23127873241901398, 0.45509928464889526, 0.6265796422958374, -0.686139702796936, -0.0483812615275383]"
