controller,action_mode,mode,case_id,control_step,physics_step,time_s,raw_action,raw_action_abs_max,clipped_action,raw_clip_candidate,q_default,action_scale,action_offset,q_target,actual_position_target,soft_limit_violation,hard_limit_violation,actual_q_soft_violation,actual_q_hard_violation,primary_fall,raw_contact,legacy_would_have_terminated,terminated,truncated,finite,command,root_height_m,root_orientation_quat,root_tilt_rad,root_state,joint_position,joint_velocity
model_initial,hard_target_clip,matrix,0,1,4,0.02,"[0.01532435230910778, 0.08146291971206665, -0.10965251922607422, -0.056273382157087326, -0.14031445980072021, 0.0008369795978069305, 0.07168380916118622, 0.020345505326986313, 0.04106312617659569, -0.004724603146314621, -0.02856120467185974, -0.029547929763793945, -0.028583526611328125, 0.019817641004920006, 0.04816574603319168, -0.011136341840028763, -0.03926394507288933, -0.019210608676075935, -0.12493188679218292, -0.09335505962371826, -0.0341266393661499, 0.02190209925174713, 0.00790693610906601, 0.12466263025999069, -0.07360648363828659, 0.04082798585295677, -0.09176895767450333, -0.054014869034290314, 0.0204002745449543]",0.14031445980072021,"[0.015324356965720654, 0.08146290481090546, -0.10965251922607422, -0.05627337843179703, -0.14031445980072021, 0.0008369795978069305, 0.07168380916118622, 0.020345505326986313, 0.04106312617659569, -0.004724584985524416, -0.028561152517795563, -0.029547952115535736, -0.028583526611328125, 0.019817641004920006, 0.04816574603319168, -0.011136341840028763, -0.03926394507288933, -0.019210608676075935, -0.12493187934160233, -0.09335505962371826, -0.0341266393661499, 0.02190209925174713, 0.00790693610906601, 0.12466269731521606, -0.07360648363828659, 0.04082796350121498, -0.09176892042160034, -0.054014869034290314, 0.0204002745449543]","[0.01532435230910778, 0.08146291971206665, -0.10965251922607422, -0.056273382157087326, -0.14031445980072021, 0.0008369795978069305, 0.07168380916118622, 0.020345505326986313, 0.04106312617659569, -0.004724603146314621, -0.02856120467185974, -0.029547929763793945, -0.028583526611328125, 0.019817641004920006, 0.04816574603319168, -0.011136341840028763, -0.03926394507288933, -0.019210608676075935, -0.12493188679218292, -0.09335505962371826, -0.0341266393661499, 0.02190209925174713, 0.00790693610906601, 0.12466263025999069, -0.07360648363828659, 0.04082798585295677, -0.09176895767450333, -0.054014869034290314, 0.0204002745449543]","[0.20000000298023224, 0.20000000298023224, 0.0, 0.20000000298023224, -0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.6000000238418579, 0.6000000238418579, -0.31200000643730164, -0.31200000643730164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6690000295639038, 0.6690000295639038, -0.3630000054836273, -0.3630000054836273, 0.0, 0.0]","[0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.5475464463233948, 0.4385773241519928, 0.4385773241519928, 0.5475464463233948, 0.5475464463233948, 0.4385773241519928, 0.4385773241519928, 0.3506614565849304, 0.3506614565849304, 0.07450087368488312, 0.07450087368488312, 0.5475464463233948, 0.5475464463233948, 0.07450087368488312, 0.07450087368488312, 0.3506614565849304, 0.3506614565849304, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928]","[0.20000000298023224, 0.20000000298023224, 0.0, 0.20000000298023224, -0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.6000000238418579, 0.6000000238418579, -0.31200000643730164, -0.31200000643730164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6690000295639038, 0.6690000295639038, -0.3630000054836273, -0.3630000054836273, 0.0, 0.0]","[0.20672091841697693, 0.23572778701782227, -0.048091109842061996, 0.17531977593898773, -0.2615387439727783, 0.00036708026891574264, 0.03143889456987381, 0.008923077024519444, 0.02248396910727024, 0.5979279279708862, 0.5874737501144409, -0.32817888259887695, -0.3276508152484894, 0.008691567927598953, 0.021124403923749924, -0.0039050858467817307, -0.013768352568149567, -0.0014312071725726128, -0.00930753443390131, -0.051116231828927994, -0.018685920163989067, 0.0016317255795001984, 0.0005890736356377602, 0.712714433670044, 0.6431890726089478, -0.3450937867164612, -0.40324777364730835, -0.023689696565270424, 0.008947097696363926]","[0.20672091841697693, 0.23572778701782227, -0.048091109842061996, 0.17531977593898773, -0.2615387439727783, 0.00036708026891574264, 0.03143889456987381, 0.008923077024519444, 0.02248396910727024, 0.5979279279708862, 0.5874737501144409, -0.32817888259887695, -0.3276508152484894, 0.008691567927598953, 0.021124403923749924, -0.0039050858467817307, -0.013768352568149567, -0.0014312071725726128, -0.00930753443390131, -0.051116231828927994, -0.018685920163989067, 0.0016317255795001984, 0.0005890736356377602, 0.712714433670044, 0.6431890726089478, -0.3450937867164612, -0.40324777364730835, -0.023689696565270424, 0.008947097696363926]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]",False,False,False,False,False,True,"[0.8562409281730652, 0.38728171586990356, 0.2236120104789734]",0.8169697523117065,"[0.905318021774292, 0.00521465577185154, 0.001397204352542758, -0.4246997833251953]",0.010797583891911605,"[3.274761438369751, -0.8063146471977234, 0.8169697523117065, 0.905318021774292, 0.00521465577185154, 0.001397204352542758, -0.4246997833251953, 0.25662142038345337, 0.15705183148384094, -0.23017968237400055, 0.5895191431045532, -0.06190258637070656, 0.11089970916509628]","[0.23037932813167572, 0.1666172593832016, -0.008304341696202755, 0.18670956790447235, -0.24142412841320038, -0.004651311784982681, 0.0041015916503965855, 0.0011683051707223058, 0.00224931538105011, 0.555921196937561, 0.6740908622741699, -0.37155967950820923, -0.31465375423431396, 0.002074025571346283, 0.004860875196754932, -0.0017278841696679592, -0.000594239798374474, -0.0016732668736949563, 0.0005934291402809322, -0.010653484612703323, -0.007152746897190809, -0.0003041811869479716, -0.00018204591469839215, 0.5978757739067078, 0.6890191435813904, -0.4075278043746948, -0.40385901927948, -0.005468728486448526, 0.0021289950236678123]","[-0.46409592032432556, 0.47390425205230713, -0.5760090351104736, -0.21576476097106934, -0.19638848304748535, -0.25522568821907043, 0.32444536685943604, 0.11275161802768707, 0.09929315000772476, 0.45562851428985596, -1.269840121269226, -0.1591791808605194, 0.5461300611495972, 0.11316956579685211, 0.27225974202156067, -0.11368383467197418, -0.05236052721738815, -0.06834530085325241, -0.06675717234611511, -0.6105102300643921, -0.3828451633453369, 0.003968613687902689, 0.0017367728287354112, 1.573108196258545, -0.5960189700126648, 0.954173743724823, 0.040970686823129654, -0.3044678270816803, 0.11906999349594116]"
model_initial,hard_target_clip,matrix,1,1,4,0.02,"[0.02135203592479229, 0.08514507114887238, -0.11627610772848129, -0.04712214693427086, -0.13114017248153687, 0.0018796958029270172, 0.07823170721530914, 0.028149504214525223, 0.046303898096084595, -0.021710317581892014, -0.04025404900312424, -0.016642142087221146, -0.052673231810331345, 0.017318986356258392, 0.04093295708298683, 0.003922559320926666, -0.03650396689772606, -0.016931498423218727, -0.12918956577777863, -0.09422089904546738, -0.030804120004177094, 0.019947972148656845, 0.013633191585540771, 0.11626096069812775, -0.07010757178068161, 0.0484355166554451, -0.09846273809671402, -0.05776377022266388, 0.03570301830768585]",0.13114017248153687,"[0.021352028474211693, 0.08514507114887238, -0.11627610772848129, -0.04712214320898056, -0.13114015758037567, 0.0018796958029270172, 0.07823170721530914, 0.028149504214525223, 0.046303898096084595, -0.021710339933633804, -0.040254104882478714, -0.016642164438962936, -0.05267324671149254, 0.017318986356258392, 0.04093295708298683, 0.003922559320926666, -0.03650396689772606, -0.016931498423218727, -0.12918956577777863, -0.09422089904546738, -0.030804118141531944, 0.019947972148656845, 0.013633191585540771, 0.11626104265451431, -0.07010748982429504, 0.04843549057841301, -0.09846276044845581, -0.05776377022266388, 0.03570302203297615]","[0.02135203592479229, 0.08514507114887238, -0.11627610772848129, -0.04712214693427086, -0.13114017248153687, 0.0018796958029270172, 0.07823170721530914, 0.028149504214525223, 0.046303898096084595, -0.021710317581892014, -0.04025404900312424, -0.016642142087221146, -0.052673231810331345, 0.017318986356258392, 0.04093295708298683, 0.003922559320926666, -0.03650396689772606, -0.016931498423218727, -0.12918956577777863, -0.09422089904546738, -0.030804120004177094, 0.019947972148656845, 0.013633191585540771, 0.11626096069812775, -0.07010757178068161, 0.0484355166554451, -0.09846273809671402, -0.05776377022266388, 0.03570301830768585]","[0.20000000298023224, 0.20000000298023224, 0.0, 0.20000000298023224, -0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.6000000238418579, 0.6000000238418579, -0.31200000643730164, -0.31200000643730164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6690000295639038, 0.6690000295639038, -0.3630000054836273, -0.3630000054836273, 0.0, 0.0]","[0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.5475464463233948, 0.4385773241519928, 0.4385773241519928, 0.5475464463233948, 0.5475464463233948, 0.4385773241519928, 0.4385773241519928, 0.3506614565849304, 0.3506614565849304, 0.07450087368488312, 0.07450087368488312, 0.5475464463233948, 0.5475464463233948, 0.07450087368488312, 0.07450087368488312, 0.3506614565849304, 0.3506614565849304, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928]","[0.20000000298023224, 0.20000000298023224, 0.0, 0.20000000298023224, -0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.6000000238418579, 0.6000000238418579, -0.31200000643730164, -0.31200000643730164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6690000295639038, 0.6690000295639038, -0.3630000054836273, -0.3630000054836273, 0.0, 0.0]","[0.20936451852321625, 0.2373427003622055, -0.05099606513977051, 0.17933329939842224, -0.2575151026248932, 0.0008243919583037496, 0.03431065380573273, 0.012345734052360058, 0.025353534147143364, 0.5904783606529236, 0.5823454856872559, -0.32111236453056335, -0.34084105491638184, 0.007595714647322893, 0.017952267080545425, 0.0013754903338849545, -0.012800534255802631, -0.0012614114675670862, -0.009624735452234745, -0.051590319722890854, -0.016866685822606087, 0.0014861413510516286, 0.0010156846838071942, 0.7097682952880859, 0.6444160342216492, -0.34175729751586914, -0.40618354082107544, -0.02533387951552868, 0.015658535063266754]","[0.20936451852321625, 0.2373427003622055, -0.05099606513977051, 0.17933329939842224, -0.2575151026248932, 0.0008243919583037496, 0.03431065380573273, 0.012345734052360058, 0.025353534147143364, 0.5904783606529236, 0.5823454856872559, -0.32111236453056335, -0.34084105491638184, 0.007595714647322893, 0.017952267080545425, 0.0013754903338849545, -0.012800534255802631, -0.0012614114675670862, -0.009624735452234745, -0.051590319722890854, -0.016866685822606087, 0.0014861413510516286, 0.0010156846838071942, 0.7097682952880859, 0.6444160342216492, -0.34175729751586914, -0.40618354082107544, -0.02533387951552868, 0.015658535063266754]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]",False,False,False,False,False,True,"[-0.24988262355327606, -0.39040178060531616, -0.3042192757129669]",0.8173459768295288,"[0.9759902954101562, -0.0003693463222589344, 0.002664400963112712, -0.21779732406139374]",0.005382186106887542,"[4.060850143432617, 1.5056076049804688, 0.8173459768295288, 0.9759902954101562, -0.0003693463222589344, 0.002664400963112712, -0.21779732406139374, -0.33201900124549866, -0.3158668875694275, -0.20381808280944824, 0.032138045877218246, 0.2779296040534973, 0.47698745131492615]","[0.2297271341085434, 0.16773945093154907, 0.0026648121420294046, 0.20591600239276886, -0.17410828173160553, -0.003321619238704443, 0.006165720522403717, 0.0060930014587938786, 0.0031874480191618204, 0.5709646344184875, 0.5129584670066833, -0.3313100039958954, -0.261302649974823, 0.001878699054941535, 0.004271820653229952, -0.001131666824221611, -0.0005193580873310566, -0.0008975717355497181, -0.004840776324272156, -0.008813521824777126, -0.006422244943678379, -0.00019853781850542873, 0.00012901182344648987, 0.6969323754310608, 0.7525117993354797, -0.35686758160591125, -0.3562406897544861, -0.0058952923864126205, 0.003617815673351288]","[-0.10344874858856201, 0.06713202595710754, 0.19394294917583466, -0.3026859760284424, -0.4203126132488251, -0.19370217621326447, 0.4335078001022339, 0.4192921817302704, 0.13291491568088531, 0.2913348972797394, 0.5048966407775879, -0.2760313153266907, 0.16931235790252686, 0.10015945136547089, 0.23574072122573853, -0.07201098650693893, -0.03942815959453583, -0.0288128349930048, -0.2553260028362274, -0.5443416237831116, -0.3610158860683441, 0.011382034048438072, 0.031063716858625412, 0.15513233840465546, -1.3824187517166138, 0.2411154955625534, -0.7203797101974487, -0.3272388279438019, 0.20419318974018097]"
model_initial,hard_target_clip,matrix,2,1,4,0.02,"[0.006861299742013216, 0.07766421139240265, -0.1170310229063034, -0.0586743988096714, -0.13827794790267944, 0.000577978789806366, 0.0693763792514801, 0.012941885739564896, 0.04679740220308304, -0.004962261766195297, -0.029294466599822044, -0.026092730462551117, -0.031453415751457214, 0.01240929402410984, 0.0478491447865963, -0.016151465475559235, -0.032242435961961746, -0.018272943794727325, -0.1190645694732666, -0.09110493957996368, -0.028942354023456573, 0.0171661414206028, -0.0051275864243507385, 0.12346062064170837, -0.0849326103925705, 0.04550505429506302, -0.09845808148384094, -0.05965745076537132, 0.021113451570272446]",0.13827794790267944,"[0.006861309986561537, 0.07766420394182205, -0.1170310229063034, -0.0586744025349617, -0.13827793300151825, 0.000577978789806366, 0.0693763792514801, 0.012941885739564896, 0.04679740220308304, -0.004962282255291939, -0.029294492676854134, -0.026092754676938057, -0.03145339712500572, 0.01240929402410984, 0.0478491447865963, -0.016151465475559235, -0.032242435961961746, -0.018272943794727325, -0.1190645694732666, -0.09110493957996368, -0.028942352160811424, 0.0171661414206028, -0.0051275864243507385, 0.12346062064170837, -0.0849326103925705, 0.04550505056977272, -0.09845807403326035, -0.05965745076537132, 0.021113451570272446]","[0.006861299742013216, 0.07766421139240265, -0.1170310229063034, -0.0586743988096714, -0.13827794790267944, 0.000577978789806366, 0.0693763792514801, 0.012941885739564896, 0.04679740220308304, -0.004962261766195297, -0.029294466599822044, -0.026092730462551117, -0.031453415751457214, 0.01240929402410984, 0.0478491447865963, -0.016151465475559235, -0.032242435961961746, -0.018272943794727325, -0.1190645694732666, -0.09110493957996368, -0.028942354023456573, 0.0171661414206028, -0.0051275864243507385, 0.12346062064170837, -0.0849326103925705, 0.04550505429506302, -0.09845808148384094, -0.05965745076537132, 0.021113451570272446]","[0.20000000298023224, 0.20000000298023224, 0.0, 0.20000000298023224, -0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.6000000238418579, 0.6000000238418579, -0.31200000643730164, -0.31200000643730164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6690000295639038, 0.6690000295639038, -0.3630000054836273, -0.3630000054836273, 0.0, 0.0]","[0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.5475464463233948, 0.4385773241519928, 0.4385773241519928, 0.5475464463233948, 0.5475464463233948, 0.4385773241519928, 0.4385773241519928, 0.3506614565849304, 0.3506614565849304, 0.07450087368488312, 0.07450087368488312, 0.5475464463233948, 0.5475464463233948, 0.07450087368488312, 0.07450087368488312, 0.3506614565849304, 0.3506614565849304, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928]","[0.20000000298023224, 0.20000000298023224, 0.0, 0.20000000298023224, -0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.6000000238418579, 0.6000000238418579, -0.31200000643730164, -0.31200000643730164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6690000295639038, 0.6690000295639038, -0.3630000054836273, -0.3630000054836273, 0.0, 0.0]","[0.2030092179775238, 0.23406176269054413, -0.05132715404033661, 0.1742667406797409, -0.2606455683708191, 0.00025348839699290693, 0.030426906421780586, 0.0056760176084935665, 0.025623751804232597, 0.5978236794471741, 0.5871521234512329, -0.32628700137138367, -0.3292222023010254, 0.005442434921860695, 0.020985549315810204, -0.005663696210831404, -0.01130617968738079, -0.0013613502960652113, -0.008870414458215237, -0.04988418519496918, -0.015847282484173775, 0.0012788925087079406, -0.0003820096608251333, 0.7122929096221924, 0.6392174363136292, -0.3430425226688385, -0.4061814844608307, -0.026164405047893524, 0.00925988145172596]","[0.2030092179775238, 0.23406176269054413, -0.05132715404033661, 0.1742667406797409, -0.2606455683708191, 0.00025348839699290693, 0.030426906421780586, 0.0056760176084935665, 0.025623751804232597, 0.5978236794471741, 0.5871521234512329, -0.32628700137138367, -0.3292222023010254, 0.005442434921860695, 0.020985549315810204, -0.005663696210831404, -0.01130617968738079, -0.0013613502960652113, -0.008870414458215237, -0.04988418519496918, -0.015847282484173775, 0.0012788925087079406, -0.0003820096608251333, 0.7122929096221924, 0.6392174363136292, -0.3430425226688385, -0.4061814844608307, -0.026164405047893524, 0.00925988145172596]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]",False,False,False,False,False,True,"[0.24806804955005646, 0.20775383710861206, 1.497893214225769]",0.8185114860534668,"[0.9040231108665466, 0.0029585568699985743, -3.2813914003781974e-06, -0.4274733066558838]",0.005920104178913961,"[1.5280944108963013, -1.4825729131698608, 0.8185114860534668, 0.9040231108665466, 0.0029585568699985743, -3.2813914003781974e-06, -0.4274733066558838, 0.10615185648202896, -0.07848186045885086, -0.14612160623073578, 0.3435939848423004, -0.0936271995306015, -0.152236208319664]","[0.18264953792095184, 0.21018673479557037, -0.005066046491265297, 0.17260895669460297, -0.2092483639717102, 0.001565445214509964, 0.005678406450897455, 0.0043807849287986755, 0.0018631144193932414, 0.6788115501403809, 0.6139905452728271, -0.36042073369026184, -0.28976309299468994, 0.0013120993971824646, 0.0048033143393695354, -0.0036554147955030203, -0.002052969066426158, 0.002127152867615223, -0.0008603703463450074, -0.005251940805464983, 0.0012548633385449648, -4.978762717655627e-06, 0.00012664675887208432, 0.765431821346283, 0.5607147812843323, -0.30114856362342834, -0.40329688787460327, -0.0061991228722035885, 0.0002743076183833182]","[0.3483523726463318, -0.07093092799186707, -0.3941926062107086, -0.13047558069229126, -0.20579810440540314, -0.023991018533706665, 0.36377936601638794, 0.26664844155311584, 0.21622376143932343, -1.0054008960723877, -0.3814951479434967, 0.37954720854759216, -0.25946635007858276, 0.07043447345495224, 0.27001315355300903, -0.19640541076660156, -0.07191526144742966, 0.0512394905090332, -0.09116532653570175, -0.49220070242881775, 0.1892884522676468, 0.014204208739101887, 0.016728036105632782, -0.7106589078903198, 1.345529317855835, -0.65400230884552, 0.3746158480644226, -0.33830201625823975, -0.06051579862833023]"
model_initial,hard_target_clip,matrix,3,1,4,0.02,"[-0.010456087999045849, 0.07711769640445709, -0.13216532766819, -0.07357429713010788, -0.1398792862892151, -0.016734298318624496, 0.06148993596434593, -0.01709078438580036, 0.044412124902009964, 0.021384982392191887, -0.029084069654345512, -0.0277484692633152, -0.01746199280023575, -0.003798719495534897, 0.058435820043087006, -0.02273166924715042, -0.028519975021481514, -0.00963485799729824, -0.1268782913684845, -0.08601871132850647, -0.04040108621120453, 0.012144274078309536, -0.013005755841732025, 0.12094229459762573, -0.09202799201011658, 0.04827513173222542, -0.09133367985486984, -0.06311661005020142, 0.021464098244905472]",0.1398792862892151,"[-0.010456087067723274, 0.07711769640445709, -0.13216532766819, -0.07357429713010788, -0.13987930119037628, -0.016734298318624496, 0.06148993596434593, -0.01709078438580036, 0.044412124902009964, 0.021384986117482185, -0.029084112495183945, -0.027748480439186096, -0.017461972311139107, -0.003798719495534897, 0.058435820043087006, -0.02273166924715042, -0.028519975021481514, -0.00963485799729824, -0.1268782913684845, -0.08601871132850647, -0.04040108621120453, 0.012144274078309536, -0.013005755841732025, 0.12094222754240036, -0.09202799201011658, 0.04827512428164482, -0.09133368730545044, -0.06311661005020142, 0.021464098244905472]","[-0.010456087999045849, 0.07711769640445709, -0.13216532766819, -0.07357429713010788, -0.1398792862892151, -0.016734298318624496, 0.06148993596434593, -0.01709078438580036, 0.044412124902009964, 0.021384982392191887, -0.029084069654345512, -0.0277484692633152, -0.01746199280023575, -0.003798719495534897, 0.058435820043087006, -0.02273166924715042, -0.028519975021481514, -0.00963485799729824, -0.1268782913684845, -0.08601871132850647, -0.04040108621120453, 0.012144274078309536, -0.013005755841732025, 0.12094229459762573, -0.09202799201011658, 0.04827513173222542, -0.09133367985486984, -0.06311661005020142, 0.021464098244905472]","[0.20000000298023224, 0.20000000298023224, 0.0, 0.20000000298023224, -0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.6000000238418579, 0.6000000238418579, -0.31200000643730164, -0.31200000643730164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6690000295639038, 0.6690000295639038, -0.3630000054836273, -0.3630000054836273, 0.0, 0.0]","[0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.5475464463233948, 0.4385773241519928, 0.4385773241519928, 0.5475464463233948, 0.5475464463233948, 0.4385773241519928, 0.4385773241519928, 0.3506614565849304, 0.3506614565849304, 0.07450087368488312, 0.07450087368488312, 0.5475464463233948, 0.5475464463233948, 0.07450087368488312, 0.07450087368488312, 0.3506614565849304, 0.3506614565849304, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928, 0.4385773241519928]","[0.20000000298023224, 0.20000000298023224, 0.0, 0.20000000298023224, -0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.6000000238418579, 0.6000000238418579, -0.31200000643730164, -0.31200000643730164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6690000295639038, 0.6690000295639038, -0.3630000054836273, -0.3630000054836273, 0.0, 0.0]","[0.195414200425148, 0.2338220775127411, -0.057964716106653214, 0.16773198544979095, -0.2613478899002075, -0.00733928382396698, 0.0269680917263031, -0.007495630532503128, 0.024317700415849686, 0.6093789935112, 0.5872443914413452, -0.32719358801841736, -0.3215612471103668, -0.0016660322435200214, 0.025628626346588135, -0.007971120066940784, -0.010000855661928654, -0.0007178053492680192, -0.00945254322141409, -0.047099240124225616, -0.022121470421552658, 0.0009047590428963304, -0.0009689401485957205, 0.7114098072052002, 0.63672935962677, -0.3418276309967041, -0.40305688977241516, -0.027681514620780945, 0.009413667023181915]","[0.195414200425148, 0.2338220775127411, -0.057964716106653214, 0.16773198544979095, -0.2613478899002075, -0.00733928382396698, 0.0269680917263031, -0.007495630532503128, 0.024317700415849686, 0.6093789935112, 0.5872443914413452, -0.32719358801841736, -0.3215612471103668, -0.0016660322435200214, 0.025628626346588135, -0.007971120066940784, -0.010000855661928654, -0.0007178053492680192, -0.00945254322141409, -0.047099240124225616, -0.022121470421552658, 0.0009047590428963304, -0.0009689401485957205, 0.7114098072052002, 0.63672935962677, -0.3418276309967041, -0.40305688977241516, -0.027681514620780945, 0.009413667023181915]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]",False,False,False,False,False,True,"[0.024584650993347168, 0.0686998963356018, -1.158434271812439]",0.8184787034988403,"[0.70130854845047, -0.00148445600643754, 0.004383321851491928, 0.7128427028656006]",0.009258082490387174,"[1.3637266159057617, 1.3963009119033813, 0.8184787034988403, 0.70130854845047, -0.00148445600643754, 0.004383321851491928, 0.7128427028656006, -0.040939562022686005, 0.20233206450939178, -0.15735849738121033, -0.5139567255973816, 0.21226389706134796, -0.22646567225456238]","[0.17536361515522003, 0.23644664883613586, -0.003626387333497405, 0.18803149461746216, -0.19094546139240265, -0.002943355357274413, 0.005248136818408966, 0.0025774461682885885, 0.005997893400490284, 0.6349065899848938, 0.6316878199577332, -0.2710016369819641, -0.3359718918800354, -0.0002722932549659163, 0.005871512461453676, -0.002237329725176096, -0.0013218839885666966, 0.0005134361563250422, -0.000481354130897671, -0.010261258110404015, -0.006202335469424725, -0.00013740516442339867, 0.00012226113176438957, 0.604797899723053, 0.5962771773338318, -0.38385629653930664, -0.326214075088501, -0.006363269407302141, 0.0022105344105511904]","[0.023680612444877625, 0.007719902787357569, -0.35798802971839905, -0.1997363269329071, -0.26584675908088684, -0.19700953364372253, 0.359778493642807, 0.15244489908218384, 0.3793714940547943, -0.44377610087394714, -0.5642356872558594, -0.5348933339118958, 0.036139748990535736, -0.02018590271472931, 0.3302655816078186, -0.12855537235736847, -0.07518666237592697, -0.004760377109050751, -0.08125102519989014, -0.61623215675354, -0.36303311586380005, 0.009500743821263313, 0.013571487739682198, 1.6269055604934692, 0.5639681816101074, 0.6511064767837524, -1.2918686866760254, -0.3532378375530243, 0.1236942708492279]"
