episode_id,case_id,control_step,physics_step,sim_time,root_state,projected_gravity,joint_pos,joint_vel,raw_action,q_target,actual_position_target,hard_limit_exceeded,computed_torque_estimate,applied_torque_estimate,estimated_saturation,command,monitored_force,monitored_history_max,all_body_forces,geometry,terminated,truncated,base_contact,flags_phase
7,7,1,1,0.005,"[-3.316877841949463, 1.375298261642456, 0.8197852373123169, 0.47190946340560913, -0.00031565691460855305, 0.0005259776371531188, 0.8816467523574829, 0.26697027683258057, -0.03242477774620056, -0.03802303224802017, -0.23458506166934967, -0.014433706179261208, -0.4439961016178131]","[0.0010530233848839998, -0.0006295299390330911, -0.9999992251396179]","[0.23045168817043304, 0.2344151884317398, -0.001214673393405974, 0.22496585547924042, -0.2124074250459671, -0.0005557113909162581, -0.0005941776325926185, 0.002506485441699624, -8.917645754991099e-05, 0.5369609594345093, 0.5098081827163696, -0.2520364820957184, -0.3334256410598755, -0.0013060675701126456, 0.0007879238692112267, 0.0016976329497992992, 0.0009943904587998986, -0.0007835907163098454, -0.0024381717666983604, 0.0020791850984096527, 1.886658174043987e-05, -0.0002620109007693827, -0.0009407479665242136, 0.5556074976921082, 0.7501691579818726, -0.395903617143631, -0.3505912721157074, -0.0021601927001029253, -0.0016224933788180351]","[-0.16895531117916107, -0.18370898067951202, -0.3845832645893097, -0.02931143529713154, 0.04254850745201111, -0.17827941477298737, -0.2046235054731369, 0.8368861079216003, -0.031016789376735687, 0.6212353706359863, 1.1131328344345093, 0.48971864581108093, 0.671538770198822, -0.39885327219963074, 0.23794907331466675, 0.5488552451133728, 0.3223702013492584, -0.22988389432430267, -0.7399117350578308, 0.6707464456558228, -3.5975128412246704e-05, -0.08623866736888885, -0.277588427066803, 0.14865128695964813, -0.6500214338302612, -0.06222223863005638, 0.7805694937705994, -0.6577187776565552, -0.49270814657211304]","[0.3794693946838379, 0.9408284425735474, 0.002308882772922516, -0.4741111397743225, 1.43643319606781, -0.1636650264263153, -0.31384050846099854, 0.9813604354858398, 0.00794711709022522, 0.2829359173774719, 0.6471258997917175, 0.476914644241333, 0.11414043605327606, -0.08823227137327194, 0.048023778945207596, 0.15639500319957733, 0.17345529794692993, 0.15884189307689667, -0.10503778606653214, 0.1880386471748352, -0.06318739801645279, -0.32586631178855896, 0.21600285172462463, -0.17080867290496826, -0.00897170975804329, -0.06501352041959763, 0.198849618434906, -0.14618666470050812, -0.1045166626572609]","[0.3664266765117645, 0.6126260161399841, 0.0010126236593350768, -0.007934391498565674, 0.42998701333999634, -0.0717797726392746, -0.13764333724975586, 0.4304024279117584, 0.004351415671408176, 0.7240893244743347, 0.883814811706543, -0.05086708068847656, -0.24950280785560608, -0.03869667276740074, 0.02106214128434658, 0.054841700941324234, 0.060824088752269745, 0.011833859607577324, -0.007825407199561596, 0.10295989364385605, -0.034598033875226974, -0.024277325719594955, 0.01609240099787712, 0.6091040372848511, 0.6658539772033691, -0.391513466835022, -0.2757890820503235, -0.06411415338516235, -0.04583863914012909]","[0.3664266765117645, 0.6126260161399841, 0.0010126236593350768, -0.007934391498565674, 0.42998701333999634, -0.0717797726392746, -0.13764333724975586, 0.4304024279117584, 0.004351415671408176, 0.7240893244743347, 0.883814811706543, -0.05086708068847656, -0.24950280785560608, -0.03869667276740074, 0.02106214128434658, 0.054841700941324234, 0.060824088752269745, 0.011833859607577324, -0.007825407199561596, 0.10295989364385605, -0.034598033875226974, -0.024277325719594955, 0.01609240099787712, 0.6091040372848511, 0.6658539772033691, -0.391513466835022, -0.2757890820503235, -0.06411415338516235, -0.04583863914012909]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[1.9301774501800537, 5.381076335906982, 0.02886103466153145, -3.3200302124023438, 9.15536880493164, -2.0458128452301025, -1.961503267288208, 6.13350248336792, 0.17483656108379364, 2.693296432495117, 5.3779730796813965, 8.142863273620605, 3.4544646739959717, -0.5514516830444336, 0.3001486361026764, 5.434726238250732, 6.027571678161621, 0.19855237007141113, -0.1312972456216812, 4.136849880218506, -1.390122652053833, -0.4073329269886017, 0.2700035870075226, 5.344677925109863, -8.554174423217773, 0.11888843029737473, 2.2041122913360596, -1.8273332118988037, -1.3064583539962769]","[1.9301774501800537, 5.381076335906982, 0.02886103466153145, -3.3200302124023438, 9.15536880493164, -2.0458128452301025, -1.961503267288208, 6.13350248336792, 0.17483656108379364, 2.693296432495117, 5.3779730796813965, 8.142863273620605, 3.4544646739959717, -0.5514516830444336, 0.3001486361026764, 5.434726238250732, 6.027571678161621, 0.19855237007141113, -0.1312972456216812, 4.136849880218506, -1.390122652053833, -0.4073329269886017, 0.2700035870075226, 5.344677925109863, -8.554174423217773, 0.11888843029737473, 2.2041122913360596, -1.8273332118988037, -1.3064583539962769]","[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]","[-0.4304376244544983, 0.11374980211257935, 0.03165990114212036]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[{""body"": ""torso_link"", ""path"": ""/World/envs/env_0/Robot/torso_link/collisions/mesh_0/capsule"", ""points"": [[-3.3462917804718018, 1.3619811534881592, 1.0398000478744507], [-3.293036460876465, 1.3974757194519043, 1.0397595167160034]], ""radius"": 0.0729999989271164, ""min_z"": 0.966759517788887, ""method"": ""analytic_endpoints_radius""}, {""body"": ""torso_link"", ""path"": ""/World/envs/env_0/Robot/torso_link/collisions/mesh_1/capsule"", ""points"": [[-3.3429579734802246, 1.3640892505645752, 0.9497976303100586], [-3.2963595390319824, 1.3951469659805298, 0.9497621059417725]], ""radius"": 0.07000000029802322, ""min_z"": 0.8797621056437492, ""method"": ""analytic_endpoints_radius""}, {""body"": ""torso_link"", ""path"": ""/World/envs/env_0/Robot/torso_link/collisions/mesh_2/capsule"", ""points"": [[-3.336296796798706, 1.3684402704238892, 0.8797925710678101], [-3.3030121326446533, 1.3906244039535522, 0.8797672390937805]], ""radius"": 0.06499999761581421, ""min_z"": 0.8147672414779663, ""method"": ""analytic_endpoints_radius""}, {""body"": ""torso_link"", ""path"": ""/World/envs/env_0/Robot/torso_link/collisions/mesh_3/capsule"", ""points"": [[-3.322449207305908, 1.38413405418396, 1.2397743463516235], [-3.322448492050171, 1.3841217756271362, 1.2297743558883667]], ""radius"": 0.06800000369548798, ""min_z"": 1.1617743521928787, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_shoulder_yaw_link"", ""path"": ""/World/envs/env_0/Robot/left_shoulder_yaw_link/collisions/mesh_0/capsule"", ""points"": [[-3.4420595169067383, 1.2784062623977661, 1.0161020755767822], [-3.448962450027466, 1.2380149364471436, 0.8927291035652161]], ""radius"": 0.03500000014901161, ""min_z"": 0.8577291034162045, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_elbow_link"", ""path"": ""/World/envs/env_0/Robot/left_elbow_link/collisions/mesh_0/capsule"", ""points"": [[-3.5200278759002686, 1.3043323755264282, 0.8007133603096008], [-3.450401782989502, 1.2383824586868286, 0.8884790539741516]], ""radius"": 0.03500000014901161, ""min_z"": 0.7657133601605892, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_wrist_yaw_link"", ""path"": ""/World/envs/env_0/Robot/left_wrist_yaw_link/collisions/mesh_0/capsule"", ""points"": [[-3.609391212463379, 1.3865824937820435, 0.6904922127723694], [-3.5826122760772705, 1.361184000968933, 0.7242236733436584]], ""radius"": 0.05000000074505806, ""min_z"": 0.6404922120273113, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_shoulder_yaw_link"", ""path"": ""/World/envs/env_0/Robot/right_shoulder_yaw_link/collisions/mesh_0/capsule"", ""points"": [[-3.1794698238372803, 1.4530987739562988, 1.015742540359497], [-3.1407508850097656, 1.4425394535064697, 0.8920924067497253]], ""radius"": 0.03500000014901161, ""min_z"": 0.8570924066007137, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_elbow_link"", ""path"": ""/World/envs/env_0/Robot/right_elbow_link/collisions/mesh_0/capsule"", ""points"": [[-3.1770288944244385, 1.534538984298706, 0.8015868067741394], [-3.1405117511749268, 1.4440184831619263, 0.8874502778053284]], ""radius"": 0.03500000014901161, ""min_z"": 0.7665868066251278, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_wrist_yaw_link"", ""path"": ""/World/envs/env_0/Robot/right_wrist_yaw_link/collisions/mesh_0/capsule"", ""points"": [[-3.221647262573242, 1.649958610534668, 0.6939420104026794], [-3.207580327987671, 1.61505925655365, 0.7268685698509216]], ""radius"": 0.05000000074505806, ""min_z"": 0.6439420096576214, ""method"": ""analytic_endpoints_radius""}, {""body"": ""pelvis"", ""path"": ""/World/envs/env_0/Robot/pelvis/collisions/mesh_0/sphere"", ""points"": [[-3.319115400314331, 1.3785943984985352, 0.6957859396934509], [-3.319115400314331, 1.3785943984985352, 0.6957859396934509]], ""radius"": 0.07000000029802322, ""min_z"": 0.6257859393954277, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_hip_roll_link"", ""path"": ""/World/envs/env_0/Robot/left_hip_roll_link/collisions/mesh_0/capsule"", ""points"": [[-3.476571559906006, 1.4042401313781738, 0.46984386444091797], [-3.4303371906280518, 1.3354942798614502, 0.6518779397010803]], ""radius"": 0.05000000074505806, ""min_z"": 0.4198438636958599, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_knee_link"", ""path"": ""/World/envs/env_0/Robot/left_knee_link/collisions/mesh_0/capsule"", ""points"": [[-3.44218111038208, 1.3486435413360596, 0.15030746161937714], [-3.475325345993042, 1.398363709449768, 0.3411722481250763]], ""radius"": 0.05000000074505806, ""min_z"": 0.10030746087431908, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/left_ankle_roll_link/collisions/mesh_0/capsule"", ""points"": [[-3.42318058013916, 1.3670881986618042, 0.023119274526834488], [-3.4508931636810303, 1.4084486961364746, 0.0277373269200325]], ""radius"": 0.009999999776482582, ""min_z"": 0.013119274750351906, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/left_ankle_roll_link/collisions/mesh_1/capsule"", ""points"": [[-3.470287322998047, 1.4230223894119263, 0.02985095977783203], [-3.37772798538208, 1.2848782539367676, 0.014425471425056458]], ""radius"": 0.00800000037997961, ""min_z"": 0.006425471045076847, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/left_ankle_roll_link/collisions/mesh_2/capsule"", ""points"": [[-3.48081374168396, 1.4243606328964233, 0.030486397445201874], [-3.3799407482147217, 1.2738083600997925, 0.0136753860861063]], ""radius"": 0.009999999776482582, ""min_z"": 0.0036753863096237183, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/left_ankle_roll_link/collisions/mesh_3/capsule"", ""points"": [[-3.4902305603027344, 1.42044997215271, 0.03065720945596695], [-3.3871405124664307, 1.266588807106018, 0.013476723805069923]], ""radius"": 0.009999999776482582, ""min_z"": 0.0034767240285873413, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/left_ankle_roll_link/collisions/mesh_4/capsule"", ""points"": [[-3.4974305629730225, 1.413230299949646, 0.030458547174930573], [-3.396557331085205, 1.2626780271530151, 0.01364753395318985]], ""radius"": 0.009999999776482582, ""min_z"": 0.0036475341767072678, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/left_ankle_roll_link/collisions/mesh_5/capsule"", ""points"": [[-3.500197410583496, 1.4029877185821533, 0.02980082482099533], [-3.4076380729675293, 1.264843463897705, 0.014375338330864906]], ""radius"": 0.00800000037997961, ""min_z"": 0.006375337950885296, ""method"": ""analytic_endpoints_radius""}, {""body"": ""left_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/left_ankle_roll_link/collisions/mesh_6/capsule"", ""points"": [[-3.466383934020996, 1.3381491899490356, 0.023046858608722687], [-3.494096517562866, 1.379509687423706, 0.0276649110019207]], ""radius"": 0.009999999776482582, ""min_z"": 0.013046858832240105, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_hip_roll_link"", ""path"": ""/World/envs/env_0/Robot/right_hip_roll_link/collisions/mesh_0/capsule"", ""points"": [[-3.2916033267974854, 1.5469218492507935, 0.47933244705200195], [-3.237431764602661, 1.4660104513168335, 0.6540287733078003]], ""radius"": 0.05000000074505806, ""min_z"": 0.4293324463069439, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_knee_link"", ""path"": ""/World/envs/env_0/Robot/right_knee_link/collisions/mesh_0/capsule"", ""points"": [[-3.247194528579712, 1.4836935997009277, 0.16404582560062408], [-3.2919626235961914, 1.551110863685608, 0.3469412326812744]], ""radius"": 0.05000000074505806, ""min_z"": 0.11404582485556602, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/right_ankle_roll_link/collisions/mesh_0/capsule"", ""points"": [[-3.2192344665527344, 1.4883173704147339, 0.034937337040901184], [-3.2469239234924316, 1.5298194885253906, 0.031640008091926575]], ""radius"": 0.009999999776482582, ""min_z"": 0.021640008315443993, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/right_ankle_roll_link/collisions/mesh_1/capsule"", ""points"": [[-3.266315460205078, 1.544470191001892, 0.030118219554424286], [-3.173832893371582, 1.4058531522750854, 0.04113011807203293]], ""radius"": 0.00800000037997961, ""min_z"": 0.022118219174444675, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/right_ankle_roll_link/collisions/mesh_2/capsule"", ""points"": [[-3.2768466472625732, 1.5458402633666992, 0.029651165008544922], [-3.1760573387145996, 1.3947725296020508, 0.04165215045213699]], ""radius"": 0.009999999776482582, ""min_z"": 0.01965116523206234, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/right_ankle_roll_link/collisions/mesh_3/capsule"", ""points"": [[-3.2862725257873535, 1.541949987411499, 0.029512427747249603], [-3.1832680702209473, 1.3875620365142822, 0.04177717864513397]], ""radius"": 0.009999999776482582, ""min_z"": 0.01951242797076702, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/right_ankle_roll_link/collisions/mesh_4/capsule"", ""points"": [[-3.293483257293701, 1.53473961353302, 0.029637452214956284], [-3.1926939487457275, 1.383671760559082, 0.04163844510912895]], ""radius"": 0.009999999776482582, ""min_z"": 0.0196374524384737, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/right_ankle_roll_link/collisions/mesh_5/capsule"", ""points"": [[-3.2962613105773926, 1.5244890451431274, 0.030093543231487274], [-3.2037787437438965, 1.3858718872070312, 0.041105445474386215]], ""radius"": 0.00800000037997961, ""min_z"": 0.022093542851507664, ""method"": ""analytic_endpoints_radius""}, {""body"": ""right_ankle_roll_link"", ""path"": ""/World/envs/env_0/Robot/right_ankle_roll_link/collisions/mesh_6/capsule"", ""points"": [[-3.2624895572662354, 1.4594556093215942, 0.0349016971886158], [-3.2901787757873535, 1.500957727432251, 0.03160436451435089]], ""radius"": 0.009999999776482582, ""min_z"": 0.02160436473786831, ""method"": ""analytic_endpoints_radius""}]",,,,termination evaluated at control boundary only
