update,env_id,episode_index,episode_length,episode_return,primary_fall,timeout,terminated,reward_termination_penalty,reward_track_lin_vel_xy_exp,reward_track_ang_vel_z_exp,reward_feet_air_time,reward_feet_slide,reward_flat_orientation_l2,reward_stand_still,reward_dof_pos_limits,reward_joint_deviation_hip,reward_joint_deviation_arms,reward_joint_deviation_torso,reward_joint_deviation_knee,reward_lin_vel_z_l2,reward_action_rate_l2,reward_dof_acc_l2,reward_dof_torques_l2
8,55,3,42,-5.168576637208462,True,False,True,-4.0,0.10267442049654617,0.422688034049097,0.0,-0.018398570360150194,-0.17571947834745516,-1.2586239206790923,-0.01914265083149076,-0.009691005484201015,-0.0431775637716055,-0.019777827914804216,-0.008999479559715836,-0.007432251766704213,-0.1302738766372204,-0.0010524616633483677,-0.0016501694402541033
8,7,3,43,-5.199859261214733,True,False,True,-4.0,0.14836738847306608,0.37213500694910195,0.0,-0.01904985126107931,-0.13380305801998477,-1.345130289793015,-0.01731828555464745,-0.011810277858749031,-0.04225968766957521,-0.017250185483135283,-0.0117670765472576,-0.002744530258042061,-0.11458129972219469,-0.0029760949505725884,-0.0016709649635595265
8,15,3,42,-5.299929500222206,True,False,True,-4.0,0.1193595867986733,0.3207369585493961,0.0,-0.018673296291381127,-0.17110731520757327,-1.3108158791065216,0.0,-0.03099377078004182,-0.043704259842634194,-0.01835000074235722,-0.012424404909834265,-0.003407004367727495,-0.12652754962444304,-0.001187851503491402,-0.002834709573362488
8,38,2,50,-4.034691713303327,True,False,True,-4.0,0.008907422232870204,0.3609177031010041,0.005899994485080243,-0.026629692279966543,-0.10628272836853284,0.0,-0.0027480577956885102,-0.03901422579307109,-0.05110504368320108,-0.022064525913447142,-0.011668207843322304,-0.005810087753922061,-0.13970568902790545,-0.0014955374841520096,-0.00389326347183669
8,41,3,41,-4.020235603451729,True,False,True,-4.0,0.17624385999049988,0.2273712655834146,0.005999994054436684,-0.018396724725607782,-0.18668000400066373,0.0,-0.014606236219406127,-0.026364676328375938,-0.040860091559588904,-0.0189374314295128,-0.008395047346130015,-0.006081961076433801,-0.1068812683224678,-0.0007235870629665442,-0.0019238121320086065
8,44,3,40,-3.9406710544228556,True,False,True,-4.0,0.37411796226631855,0.06258353898636695,0.0023999977111816406,-0.013732589548453692,-0.15506293465230556,0.0,-0.022699419111013412,-0.008959259055554869,-0.03610899791121484,-0.011749788068118504,-0.009345942949876191,-0.006018260877191324,-0.11355844765901567,-0.0006300607159209903,-0.0019070542517874852
8,62,3,46,-4.170439859628678,True,False,True,-4.0,0.15444150629587972,0.03519349134804457,0.001699998453259468,-0.024382759883301332,-0.07557579446227464,0.0,-0.017914696633815765,-0.027354145860299467,-0.04783682949841023,-0.017691763110924512,-0.015564356939867146,-0.007451819097382782,-0.12207724153995514,-0.001991886585601605,-0.00393361913287663
8,3,3,39,-5.260102746486664,True,False,True,-4.0,0.04379919648068607,0.31171136723904047,0.0,-0.02321336367167533,-0.1250897998723667,-1.2506442153453827,0.0,-0.014528883546590803,-0.04440275538712741,-0.029898927074391398,-0.01420405425131321,-0.0036518529406748715,-0.10652758315205575,-0.0008005471641081385,-0.0026512871045269995
8,50,3,44,-3.716682229936123,True,False,True,-4.0,0.2932028398802505,0.3839538186936988,0.018499982059001923,-0.020060897797811776,-0.16634104660777665,0.0,-0.012055447474122046,-0.025673822355456656,-0.039028802812099465,-0.01640332869719714,-0.0125716487178579,-0.002672677037662653,-0.11281614601612092,-0.0014130186563852474,-0.0033022163266286948
8,0,3,47,-4.24507431179285,True,False,True,-4.0,0.02706548499168928,0.2920824369175413,0.001499998737126589,-0.020723981098271907,-0.2532334394432837,0.0,-0.016091850800439716,-0.028444048268720507,-0.04340575765818358,-0.04058163813315332,-0.011851301554124803,-0.0082687036190174,-0.13974137373268608,-0.000903231403499376,-0.0024769396224292
8,48,3,45,-4.263309305906295,True,False,True,-4.0,0.05711294492193702,0.15097374375379866,0.0,-0.015748951041605327,-0.16027444643405034,0.0,-0.04544508241117,-0.011871608197689057,-0.04910260818898677,-0.03832441636826843,-0.013432713855290785,-0.00976665190677915,-0.12301566526293754,-0.0019324298718129285,-0.0024812475970247758
8,30,3,41,-4.140356827378272,True,False,True,-4.0,0.13358866046881304,0.22977266588072218,0.0039999961107969285,-0.008531175128882752,-0.27414548803935757,0.0,0.0,-0.00888637120835483,-0.05338714372366666,-0.021747300822753467,-0.015670274328440422,-0.013599953471129994,-0.10677047103643414,-0.0010310671859770084,-0.003948817561322357
8,42,3,47,-3.8892275196313855,True,False,True,-4.0,0.021939000391694406,0.45890393293753734,0.0039999961107969285,-0.023313130324240774,-0.029885413237789184,0.0,-0.020441621649079027,-0.056901835212484,-0.04400491073727609,-0.02668441036250442,-0.013545819579157986,-0.015804457399050308,-0.1356298267841339,-0.0030662286830192894,-0.004792764209050801
8,40,3,45,-3.967914575338364,True,False,True,-4.0,0.3771590247936548,0.20535438422261348,0.006399993970990182,-0.023428482664749027,-0.2801334099149244,0.0,-0.0009660786390304566,-0.013973701428622008,-0.04960366841405631,-0.0323054328467697,-0.01783751054899767,-0.006881939590184629,-0.1267221108078957,-0.0010007746258634148,-0.003975032768794335
8,52,3,53,-3.770080731511116,True,False,True,-4.0,0.1518069151710916,0.48662325220586733,0.0016000000946223736,-0.025690919868648052,-0.03810179663654708,0.0,-0.018091961070895193,-0.04079277134500444,-0.05160858068615197,-0.037998181702569134,-0.02127598970662803,-0.019788257288540195,-0.14776181675493716,-0.0027803866968315566,-0.006220265392039436
8,21,3,50,-5.414622245728969,True,False,True,-4.0,0.2395413326033622,0.39779176028097923,0.0,-0.01699602513341233,-0.13054046764111263,-1.635476474761963,-0.025555231273174286,-0.025754613922908905,-0.04725735627114772,-0.022051633531227705,-0.012550688716582957,-0.0025184794214986542,-0.12827866062521937,-0.0024844100963673553,-0.0024911713917390448
8,28,3,51,-4.180892860293388,True,False,True,-4.0,0.300998253139478,0.17141648040239432,0.001399998664855957,-0.015438442624872551,-0.32115465462076825,0.0,-0.00045493006706237793,-0.0229787568282336,-0.07058481480926274,-0.037415005648508665,-0.02069939583889208,-0.015808021441371237,-0.14400670215487474,-0.0009276210935786367,-0.005238922421704045
