update,iteration_index,adaptive_learning_rate_start,adaptive_learning_rate_end,adaptive_learning_rate_min,adaptive_learning_rate_max,kl_mean,kl_max,minibatch_count,current_log_prob_mean,old_log_prob_mean,log_ratio_mean,log_ratio_abs_max,ratio_clip_fraction,advantage_mean,advantage_std,surrogate_loss,value_loss,entropy_loss,total_loss,gradient_norm,transitions,terminated_ratio,primary_fall_ratio,timeout_ratio,normalizers,reward_step_mean,completed_episode_count,completed_episode_length_mean,completed_episode_return_mean,completed_primary_fall_count,completed_timeout_count,completed_episode_reward_mean,update_stats,loss_components,post_update_policy_std_mean,raw_action_mean,raw_action_std,raw_action_abs_mean,raw_action_abs_p50,raw_action_abs_p90,raw_action_abs_p95,raw_action_abs_p99,raw_action_abs_max,raw_action_max,policy_mean_mean,policy_mean_std,policy_mean_abs_mean,policy_mean_abs_p50,policy_mean_abs_p90,policy_mean_abs_p95,policy_mean_abs_p99,policy_mean_abs_max,policy_mean_max,policy_std_mean,policy_std_std,policy_std_abs_mean,policy_std_abs_p50,policy_std_abs_p90,policy_std_abs_p95,policy_std_abs_p99,policy_std_abs_max,policy_std_max,target_limit_violation_elements,target_limit_violation_steps,target_limit_max_excess_rad,target_limit_steps_by_joint,actual_limit_violation_elements,actual_limit_violation_steps,actual_limit_max_excess_rad,actual_limit_steps_by_joint,joint_torque_mean,joint_torque_std,joint_torque_abs_mean,joint_torque_abs_p50,joint_torque_abs_p90,joint_torque_abs_p95,joint_torque_abs_p99,joint_torque_abs_max,joint_torque_max,contact_sensor_force_max_N,contact_sensor_contact_elements,contact_sensor_contact_steps,robot_ground_contact_steps_proxy
1,0,0.001,0.001,0.001,0.001,,,0,,,,,,4.346172310931706e-09,0.9996743202209473,0.07824209332466125,0.011547346599400043,5.452996730804443,0.1334134042263031,2.579586982727051,1536,0.0,0.0,0.0,"{""policy"":{""count"":1536,""mean_abs_mean"":0.0736766904592514,""std_mean"":0.495668888092041,""std_min"":0.00884269643574953,""std_max"":1.5541472434997559,""training"":true},""critic"":{""count"":1536,""mean_abs_mean"":0.07464546710252762,""std_mean"":0.37794679403305054,""std_min"":0.006588323507457972,""std_max"":1.3165311813354492,""training"":true}}","{""termination_penalty"":0.0,""track_lin_vel_xy_exp"":0.2576299801100726,""track_ang_vel_z_exp"":0.32433018055476515,""feet_air_time"":0.0002506509893767846,""feet_slide"":-0.009017094175959528,""flat_orientation_l2"":-0.02509838799226592,""stand_still"":-0.24935982516035438,""dof_pos_limits"":-0.003022753503273634,""joint_deviation_hip"":-0.020320367537086288,""joint_deviation_arms"":-0.05223988799540772,""joint_deviation_torso"":-0.019956010032349997,""joint_deviation_knee"":-0.015206728445586274,""lin_vel_z_l2"":-0.0040357044353699105,""action_rate_l2"":-0.12662891748186667,""dof_acc_l2"":-0.0024639478861245103,""dof_torques_l2"":-0.0034942429095607963}",0,,,0,0,{},"{""grad_norm"":2.579586982727051}","{""surrogate_loss"":0.07824209332466125,""value_loss"":0.011547346599400043,""entropy"":5.452996730804443,""total_loss"":0.1334134042263031}",0.2006465196609497,-0.019329793751239777,0.21984170377254486,0.17660006880760193,0.1503758430480957,0.3635571599006653,0.430860698223114,0.5660260915756226,1.0062800645828247,0.9009523391723633,-0.02030167542397976,0.0937550887465477,0.07637937366962433,0.06435291469097137,0.15902820229530334,0.18896938860416412,0.24588686227798462,0.3639194369316101,0.3390064835548401,0.20000001788139343,0.0,0.20000001788139343,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,22,22,0.13690495491027832,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":12,""right_ankle_roll_joint"":10}",34,34,0.0042005181312561035,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":18,""right_ankle_pitch_joint"":14,""left_ankle_roll_joint"":0,""right_ankle_roll_joint"":2}",-1.0317771434783936,5.912335395812988,3.1490821838378906,1.258316993713379,8.130799293518066,13.231003761291504,26.74272346496582,47.15741729736328,25.275205612182617,1277.5882568359375,3004,1,3004
2,1,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,6.581346667644539e-08,0.9996744394302368,-0.05542584881186485,3.226433515548706,5.407336711883545,3.214266300201416,5.441181182861328,3072,0.026692708333333332,0.026692708333333332,0.0,"{""policy"":{""count"":3072,""mean_abs_mean"":0.05555194616317749,""std_mean"":0.5208067297935486,""std_min"":0.009325341321527958,""std_max"":1.557883620262146,""training"":true},""critic"":{""count"":3072,""mean_abs_mean"":0.0573626346886158,""std_mean"":0.4127056300640106,""std_min"":0.007232881151139736,""std_max"":1.3026243448257446,""training"":true}}","{""termination_penalty"":-5.338541666666667,""track_lin_vel_xy_exp"":0.10946674244816072,""track_ang_vel_z_exp"":0.27679229365232466,""feet_air_time"":0.003128252402651318,""feet_slide"":-0.028290753693511306,""flat_orientation_l2"":-0.2318995849027493,""stand_still"":-0.3191020184312947,""dof_pos_limits"":-0.02797507089720123,""joint_deviation_hip"":-0.03539821027857215,""joint_deviation_arms"":-0.05051943524813396,""joint_deviation_torso"":-0.02708697057903464,""joint_deviation_knee"":-0.012338838478666977,""lin_vel_z_l2"":-0.011532444492995564,""action_rate_l2"":-0.1339036581751619,""dof_acc_l2"":-0.0022191973704887382,""dof_torques_l2"":-0.003367559492634342}",41,42.90243902439025,-4.280455886776128,41,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.08744968073745203,""track_ang_vel_z_exp"":0.26588807676077153,""feet_air_time"":0.0019878030613791646,""feet_slide"":-0.019196227628030676,""flat_orientation_l2"":-0.1354197069531042,""stand_still"":-0.2356367977508684,""dof_pos_limits"":-0.016453155724661106,""joint_deviation_hip"":-0.02702748124317334,""joint_deviation_arms"":-0.04426065192535158,""joint_deviation_torso"":-0.021826079773500835,""joint_deviation_knee"":-0.011320419634535138,""lin_vel_z_l2"":-0.008034893945047776,""action_rate_l2"":-0.11218593338277283,""dof_acc_l2"":-0.0015219601359865742,""dof_torques_l2"":-0.0028981385130428835}","{""grad_norm"":5.441181182861328}","{""surrogate_loss"":-0.05542584881186485,""value_loss"":3.226433515548706,""entropy"":5.407336711883545,""total_loss"":3.214266300201416}",0.2009451985359192,-0.0235496424138546,0.22798845171928406,0.18270820379257202,0.15359264612197876,0.37647971510887146,0.44858598709106445,0.5922806859016418,0.9979945421218872,0.9713335037231445,-0.022955678403377533,0.10888408124446869,0.08901133388280869,0.07559134811162949,0.1830339878797531,0.21758699417114258,0.2833780348300934,0.441183477640152,0.3979746401309967,0.2006465047597885,0.0028414293192327023,0.2006465047597885,0.20088589191436768,0.20411600172519684,0.20412418246269226,0.20429031550884247,0.20429031550884247,0.20429031550884247,43,43,0.09510698914527893,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":18,""right_ankle_roll_joint"":25}",454,418,0.004204690456390381,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":4,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":157,""right_ankle_pitch_joint"":178,""left_ankle_roll_joint"":43,""right_ankle_roll_joint"":72}",-0.6768773794174194,6.085241794586182,3.2357535362243652,1.1339491605758667,9.18490982055664,13.799697875976562,26.0174617767334,51.393550872802734,34.91167449951172,1188.62890625,2849,1,2849
3,2,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-1.2417634698280722e-09,0.999674379825592,-0.03925048187375069,0.6450504660606384,5.374701023101807,0.6487975120544434,3.1576366424560547,4608,0.013020833333333334,0.013020833333333334,0.0,"{""policy"":{""count"":4608,""mean_abs_mean"":0.05366045981645584,""std_mean"":0.515518844127655,""std_min"":0.009352199733257294,""std_max"":1.5533148050308228,""training"":true},""critic"":{""count"":4608,""mean_abs_mean"":0.054982807487249374,""std_mean"":0.40640443563461304,""std_min"":0.007279288023710251,""std_max"":1.3010774850845337,""training"":true}}","{""termination_penalty"":-2.6041666666666665,""track_lin_vel_xy_exp"":0.29601040058062894,""track_ang_vel_z_exp"":0.33224518920854945,""feet_air_time"":0.00108398368320195,""feet_slide"":-0.011948724848304929,""flat_orientation_l2"":-0.07387537004530993,""stand_still"":-0.4103772316593677,""dof_pos_limits"":-0.0060765327440700885,""joint_deviation_hip"":-0.02348656096493566,""joint_deviation_arms"":-0.05175446882518978,""joint_deviation_torso"":-0.022102043809525185,""joint_deviation_knee"":-0.01610022666223661,""lin_vel_z_l2"":-0.0038075441481863832,""action_rate_l2"":-0.13720265184626138,""dof_acc_l2"":-0.001832028639203287,""dof_torques_l2"":-0.0036224444412577364}",20,53.15,-4.241268130980432,20,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.23195224473846715,""track_ang_vel_z_exp"":0.32326377914775445,""feet_air_time"":0.0018549984898418189,""feet_slide"":-0.02012416483416746,""flat_orientation_l2"":-0.16505623777229217,""stand_still"":-0.31758313736319543,""dof_pos_limits"":-0.016245514359787196,""joint_deviation_hip"":-0.029267195802007328,""joint_deviation_arms"":-0.05688605196680875,""joint_deviation_torso"":-0.02523356117401272,""joint_deviation_knee"":-0.016186929658520966,""lin_vel_z_l2"":-0.007083906342259022,""action_rate_l2"":-0.1390449884496629,""dof_acc_l2"":-0.0018031374680786028,""dof_torques_l2"":-0.0038243983887477962}","{""grad_norm"":3.1576366424560547}","{""surrogate_loss"":-0.03925048187375069,""value_loss"":0.6450504660606384,""entropy"":5.374701023101807,""total_loss"":0.6487975120544434}",0.20116016268730164,-0.019769111648201942,0.22671929001808167,0.18175238370895386,0.15328267216682434,0.3757212162017822,0.44593268632888794,0.5801784992218018,0.9236871004104614,0.8557543754577637,-0.01914360001683235,0.102005735039711,0.082786425948143,0.07010743767023087,0.17069831490516663,0.20312030613422394,0.2684181332588196,0.47443923354148865,0.38539308309555054,0.200945183634758,0.002878225641325116,0.200945183634758,0.2013119012117386,0.20455127954483032,0.20485776662826538,0.2049327939748764,0.2049327939748764,0.2049327939748764,22,22,0.0778757631778717,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":12,""right_ankle_roll_joint"":10}",84,72,0.003789544105529785,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":6,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":29,""right_ankle_pitch_joint"":33,""left_ankle_roll_joint"":1,""right_ankle_roll_joint"":15}",-1.0562762022018433,6.020870685577393,3.242128610610962,1.2953062057495117,8.566305160522461,13.671208381652832,26.552661895751953,52.68782424926758,40.30506134033203,1127.1007080078125,3216,1,3216
4,3,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-4.967053879312289e-09,0.9996744990348816,-0.06145331263542175,2.6964259147644043,5.339314937591553,2.677687406539917,5.053175926208496,6144,0.02734375,0.02734375,0.0,"{""policy"":{""count"":6144,""mean_abs_mean"":0.050435446202754974,""std_mean"":0.519607424736023,""std_min"":0.009409155696630478,""std_max"":1.5573115348815918,""training"":true},""critic"":{""count"":6144,""mean_abs_mean"":0.05207610875368118,""std_mean"":0.4119625687599182,""std_min"":0.0074135009199380875,""std_max"":1.2976799011230469,""training"":true}}","{""termination_penalty"":-5.46875,""track_lin_vel_xy_exp"":0.15084205599621175,""track_ang_vel_z_exp"":0.3269753337584827,""feet_air_time"":0.0029264297051364943,""feet_slide"":-0.025041760455290312,""flat_orientation_l2"":-0.22889228572163875,""stand_still"":-0.5053500212573757,""dof_pos_limits"":-0.01833627196699202,""joint_deviation_hip"":-0.03125930675848091,""joint_deviation_arms"":-0.05045694220946947,""joint_deviation_torso"":-0.02654477010624608,""joint_deviation_knee"":-0.013704201590125345,""lin_vel_z_l2"":-0.010459725398295575,""action_rate_l2"":-0.13487576217691336,""dof_acc_l2"":-0.0016685242462261367,""dof_torques_l2"":-0.003551223973919567}",42,46.42857142857143,-4.399702642666442,42,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.16998050569918255,""track_ang_vel_z_exp"":0.30859574322258676,""feet_air_time"":0.0018380937326167312,""feet_slide"":-0.01903051753021178,""flat_orientation_l2"":-0.14849500121417153,""stand_still"":-0.45006526234604066,""dof_pos_limits"":-0.013005286479892677,""joint_deviation_hip"":-0.0268493029495169,""joint_deviation_arms"":-0.047001975278503125,""joint_deviation_torso"":-0.02283999034156469,""joint_deviation_knee"":-0.013467514116075888,""lin_vel_z_l2"":-0.007748920835171992,""action_rate_l2"":-0.1261784329549188,""dof_acc_l2"":-0.002108448448377333,""dof_torques_l2"":-0.003326335768515925}","{""grad_norm"":5.053175926208496}","{""surrogate_loss"":-0.06145331263542175,""value_loss"":2.6964259147644043,""entropy"":5.339314937591553,""total_loss"":2.677687406539917}",0.20139960944652557,-0.02135108970105648,0.22740411758422852,0.1822134554386139,0.15419504046440125,0.37633639574050903,0.44903725385665894,0.5895410776138306,1.011162519454956,0.9286098480224609,-0.01919131726026535,0.10556524246931076,0.08557076007127762,0.07226357609033585,0.1764753758907318,0.21129029989242554,0.27636435627937317,0.4142313003540039,0.4142313003540039,0.20116016268730164,0.002805944997817278,0.20116016268730164,0.20175455510616302,0.2047203630208969,0.20474176108837128,0.2049402892589569,0.2049402892589569,0.2049402892589569,30,30,0.1413082778453827,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":17,""right_ankle_roll_joint"":13}",306,276,0.004418790340423584,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":13,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":22,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":97,""right_ankle_pitch_joint"":101,""left_ankle_roll_joint"":22,""right_ankle_roll_joint"":51}",-0.8499912619590759,6.106866359710693,3.2226309776306152,1.1502468585968018,8.932308197021484,13.771703720092773,26.6986026763916,48.809967041015625,34.40681838989258,1042.6722412109375,2940,1,2940
5,4,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-1.7384689243726825e-08,0.9996744990348816,-0.05397670343518257,0.9591767191886902,5.311723232269287,0.947693943977356,3.7754180431365967,7680,0.014322916666666666,0.014322916666666666,0.0,"{""policy"":{""count"":7680,""mean_abs_mean"":0.04991992563009262,""std_mean"":0.5184425115585327,""std_min"":0.009403746575117111,""std_max"":1.5631057024002075,""training"":true},""critic"":{""count"":7680,""mean_abs_mean"":0.05139164626598358,""std_mean"":0.41040101647377014,""std_min"":0.007385666947811842,""std_max"":1.3011749982833862,""training"":true}}","{""termination_penalty"":-2.8645833333333335,""track_lin_vel_xy_exp"":0.21169935072277635,""track_ang_vel_z_exp"":0.30526282330728627,""feet_air_time"":0.0016210932911538596,""feet_slide"":-0.015901661203239808,""flat_orientation_l2"":-0.11254414018309562,""stand_still"":-0.450409722495048,""dof_pos_limits"":-0.011316191907477938,""joint_deviation_hip"":-0.027249691743766864,""joint_deviation_arms"":-0.05116243618491959,""joint_deviation_torso"":-0.024391276004773015,""joint_deviation_knee"":-0.015449358654317772,""lin_vel_z_l2"":-0.0053999889766525,""action_rate_l2"":-0.13612195867608534,""dof_acc_l2"":-0.0017314052703400289,""dof_torques_l2"":-0.0035808649227438614}",22,58.54545454545455,-4.4302433789115065,22,0,"{""termination_penalty"":-4.0,""track_lin_vel_xy_exp"":0.33988340367470005,""track_ang_vel_z_exp"":0.36233099538104624,""feet_air_time"":0.0032499985845590175,""feet_slide"":-0.019577026967235726,""flat_orientation_l2"":-0.18648558090776968,""stand_still"":-0.6008936139941216,""dof_pos_limits"":-0.014702114811992613,""joint_deviation_hip"":-0.031780053353233424,""joint_deviation_arms"":-0.06143614618192342,""joint_deviation_torso"":-0.029776750572941223,""joint_deviation_knee"":-0.017658284761974674,""lin_vel_z_l2"":-0.007679592001657365,""action_rate_l2"":-0.15954756918617272,""dof_acc_l2"":-0.0019730176037757534,""dof_torques_l2"":-0.004197999120201117}","{""grad_norm"":3.7754180431365967}","{""surrogate_loss"":-0.05397670343518257,""value_loss"":0.9591767191886902,""entropy"":5.311723232269287,""total_loss"":0.947693943977356}",0.20157410204410553,-0.019547205418348312,0.22804377973079681,0.18270952999591827,0.15530933439731598,0.37675201892852783,0.44769057631492615,0.5915489792823792,1.0547209978103638,0.862892746925354,-0.019180065020918846,0.1056501641869545,0.08570947498083115,0.07230927795171738,0.17647798359394073,0.20969270169734955,0.27572494745254517,0.47702232003211975,0.3821975886821747,0.20139960944652557,0.0028292913921177387,0.20139960944652557,0.2020469456911087,0.20495422184467316,0.20497283339500427,0.2056109756231308,0.2056109756231308,0.2056109756231308,44,44,0.1166452169418335,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":0,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":0,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":0,""right_ankle_pitch_joint"":0,""left_ankle_roll_joint"":28,""right_ankle_roll_joint"":16}",184,166,0.0032262802124023438,"{""left_shoulder_pitch_joint"":0,""right_shoulder_pitch_joint"":0,""waist_pitch_joint"":5,""left_shoulder_roll_joint"":0,""right_shoulder_roll_joint"":0,""waist_roll_joint"":3,""left_shoulder_yaw_joint"":0,""right_shoulder_yaw_joint"":0,""waist_yaw_joint"":0,""left_elbow_joint"":0,""right_elbow_joint"":0,""left_hip_pitch_joint"":0,""right_hip_pitch_joint"":0,""left_wrist_roll_joint"":0,""right_wrist_roll_joint"":0,""left_hip_roll_joint"":0,""right_hip_roll_joint"":0,""left_wrist_pitch_joint"":0,""right_wrist_pitch_joint"":0,""left_hip_yaw_joint"":0,""right_hip_yaw_joint"":0,""left_wrist_yaw_joint"":0,""right_wrist_yaw_joint"":0,""left_knee_joint"":0,""right_knee_joint"":0,""left_ankle_pitch_joint"":43,""right_ankle_pitch_joint"":81,""left_ankle_roll_joint"":14,""right_ankle_roll_joint"":38}",-0.9805411696434021,6.054989337921143,3.2824981212615967,1.2623608112335205,8.83789348602295,13.892441749572754,26.36554718017578,44.9929313659668,32.11122131347656,898.9339599609375,3079,1,3079
