controller,action_mode,mode,case_id,control_step,physics_step,contact_time_s,link_a,link_b,contact_force_N,contact_points,self_collision,primary_fall_at_sample,primary_fall_same_control_step,episode_primary_fall,causes_primary_fall,classification,evidence,root_height_m,root_orientation_quat,root_tilt_rad,root_state,joint_position,joint_velocity
model_200,raw_clip,matrix,1,9,35,0.17500000000000002,left_hip_roll_link,/World/envs/env_1/Robot/left_wrist_yaw_link,15.799956321716309,"[[4.139397621154785, 1.5596508979797363, 0.6370026469230652]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.7775371074676514,"[0.9797702431678772, -0.002905704081058502, -0.01613229513168335, -0.1994527131319046]",0.03278547289609348,"[3.9943957328796387, 1.4396369457244873, 0.7775371074676514, 0.9797702431678772, -0.002905704081058502, -0.01613229513168335, -0.1994527131319046, -0.7157871723175049, -0.4662172198295593, -0.19938994944095612, -0.12022975832223892, -2.4221372604370117, 0.032590534538030624]","[0.21151164174079895, 0.23221522569656372, -0.12870247662067413, 0.14321014285087585, 0.0082483422011137, 0.07310958206653595, -0.005900887306779623, 0.20648245513439178, -0.0732288733124733, 0.746586799621582, 0.6472665071487427, -0.17817042768001556, -0.1591751128435135, -0.036591801792383194, 2.4760380256338976e-05, 0.022389976307749748, 0.019321609288454056, -0.016143938526511192, -0.08302933722734451, 0.010818185284733772, -0.0037952715065330267, 0.01140808966010809, -0.02774711884558201, 0.7366315126419067, 0.8755486011505127, -0.4002705216407776, -0.559715211391449, -0.09842734783887863, -0.10311788320541382]","[-1.0405619144439697, 0.28237149119377136, 0.2227509617805481, -0.205317884683609, 0.8112771511077881, -0.2819173336029053, 0.33112356066703796, 0.7835124135017395, 0.29207637906074524, 2.73018217086792, -0.15711545944213867, 2.3265011310577393, 2.149324417114258, -0.5299064517021179, 0.07083249092102051, -0.12770923972129822, -0.09581411629915237, -0.1620030403137207, -0.31848183274269104, -0.4303528368473053, -0.46966618299484253, 0.6084223985671997, 0.16752402484416962, 0.03584393113851547, 0.9099188446998596, -0.31587398052215576, -1.0439283847808838, -1.0121309757232666, -1.0500431060791016]"
model_200,raw_clip,matrix,1,9,35,0.17500000000000002,left_wrist_yaw_link,/World/envs/env_1/Robot/left_hip_roll_link,15.799956321716309,"[[4.139397621154785, 1.5596508979797363, 0.6370026469230652]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.7775371074676514,"[0.9797702431678772, -0.002905704081058502, -0.01613229513168335, -0.1994527131319046]",0.03278547289609348,"[3.9943957328796387, 1.4396369457244873, 0.7775371074676514, 0.9797702431678772, -0.002905704081058502, -0.01613229513168335, -0.1994527131319046, -0.7157871723175049, -0.4662172198295593, -0.19938994944095612, -0.12022975832223892, -2.4221372604370117, 0.032590534538030624]","[0.21151164174079895, 0.23221522569656372, -0.12870247662067413, 0.14321014285087585, 0.0082483422011137, 0.07310958206653595, -0.005900887306779623, 0.20648245513439178, -0.0732288733124733, 0.746586799621582, 0.6472665071487427, -0.17817042768001556, -0.1591751128435135, -0.036591801792383194, 2.4760380256338976e-05, 0.022389976307749748, 0.019321609288454056, -0.016143938526511192, -0.08302933722734451, 0.010818185284733772, -0.0037952715065330267, 0.01140808966010809, -0.02774711884558201, 0.7366315126419067, 0.8755486011505127, -0.4002705216407776, -0.559715211391449, -0.09842734783887863, -0.10311788320541382]","[-1.0405619144439697, 0.28237149119377136, 0.2227509617805481, -0.205317884683609, 0.8112771511077881, -0.2819173336029053, 0.33112356066703796, 0.7835124135017395, 0.29207637906074524, 2.73018217086792, -0.15711545944213867, 2.3265011310577393, 2.149324417114258, -0.5299064517021179, 0.07083249092102051, -0.12770923972129822, -0.09581411629915237, -0.1620030403137207, -0.31848183274269104, -0.4303528368473053, -0.46966618299484253, 0.6084223985671997, 0.16752402484416962, 0.03584393113851547, 0.9099188446998596, -0.31587398052215576, -1.0439283847808838, -1.0121309757232666, -1.0500431060791016]"
model_200,raw_clip,matrix,1,9,35,0.17500000000000002,right_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,101.82084655761719,"[[4.003906726837158, 1.4099699258804321, 3.086067636104417e-06], [4.065899848937988, 1.3706011772155762, 0.0020066327415406704], [4.068655014038086, 1.3603343963623047, 4.8378856263298076e-06], [4.066040515899658, 1.3504770994186401, 1.8483400481272838e-06], [4.059835910797119, 1.342383623123169, -9.34451804823766e-07], [4.050025939941406, 1.3382898569107056, 0.001995899248868227], [3.980978012084961, 1.363297939300537, -1.193337175209308e-05], [4.048783779144287, 1.3879231214523315, 6.698668130411534e-06], [3.916011095046997, 1.4442377090454102, 0.0019937739707529545], [3.9053030014038086, 1.4405848979949951, -9.40203699428821e-06], [3.8990986347198486, 1.432491421699524, -1.2185760169813875e-05], [3.896484375, 1.4226341247558594, -1.507658544142032e-05], [3.900136947631836, 1.4119263887405396, 0.001983040478080511], [4.02585506439209, 1.3412511348724365, -8.32077148515964e-06]]",False,False,False,True,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.7775371074676514,"[0.9797702431678772, -0.002905704081058502, -0.01613229513168335, -0.1994527131319046]",0.03278547289609348,"[3.9943957328796387, 1.4396369457244873, 0.7775371074676514, 0.9797702431678772, -0.002905704081058502, -0.01613229513168335, -0.1994527131319046, -0.7157871723175049, -0.4662172198295593, -0.19938994944095612, -0.12022975832223892, -2.4221372604370117, 0.032590534538030624]","[0.21151164174079895, 0.23221522569656372, -0.12870247662067413, 0.14321014285087585, 0.0082483422011137, 0.07310958206653595, -0.005900887306779623, 0.20648245513439178, -0.0732288733124733, 0.746586799621582, 0.6472665071487427, -0.17817042768001556, -0.1591751128435135, -0.036591801792383194, 2.4760380256338976e-05, 0.022389976307749748, 0.019321609288454056, -0.016143938526511192, -0.08302933722734451, 0.010818185284733772, -0.0037952715065330267, 0.01140808966010809, -0.02774711884558201, 0.7366315126419067, 0.8755486011505127, -0.4002705216407776, -0.559715211391449, -0.09842734783887863, -0.10311788320541382]","[-1.0405619144439697, 0.28237149119377136, 0.2227509617805481, -0.205317884683609, 0.8112771511077881, -0.2819173336029053, 0.33112356066703796, 0.7835124135017395, 0.29207637906074524, 2.73018217086792, -0.15711545944213867, 2.3265011310577393, 2.149324417114258, -0.5299064517021179, 0.07083249092102051, -0.12770923972129822, -0.09581411629915237, -0.1620030403137207, -0.31848183274269104, -0.4303528368473053, -0.46966618299484253, 0.6084223985671997, 0.16752402484416962, 0.03584393113851547, 0.9099188446998596, -0.31587398052215576, -1.0439283847808838, -1.0121309757232666, -1.0500431060791016]"
model_200,raw_clip,matrix,1,9,35,0.17500000000000002,right_hip_roll_link,/World/envs/env_1/Robot/right_wrist_yaw_link,19.948572158813477,"[[4.030177593231201, 1.3038240671157837, 0.6351982355117798]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.7775371074676514,"[0.9797702431678772, -0.002905704081058502, -0.01613229513168335, -0.1994527131319046]",0.03278547289609348,"[3.9943957328796387, 1.4396369457244873, 0.7775371074676514, 0.9797702431678772, -0.002905704081058502, -0.01613229513168335, -0.1994527131319046, -0.7157871723175049, -0.4662172198295593, -0.19938994944095612, -0.12022975832223892, -2.4221372604370117, 0.032590534538030624]","[0.21151164174079895, 0.23221522569656372, -0.12870247662067413, 0.14321014285087585, 0.0082483422011137, 0.07310958206653595, -0.005900887306779623, 0.20648245513439178, -0.0732288733124733, 0.746586799621582, 0.6472665071487427, -0.17817042768001556, -0.1591751128435135, -0.036591801792383194, 2.4760380256338976e-05, 0.022389976307749748, 0.019321609288454056, -0.016143938526511192, -0.08302933722734451, 0.010818185284733772, -0.0037952715065330267, 0.01140808966010809, -0.02774711884558201, 0.7366315126419067, 0.8755486011505127, -0.4002705216407776, -0.559715211391449, -0.09842734783887863, -0.10311788320541382]","[-1.0405619144439697, 0.28237149119377136, 0.2227509617805481, -0.205317884683609, 0.8112771511077881, -0.2819173336029053, 0.33112356066703796, 0.7835124135017395, 0.29207637906074524, 2.73018217086792, -0.15711545944213867, 2.3265011310577393, 2.149324417114258, -0.5299064517021179, 0.07083249092102051, -0.12770923972129822, -0.09581411629915237, -0.1620030403137207, -0.31848183274269104, -0.4303528368473053, -0.46966618299484253, 0.6084223985671997, 0.16752402484416962, 0.03584393113851547, 0.9099188446998596, -0.31587398052215576, -1.0439283847808838, -1.0121309757232666, -1.0500431060791016]"
model_200,raw_clip,matrix,1,9,35,0.17500000000000002,right_wrist_yaw_link,/World/envs/env_1/Robot/right_hip_roll_link,19.948572158813477,"[[4.030177593231201, 1.3038240671157837, 0.6351982355117798]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.7775371074676514,"[0.9797702431678772, -0.002905704081058502, -0.01613229513168335, -0.1994527131319046]",0.03278547289609348,"[3.9943957328796387, 1.4396369457244873, 0.7775371074676514, 0.9797702431678772, -0.002905704081058502, -0.01613229513168335, -0.1994527131319046, -0.7157871723175049, -0.4662172198295593, -0.19938994944095612, -0.12022975832223892, -2.4221372604370117, 0.032590534538030624]","[0.21151164174079895, 0.23221522569656372, -0.12870247662067413, 0.14321014285087585, 0.0082483422011137, 0.07310958206653595, -0.005900887306779623, 0.20648245513439178, -0.0732288733124733, 0.746586799621582, 0.6472665071487427, -0.17817042768001556, -0.1591751128435135, -0.036591801792383194, 2.4760380256338976e-05, 0.022389976307749748, 0.019321609288454056, -0.016143938526511192, -0.08302933722734451, 0.010818185284733772, -0.0037952715065330267, 0.01140808966010809, -0.02774711884558201, 0.7366315126419067, 0.8755486011505127, -0.4002705216407776, -0.559715211391449, -0.09842734783887863, -0.10311788320541382]","[-1.0405619144439697, 0.28237149119377136, 0.2227509617805481, -0.205317884683609, 0.8112771511077881, -0.2819173336029053, 0.33112356066703796, 0.7835124135017395, 0.29207637906074524, 2.73018217086792, -0.15711545944213867, 2.3265011310577393, 2.149324417114258, -0.5299064517021179, 0.07083249092102051, -0.12770923972129822, -0.09581411629915237, -0.1620030403137207, -0.31848183274269104, -0.4303528368473053, -0.46966618299484253, 0.6084223985671997, 0.16752402484416962, 0.03584393113851547, 0.9099188446998596, -0.31587398052215576, -1.0439283847808838, -1.0121309757232666, -1.0500431060791016]"
model_200,raw_clip,matrix,2,9,35,0.17500000000000002,left_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,179.56668090820312,"[[1.7026430368423462, -1.4433951377868652, -9.8124147029921e-08], [1.7413841485977173, -1.5057820081710815, 0.0020012357272207737], [1.7394068241119385, -1.5162266492843628, 1.3677775996256969e-06], [1.732770562171936, -1.5239702463150024, 1.1861696975756786e-06], [1.723666787147522, -1.5285656452178955, 1.0241195695925853e-06], [1.7130520343780518, -1.5279921293258667, 0.0020006694830954075], [1.6617188453674316, -1.4754763841629028, -1.0052323204945424e-06], [1.7334904670715332, -1.4827454090118408, 7.13989152245631e-07], [1.6383538246154785, -1.3743523359298706, 0.001997631508857012], [1.6271222829818726, -1.372991919517517, -2.4562330054322956e-06], [1.618018388748169, -1.3775874376296997, -2.787783841995406e-06], [1.6113821268081665, -1.3853309154510498, -2.968460421470809e-06], [1.6100214719772339, -1.3965624570846558, 0.00199689669534564], [1.6925662755966187, -1.5148266553878784, -1.9311904964069981e-07]]",False,False,False,True,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.7943735122680664,"[0.9308634996414185, -0.001735955709591508, -0.0036694251466542482, -0.365344375371933]",0.008119304112753202,"[1.5588393211364746, -1.5010790824890137, 0.7943735122680664, 0.9308634996414185, -0.001735955709591508, -0.0036694251466542482, -0.365344375371933, 0.1488770693540573, -0.052817799150943756, -0.028309360146522522, -0.9331831336021423, -0.4180234372615814, 0.7066364288330078]","[0.32525938749313354, 0.33022141456604004, 0.024780375882983208, 0.05641365423798561, -0.14330294728279114, 0.007582420017570257, -0.03721260651946068, 0.13173510134220123, -0.08821757882833481, 0.5310799479484558, 0.6473752856254578, -0.35599637031555176, -0.341220885515213, 0.02116384543478489, 0.10882864892482758, -0.03714470937848091, -0.02955220825970173, -0.008357811719179153, -0.025357501581311226, -0.058945510536432266, -0.012822587043046951, -0.0035969221498817205, -0.04829380288720131, 0.7221388220787048, 0.7340417504310608, -0.3825671672821045, -0.41506054997444153, -0.002168164122849703, 0.01389382965862751]","[0.15968425571918488, -0.5488488674163818, 0.6114575266838074, -0.20754730701446533, -0.32113027572631836, 0.4766688048839569, -0.4338702857494354, 0.9026547074317932, -0.7426903247833252, 1.1832915544509888, 1.8872991800308228, 0.865190863609314, 0.7368427515029907, -0.25268059968948364, 0.6738208532333374, -0.11402853578329086, -0.12380936741828918, -0.04966731742024422, -0.16240987181663513, 0.0072793662548065186, 0.017693307250738144, 0.07909511774778366, -0.11462757736444473, 0.16573837399482727, 0.4940374791622162, -0.7214071154594421, -1.4160432815551758, 0.07387208938598633, -0.20462793111801147]"
model_200,raw_clip,matrix,2,9,35,0.17500000000000002,right_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,101.07225036621094,"[[1.5111080408096313, -1.5978032350540161, 0.00040853640530258417], [1.5525718927383423, -1.6584141254425049, 0.0026992815546691418], [1.5510585308074951, -1.6689358949661255, 0.0007275572279468179], [1.5447717905044556, -1.6769654750823975, 0.0007364401826635003], [1.5358799695968628, -1.6819593906402588, 0.0007290380308404565], [1.5252504348754883, -1.6818562746047974, 0.002701824065297842], [1.4716438055038452, -1.6316642761230469, 0.0004123604157939553], [1.5436664819717407, -1.6357494592666626, 0.0006069649243727326], [1.4438269138336182, -1.5316739082336426, 0.0020353677682578564], [1.4325459003448486, -1.5308119058609009, 3.87955469705048e-06], [1.4236546754837036, -1.5358057022094727, -3.107227485088515e-06], [1.4173673391342163, -1.5438354015350342, 5.3594262681144755e-06], [1.4165054559707642, -1.555116057395935, 0.0020379112102091312], [1.5042022466659546, -1.6696105003356934, 0.0006107889348641038]]",False,False,False,True,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.7943735122680664,"[0.9308634996414185, -0.001735955709591508, -0.0036694251466542482, -0.365344375371933]",0.008119304112753202,"[1.5588393211364746, -1.5010790824890137, 0.7943735122680664, 0.9308634996414185, -0.001735955709591508, -0.0036694251466542482, -0.365344375371933, 0.1488770693540573, -0.052817799150943756, -0.028309360146522522, -0.9331831336021423, -0.4180234372615814, 0.7066364288330078]","[0.32525938749313354, 0.33022141456604004, 0.024780375882983208, 0.05641365423798561, -0.14330294728279114, 0.007582420017570257, -0.03721260651946068, 0.13173510134220123, -0.08821757882833481, 0.5310799479484558, 0.6473752856254578, -0.35599637031555176, -0.341220885515213, 0.02116384543478489, 0.10882864892482758, -0.03714470937848091, -0.02955220825970173, -0.008357811719179153, -0.025357501581311226, -0.058945510536432266, -0.012822587043046951, -0.0035969221498817205, -0.04829380288720131, 0.7221388220787048, 0.7340417504310608, -0.3825671672821045, -0.41506054997444153, -0.002168164122849703, 0.01389382965862751]","[0.15968425571918488, -0.5488488674163818, 0.6114575266838074, -0.20754730701446533, -0.32113027572631836, 0.4766688048839569, -0.4338702857494354, 0.9026547074317932, -0.7426903247833252, 1.1832915544509888, 1.8872991800308228, 0.865190863609314, 0.7368427515029907, -0.25268059968948364, 0.6738208532333374, -0.11402853578329086, -0.12380936741828918, -0.04966731742024422, -0.16240987181663513, 0.0072793662548065186, 0.017693307250738144, 0.07909511774778366, -0.11462757736444473, 0.16573837399482727, 0.4940374791622162, -0.7214071154594421, -1.4160432815551758, 0.07387208938598633, -0.20462793111801147]"
model_200,raw_clip,matrix,2,9,35,0.17500000000000002,right_hip_roll_link,/World/envs/env_2/Robot/right_wrist_yaw_link,23.808704376220703,"[[1.4907701015472412, -1.6445485353469849, 0.6475411653518677]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.7943735122680664,"[0.9308634996414185, -0.001735955709591508, -0.0036694251466542482, -0.365344375371933]",0.008119304112753202,"[1.5588393211364746, -1.5010790824890137, 0.7943735122680664, 0.9308634996414185, -0.001735955709591508, -0.0036694251466542482, -0.365344375371933, 0.1488770693540573, -0.052817799150943756, -0.028309360146522522, -0.9331831336021423, -0.4180234372615814, 0.7066364288330078]","[0.32525938749313354, 0.33022141456604004, 0.024780375882983208, 0.05641365423798561, -0.14330294728279114, 0.007582420017570257, -0.03721260651946068, 0.13173510134220123, -0.08821757882833481, 0.5310799479484558, 0.6473752856254578, -0.35599637031555176, -0.341220885515213, 0.02116384543478489, 0.10882864892482758, -0.03714470937848091, -0.02955220825970173, -0.008357811719179153, -0.025357501581311226, -0.058945510536432266, -0.012822587043046951, -0.0035969221498817205, -0.04829380288720131, 0.7221388220787048, 0.7340417504310608, -0.3825671672821045, -0.41506054997444153, -0.002168164122849703, 0.01389382965862751]","[0.15968425571918488, -0.5488488674163818, 0.6114575266838074, -0.20754730701446533, -0.32113027572631836, 0.4766688048839569, -0.4338702857494354, 0.9026547074317932, -0.7426903247833252, 1.1832915544509888, 1.8872991800308228, 0.865190863609314, 0.7368427515029907, -0.25268059968948364, 0.6738208532333374, -0.11402853578329086, -0.12380936741828918, -0.04966731742024422, -0.16240987181663513, 0.0072793662548065186, 0.017693307250738144, 0.07909511774778366, -0.11462757736444473, 0.16573837399482727, 0.4940374791622162, -0.7214071154594421, -1.4160432815551758, 0.07387208938598633, -0.20462793111801147]"
model_200,raw_clip,matrix,2,9,35,0.17500000000000002,right_wrist_yaw_link,/World/envs/env_2/Robot/right_hip_roll_link,23.808704376220703,"[[1.4907701015472412, -1.6445485353469849, 0.6475411653518677]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.7943735122680664,"[0.9308634996414185, -0.001735955709591508, -0.0036694251466542482, -0.365344375371933]",0.008119304112753202,"[1.5588393211364746, -1.5010790824890137, 0.7943735122680664, 0.9308634996414185, -0.001735955709591508, -0.0036694251466542482, -0.365344375371933, 0.1488770693540573, -0.052817799150943756, -0.028309360146522522, -0.9331831336021423, -0.4180234372615814, 0.7066364288330078]","[0.32525938749313354, 0.33022141456604004, 0.024780375882983208, 0.05641365423798561, -0.14330294728279114, 0.007582420017570257, -0.03721260651946068, 0.13173510134220123, -0.08821757882833481, 0.5310799479484558, 0.6473752856254578, -0.35599637031555176, -0.341220885515213, 0.02116384543478489, 0.10882864892482758, -0.03714470937848091, -0.02955220825970173, -0.008357811719179153, -0.025357501581311226, -0.058945510536432266, -0.012822587043046951, -0.0035969221498817205, -0.04829380288720131, 0.7221388220787048, 0.7340417504310608, -0.3825671672821045, -0.41506054997444153, -0.002168164122849703, 0.01389382965862751]","[0.15968425571918488, -0.5488488674163818, 0.6114575266838074, -0.20754730701446533, -0.32113027572631836, 0.4766688048839569, -0.4338702857494354, 0.9026547074317932, -0.7426903247833252, 1.1832915544509888, 1.8872991800308228, 0.865190863609314, 0.7368427515029907, -0.25268059968948364, 0.6738208532333374, -0.11402853578329086, -0.12380936741828918, -0.04966731742024422, -0.16240987181663513, 0.0072793662548065186, 0.017693307250738144, 0.07909511774778366, -0.11462757736444473, 0.16573837399482727, 0.4940374791622162, -0.7214071154594421, -1.4160432815551758, 0.07387208938598633, -0.20462793111801147]"
model_200,raw_clip,matrix,3,9,35,0.17500000000000002,left_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,183.95565795898438,"[[1.2141358852386475, 1.4384771585464478, 6.719157227053074e-06], [1.2188501358032227, 1.5117627382278442, 0.002011904027312994], [1.2265276908874512, 1.5191148519515991, 1.0422095328976866e-05], [1.2364277839660645, 1.5215619802474976, 7.89169189374661e-06], [1.2465075254440308, 1.5200129747390747, 4.9915538511413615e-06], [1.2548139095306396, 1.5133792161941528, 0.002002210821956396], [1.2660835981369019, 1.440812110900879, -7.271170488820644e-06], [1.211890697479248, 1.4884268045425415, 1.1380426258256193e-05], [1.226348638534546, 1.3449312448501587, 0.00199522590264678], [1.2346996068954468, 1.3372985124588013, -7.799230843374971e-06], [1.2447794675827026, 1.3357495069503784, -1.0650009244272951e-05], [1.2546794414520264, 1.3381966352462769, -1.3229772775957827e-05], [1.2623122930526733, 1.3465477228164673, 0.0019854488782584667], [1.263838291168213, 1.4907617568969727, -2.694651584533858e-06]]",False,False,False,True,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.7856853604316711,"[0.6927007436752319, 0.008237085305154324, -0.007891455665230751, 0.7211347222328186]",0.02281425724488925,"[1.360852837562561, 1.4266571998596191, 0.7856853604316711, 0.6927007436752319, 0.008237085305154324, -0.007891455665230751, 0.7211347222328186, 0.009789838455617428, 0.020108098164200783, -0.15799017250537872, 1.9157459735870361, 0.13163450360298157, 0.764905571937561]","[0.2494298815727234, 0.29005810618400574, -0.09583181142807007, 0.08209401369094849, -0.13681918382644653, 0.022830745205283165, 0.018515536561608315, 0.13253144919872284, -0.04789777100086212, 0.6771484613418579, 0.6556931734085083, -0.12865062057971954, -0.22008146345615387, 0.0070201982744038105, 0.0871456190943718, -0.006612110882997513, 4.897936014458537e-05, -0.014337027445435524, -0.07624936103820801, 0.05295221135020256, 0.012592107988893986, 0.013754632323980331, -0.06425264477729797, 0.7356632947921753, 0.809945285320282, -0.48916223645210266, -0.47208696603775024, -0.0003674602194223553, -0.022328097373247147]","[-0.5588911175727844, -0.28528493642807007, 0.534848153591156, -0.19773203134536743, -0.19696304202079773, -0.1464657336473465, 0.07948607206344604, 0.37854450941085815, -0.4524509906768799, 1.3940297365188599, 1.2554458379745483, 2.0267257690429688, 2.0318944454193115, -0.41756460070610046, 0.692221462726593, -0.5846329927444458, -0.2767139971256256, -0.3249429762363434, -0.06301543861627579, -1.0497006177902222, -0.2763502299785614, 0.333036333322525, -0.13712431490421295, 0.5204048752784729, 0.8116528391838074, -1.1519719362258911, -1.4919002056121826, -0.3445804715156555, 0.06485624611377716]"
model_200,raw_clip,matrix,3,9,35,0.17500000000000002,left_hip_roll_link,/World/envs/env_3/Robot/left_wrist_yaw_link,14.094376564025879,"[[1.2036378383636475, 1.4980798959732056, 0.6431760787963867]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.7856853604316711,"[0.6927007436752319, 0.008237085305154324, -0.007891455665230751, 0.7211347222328186]",0.02281425724488925,"[1.360852837562561, 1.4266571998596191, 0.7856853604316711, 0.6927007436752319, 0.008237085305154324, -0.007891455665230751, 0.7211347222328186, 0.009789838455617428, 0.020108098164200783, -0.15799017250537872, 1.9157459735870361, 0.13163450360298157, 0.764905571937561]","[0.2494298815727234, 0.29005810618400574, -0.09583181142807007, 0.08209401369094849, -0.13681918382644653, 0.022830745205283165, 0.018515536561608315, 0.13253144919872284, -0.04789777100086212, 0.6771484613418579, 0.6556931734085083, -0.12865062057971954, -0.22008146345615387, 0.0070201982744038105, 0.0871456190943718, -0.006612110882997513, 4.897936014458537e-05, -0.014337027445435524, -0.07624936103820801, 0.05295221135020256, 0.012592107988893986, 0.013754632323980331, -0.06425264477729797, 0.7356632947921753, 0.809945285320282, -0.48916223645210266, -0.47208696603775024, -0.0003674602194223553, -0.022328097373247147]","[-0.5588911175727844, -0.28528493642807007, 0.534848153591156, -0.19773203134536743, -0.19696304202079773, -0.1464657336473465, 0.07948607206344604, 0.37854450941085815, -0.4524509906768799, 1.3940297365188599, 1.2554458379745483, 2.0267257690429688, 2.0318944454193115, -0.41756460070610046, 0.692221462726593, -0.5846329927444458, -0.2767139971256256, -0.3249429762363434, -0.06301543861627579, -1.0497006177902222, -0.2763502299785614, 0.333036333322525, -0.13712431490421295, 0.5204048752784729, 0.8116528391838074, -1.1519719362258911, -1.4919002056121826, -0.3445804715156555, 0.06485624611377716]"
model_200,raw_clip,matrix,3,9,35,0.17500000000000002,left_wrist_yaw_link,/World/envs/env_3/Robot/left_hip_roll_link,14.094376564025879,"[[1.2036378383636475, 1.4980798959732056, 0.6431760787963867]]",True,False,False,True,not_established,robot_robot_self_contact,PhysX filtered contact matrix (normal force),0.7856853604316711,"[0.6927007436752319, 0.008237085305154324, -0.007891455665230751, 0.7211347222328186]",0.02281425724488925,"[1.360852837562561, 1.4266571998596191, 0.7856853604316711, 0.6927007436752319, 0.008237085305154324, -0.007891455665230751, 0.7211347222328186, 0.009789838455617428, 0.020108098164200783, -0.15799017250537872, 1.9157459735870361, 0.13163450360298157, 0.764905571937561]","[0.2494298815727234, 0.29005810618400574, -0.09583181142807007, 0.08209401369094849, -0.13681918382644653, 0.022830745205283165, 0.018515536561608315, 0.13253144919872284, -0.04789777100086212, 0.6771484613418579, 0.6556931734085083, -0.12865062057971954, -0.22008146345615387, 0.0070201982744038105, 0.0871456190943718, -0.006612110882997513, 4.897936014458537e-05, -0.014337027445435524, -0.07624936103820801, 0.05295221135020256, 0.012592107988893986, 0.013754632323980331, -0.06425264477729797, 0.7356632947921753, 0.809945285320282, -0.48916223645210266, -0.47208696603775024, -0.0003674602194223553, -0.022328097373247147]","[-0.5588911175727844, -0.28528493642807007, 0.534848153591156, -0.19773203134536743, -0.19696304202079773, -0.1464657336473465, 0.07948607206344604, 0.37854450941085815, -0.4524509906768799, 1.3940297365188599, 1.2554458379745483, 2.0267257690429688, 2.0318944454193115, -0.41756460070610046, 0.692221462726593, -0.5846329927444458, -0.2767139971256256, -0.3249429762363434, -0.06301543861627579, -1.0497006177902222, -0.2763502299785614, 0.333036333322525, -0.13712431490421295, 0.5204048752784729, 0.8116528391838074, -1.1519719362258911, -1.4919002056121826, -0.3445804715156555, 0.06485624611377716]"
